train/learning_rate,train/n_updates,train/ent_coef_loss,train/ent_coef,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/fps,time/total_timesteps,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,eval/mean_reward,eval/mean_ep_length
0.001,324372,0.283775269985199,2.8198039531707764,22400,44.57,8601,301,2595080,248994.578125,-4334.28125,11040.038228820002,,
0.001,324397,-0.319301962852478,2.8153204917907715,22404,44.24,8602,301,2595280,132774.125,-4035.3134765625,11039.761099110001,,
0.001,324425,-0.33684593439102173,2.807230234146118,22408,44.12,8602,301,2595504,229706.15625,-4929.251953125,11037.521155819997,,
0.001,324444,-1.0566059350967407,2.8045666217803955,22412,44.26,8602,301,2595656,380977.5,-4515.97900390625,11036.991646229999,,
0.001,324462,-0.5248491764068604,2.8112316131591797,22416,43.26,8603,301,2595800,113220.734375,-4053.177490234375,11037.671631770001,,
0.001,324486,-0.297603577375412,2.8193087577819824,22420,42.57,8604,301,2595992,421531.625,-3991.548095703125,11036.528098850002,,
0.001,324496,0.321885347366333,2.82242751121521,22424,42.6,8604,301,2596072,70782.03125,-4358.49755859375,11017.454208509998,,
0.001,324513,0.5863760709762573,2.822608232498169,22428,42.4,8605,301,2596208,196359.890625,-4096.193359375,11018.89253708,,
0.001,324536,0.22583797574043274,2.8144426345825195,22432,42.01,8605,301,2596392,188819.5625,-4473.8642578125,11021.73417961,,
0.001,324561,0.12428509443998337,2.8005285263061523,22436,41.99,8606,301,2596592,189818.0625,-4435.94287109375,11020.456548860004,,
0.001,324583,-0.20950929820537567,2.7869958877563477,22440,42.2,8606,301,2596768,99888.21875,-3929.919677734375,11022.786217709998,,
0.001,324593,-0.046886272728443146,2.7836453914642334,22444,42.5,8607,301,2596848,143550.671875,-4043.93017578125,11020.09666333,,
0.001,324613,-0.16600574553012848,2.778608798980713,22448,42.07,8607,301,2597008,137670.78125,-3948.616943359375,11018.63385635,,
0.001,324628,0.7297074794769287,2.7761402130126953,22452,41.97,8607,301,2597128,292108.46875,-4416.99365234375,11017.98570567,,
0.001,324662,0.142316997051239,2.763925075531006,22456,41.99,8608,301,2597400,274178.375,-4512.40087890625,11016.9350429,,
0.001,324687,0.5072605609893799,2.7461180686950684,22460,41.3,8609,301,2597600,148158.90625,-4675.8076171875,11014.357873780002,,
0.001,324709,0.3793107271194458,2.7282798290252686,22464,40.92,8609,301,2597776,143333.15625,-4247.86669921875,11014.374045559998,,
0.001,324726,0.3200899660587311,2.7193984985351562,22468,40.63,8609,301,2597912,158133.65625,-4390.19970703125,11015.208496629999,,
0.001,324758,-0.28570443391799927,2.714695692062378,22472,40.56,8610,301,2598168,170841.890625,-3877.353759765625,11015.069407920002,,
0.001,324786,-0.2983369529247284,2.7193334102630615,22476,40.57,8611,301,2598392,149398.90625,-4325.18505859375,11014.80721821,,
0.001,324804,0.18963250517845154,2.728621244430542,22480,40.64,8611,301,2598536,327681.0625,-4453.9296875,11014.32386639,,
0.001,324837,0.2893323302268982,2.744957447052002,22484,41.14,8612,301,2598800,121008.859375,-4649.6650390625,11015.405506149998,,
0.001,324869,-0.3672518730163574,2.758862018585205,22488,41.78,8612,301,2599056,90643.28125,-4572.0927734375,11016.050151769996,,
0.001,324885,-0.7297085523605347,2.7709288597106934,22492,41.73,8613,301,2599184,140089.59375,-4495.7880859375,11014.831695209998,,
0.001,324936,-0.8454328775405884,2.816321611404419,22496,41.42,8614,301,2599592,135216.9375,-4217.4541015625,11014.211635630001,,
0.001,324957,-0.40975314378738403,2.837592601776123,22500,41.58,8614,301,2599760,150581.421875,-4303.5888671875,11014.055668930005,,
0.001,324987,-0.9849033951759338,2.8602077960968018,22502,41.45,8615,301,2600000,120679.734375,-4459.72314453125,11014.037374790003,,
,,,,,,,,2600000,,,,5937.013860200001,493.4
0.001,325010,-0.34056955575942993,2.8927364349365234,22504,42.18,8621,301,2600184,91527.6171875,-4597.0859375,11014.427245000003,,
0.001,325040,-0.6713905334472656,2.9375879764556885,22508,47.59,8621,301,2600424,107133.671875,-4506.23779296875,10909.923647809997,,
0.001,325056,-0.38058915734291077,2.9595272541046143,22512,49.0,8622,301,2600552,172912.75,-4904.109375,10803.34151257,,
0.001,325090,-0.19270257651805878,2.9956858158111572,22516,49.83,8622,301,2600824,131396.625,-4811.19921875,10805.544371150001,,
0.001,325110,-0.08414846658706665,3.004814386367798,22520,50.61,8623,301,2600984,146483.8125,-3936.49658203125,10809.295481350004,,
0.001,325135,-0.21175342798233032,3.0145368576049805,22524,50.46,8624,301,2601184,105008.171875,-4814.828125,10830.778320410003,,
0.001,325160,0.3751375675201416,3.0154175758361816,22528,50.5,8624,301,2601384,138605.75,-4411.4814453125,10829.759220019998,,
0.001,325173,0.28146034479141235,3.0125885009765625,22532,50.45,8625,301,2601488,275214.90625,-4246.70947265625,10829.290243159998,,
0.001,325195,0.0425233468413353,3.0020663738250732,22536,51.49,8625,301,2601664,158446.359375,-4328.08203125,10828.57029454,,
0.001,325227,0.2658277153968811,2.985257625579834,22540,51.14,8626,301,2601920,162736.765625,-4765.5029296875,10827.825581689998,,
0.001,325258,0.551282525062561,2.963545560836792,22544,51.55,8627,301,2602168,179686.25,-4697.259765625,10829.086211279999,,
0.001,325286,0.3190596103668213,2.9392080307006836,22548,52.04,8627,301,2602392,203474.6875,-3913.9921875,10829.14865131,,
0.001,325306,0.40811845660209656,2.9173879623413086,22552,53.3,8628,301,2602552,96296.2421875,-4384.3994140625,10820.048226959998,,
0.001,325332,0.15706709027290344,2.890109062194824,22556,53.69,8629,301,2602760,338219.375,-4457.400390625,10820.097271429999,,
0.001,325356,0.06955930590629578,2.8739943504333496,22560,53.24,8629,301,2602952,287496.28125,-4183.294921875,10824.35972637,,
0.001,325378,-0.17337413132190704,2.863819122314453,22564,53.46,8630,301,2603128,84372.171875,-4061.7919921875,10823.339390459996,,
0.001,325402,-0.03768348693847656,2.860396146774292,22568,53.23,8630,301,2603320,90627.1796875,-4571.072265625,10822.32935001,,
0.001,325434,-0.22874833643436432,2.8541481494903564,22572,52.89,8631,301,2603576,103353.34375,-4449.81689453125,10821.97146842,,
0.001,325441,-0.3014776408672333,2.852985143661499,22576,52.97,8631,301,2603632,106672.296875,-4172.412109375,10822.486322409999,,
0.001,325474,0.15883170068264008,2.8445188999176025,22580,52.77,8632,301,2603896,53110.6796875,-4763.45263671875,10823.058444479999,,
0.001,325513,0.6020864248275757,2.829073905944824,22584,52.54,8633,301,2604208,79804.984375,-4570.0283203125,10821.285927849998,,
0.001,325545,-0.27586907148361206,2.8113791942596436,22588,53.37,8633,301,2604464,178528.84375,-5031.876953125,10817.75097297,,
0.001,325561,0.8972145318984985,2.8066306114196777,22592,53.42,8634,301,2604592,154283.28125,-5186.05078125,10816.580973139999,,
0.001,325595,0.3639095425605774,2.7913691997528076,22596,52.7,8634,301,2604864,163303.125,-5079.0322265625,10816.35644991,,
0.001,325630,0.29292622208595276,2.7741451263427734,22600,56.44,8635,301,2605144,203063.71875,-4615.99609375,10638.47400917,,
0.001,325664,0.3340693414211273,2.7679121494293213,22604,56.89,8636,301,2605416,75008.890625,-4655.76611328125,10638.587259220001,,
0.001,325687,0.7654600143432617,2.770491600036621,22608,51.57,8636,301,2605600,113435.671875,-4888.2724609375,10746.04309557,,
0.001,325708,-0.23739685118198395,2.7664999961853027,22612,50.8,8637,301,2605768,58343.4296875,-4508.13037109375,10851.29078712,,
0.001,325744,-0.03588405251502991,2.7467119693756104,22616,49.62,8637,301,2606056,281594.8125,-4847.6884765625,10848.320396009998,,
0.001,325760,0.11000567674636841,2.7345144748687744,22620,49.71,8638,301,2606184,134927.328125,-4714.2509765625,10843.770306470004,,
0.001,325786,-0.22217684984207153,2.7218544483184814,22624,48.77,8638,301,2606392,203587.65625,-4425.2822265625,10844.114370910002,,
0.001,325803,0.28894051909446716,2.723029375076294,22628,49.57,8639,301,2606528,156551.875,-4594.5791015625,10846.66794003,,
0.001,325829,0.37925270199775696,2.724517583847046,22632,49.61,8639,301,2606736,219226.34375,-4126.828125,10846.970287449998,,
0.001,325867,-0.380509614944458,2.727323055267334,22636,48.49,8640,301,2607040,164495.203125,-4596.0078125,10845.5861962,,
0.001,325877,-0.6956102252006531,2.729193925857544,22640,49.45,8640,301,2607120,170640.875,-4242.8984375,10837.365528059998,,
0.001,325912,-0.22645516693592072,2.7343435287475586,22644,48.81,8641,301,2607400,109327.265625,-4352.0810546875,10839.075650609999,,
0.001,325927,0.1808657944202423,2.7340989112854004,22648,49.08,8641,301,2607520,146273.984375,-4585.55078125,10833.67581415,,
0.001,325959,0.4266290068626404,2.73102068901062,22652,48.0,8642,301,2607776,115564.890625,-4702.3037109375,10844.09429289,,
0.001,325987,0.15877971053123474,2.720916748046875,22656,48.13,8643,301,2608000,250969.515625,-4730.6083984375,10841.70341782,,
0.001,326008,0.18471182882785797,2.7125089168548584,22660,47.93,8643,301,2608168,256208.796875,-4155.1259765625,10841.73152967,,
0.001,326018,0.04262528195977211,2.7107105255126953,22664,48.19,8643,301,2608248,217896.71875,-4223.79345703125,10843.364856770002,,
0.001,326047,-0.017760291695594788,2.705855131149292,22668,53.13,8644,301,2608480,143287.515625,-4939.630859375,10605.6210584,,
0.001,326065,0.00974687933921814,2.7028918266296387,22672,53.13,8644,301,2608624,420311.125,-4650.42578125,10605.573236349997,,
0.001,326086,0.11645662784576416,2.705308437347412,22676,53.2,8645,301,2608792,132596.4375,-4825.66015625,10602.364370970003,,
0.001,326099,-0.03342168778181076,2.707937717437744,22680,53.11,8646,301,2608896,186173.34375,-4258.93212890625,10600.118871090002,,
0.001,326110,-0.11447978019714355,2.711341619491577,22684,52.37,8646,301,2608984,297713.9375,-4146.18212890625,10600.445498300001,,
0.001,326130,0.07305113226175308,2.7098679542541504,22688,50.77,8646,301,2609144,171650.546875,-4451.9248046875,10602.43251768,,
0.001,326148,0.23114806413650513,2.710750102996826,22692,50.64,8647,301,2609288,204555.71875,-4591.1611328125,10598.759812650002,,
0.001,326153,0.1735314279794693,2.710393190383911,22696,50.34,8647,301,2609328,231513.65625,-4417.2412109375,10598.054118430002,,
0.001,326186,-0.8155002593994141,2.7158844470977783,22700,46.19,8647,301,2609592,151633.984375,-3949.227294921875,10771.49560276,,
0.001,326210,-0.5795709490776062,2.7429120540618896,22704,45.67,8648,301,2609784,342360.6875,-4280.451171875,10761.339307240001,,
0.001,326223,-0.29793113470077515,2.7574613094329834,22708,45.23,8648,301,2609888,104537.09375,-4603.90625,10760.718795170002,,
0.001,326237,0.6891993284225464,2.7721588611602783,22710,45.25,8649,301,2610000,122405.5234375,-5039.84716796875,10759.58249746,,
,,,,,,,,2610000,,,,11053.4110268,36.6
0.001,326243,0.2061113715171814,2.776095151901245,22712,44.09,8649,301,2610048,190385.46875,-4469.03662109375,10760.62426739,,
0.001,326267,-0.2922297716140747,2.7893106937408447,22716,44.25,8650,301,2610240,119870.28125,-4419.697265625,10761.276307240001,,
0.001,326288,-0.13826289772987366,2.7991065979003906,22720,43.89,8650,301,2610408,144163.5,-4552.259765625,10765.45006046,,
0.001,326310,-0.6670715808868408,2.806535482406616,22724,44.46,8651,301,2610584,86922.046875,-4247.4345703125,10766.74006849,,
0.001,326344,-0.0486907958984375,2.8247928619384766,22728,43.89,8652,301,2610856,105455.078125,-4276.1416015625,10763.421021790002,,
0.001,326362,-0.26941823959350586,2.826037645339966,22732,44.36,8652,301,2611000,125190.078125,-4082.34228515625,10763.03832467,,
0.001,326383,-0.1843835413455963,2.8264942169189453,22736,46.0,8653,301,2611168,149724.46875,-4138.74853515625,10715.314133509999,,
0.001,326401,0.14558511972427368,2.826256513595581,22740,45.22,8654,301,2611312,139758.0625,-4403.029296875,10721.28810974,,
0.001,326434,0.3818821907043457,2.8094685077667236,22744,45.21,8655,301,2611576,104526.359375,-4421.6318359375,10720.673315340002,,
0.001,326446,0.28494730591773987,2.801978826522827,22748,45.1,8655,301,2611672,112648.03125,-4532.544921875,10727.43957163,,
0.001,326461,0.023668400943279266,2.7946205139160156,22752,45.53,8655,301,2611792,352181.5,-4933.83642578125,10727.97894785,,
0.001,326481,0.46468424797058105,2.7868313789367676,22756,45.16,8656,301,2611952,133943.78125,-4438.189453125,10731.023117489996,,
0.001,326500,-0.19266453385353088,2.7792627811431885,22760,45.17,8656,301,2612104,306269.875,-4603.2490234375,10729.55982272,,
0.001,326525,0.13406482338905334,2.776582717895508,22764,44.69,8657,301,2612304,113640.015625,-4395.53759765625,10729.974745239999,,
0.001,326530,0.4244294762611389,2.775536298751831,22768,39.64,8657,301,2612344,152621.9375,-4637.0078125,10965.306255129999,,
0.001,326560,-0.9149825572967529,2.7671899795532227,22772,39.51,8658,301,2612584,139275.171875,-4271.3779296875,10965.342896719998,,
0.001,326579,0.16124777495861053,2.7691750526428223,22776,39.5,8658,301,2612736,271773.09375,-4492.8486328125,10968.115793769999,,
0.001,326610,0.14755383133888245,2.7738873958587646,22780,39.92,8659,301,2612984,171987.28125,-4266.9658203125,10970.91914414,,
0.001,326628,0.2081679403781891,2.7714340686798096,22784,40.43,8660,301,2613128,195322.59375,-4605.15087890625,10971.2007971,,
0.001,326649,-0.004310868680477142,2.7652056217193604,22788,40.58,8660,301,2613296,94020.515625,-4646.9931640625,10776.48545808,,
0.001,326668,-0.12941622734069824,2.762061357498169,22792,40.88,8660,301,2613448,160013.875,-4515.912109375,10780.61157651,,
0.001,326688,0.17014151811599731,2.7620291709899902,22796,41.15,8661,301,2613608,148958.609375,-4213.6689453125,10781.42269288,,
0.001,326711,-0.05904202163219452,2.7634546756744385,22800,41.28,8661,301,2613792,78011.1953125,-4410.5185546875,10787.211742020001,,
0.001,326727,-0.058063775300979614,2.763920545578003,22804,40.88,8662,301,2613920,157531.484375,-4605.4287109375,10797.305076239998,,
0.001,326751,-0.4601726830005646,2.764951229095459,22808,40.87,8662,301,2614112,126088.546875,-4217.41015625,10797.46346264,,
0.001,326775,-0.2236148715019226,2.771103858947754,22812,41.26,8663,301,2614304,182394.09375,-4646.04541015625,10798.948632169999,,
0.001,326796,0.012100964784622192,2.7809953689575195,22816,42.65,8663,301,2614472,225471.1875,-4151.109375,10761.740287659999,,
0.001,326815,-0.4354378581047058,2.793926239013672,22820,42.51,8664,301,2614624,159676.015625,-4369.97265625,10761.41726169,,
0.001,326832,-0.3418577313423157,2.8028993606567383,22824,42.97,8664,301,2614760,126714.234375,-4506.88671875,10752.83432025,,
0.001,326856,-0.05882978066802025,2.816424608230591,22828,42.89,8665,301,2614952,185650.6875,-4698.3857421875,10754.43185473,,
0.001,326874,-0.5682668089866638,2.8287174701690674,22832,42.99,8665,301,2615096,201683.3125,-4575.2919921875,10753.986747969999,,
0.001,326895,0.8048928380012512,2.842306613922119,22836,41.01,8665,301,2615264,124610.359375,-4719.10400390625,10804.748712679997,,
0.001,326913,-0.01606231927871704,2.845385789871216,22840,40.88,8666,301,2615408,290820.125,-3748.30029296875,10807.58334393,,
0.001,326930,-0.21403811872005463,2.845217227935791,22844,40.87,8666,301,2615544,111041.859375,-4647.078125,10807.75794465,,
0.001,326946,0.05918961763381958,2.8428149223327637,22848,40.46,8666,301,2615672,96924.765625,-4562.033203125,10807.513327910001,,
0.001,326964,-0.3654754161834717,2.8391573429107666,22852,40.02,8667,301,2615816,123509.578125,-4565.06640625,10804.306435170001,,
0.001,326988,0.5172861218452454,2.8368980884552,22856,40.12,8667,301,2616008,126984.140625,-4668.4345703125,10804.000484540002,,
0.001,327021,-0.3813709318637848,2.826777219772339,22860,40.26,8668,301,2616272,119635.7421875,-4485.58642578125,10805.66378017,,
0.001,327030,0.4257158637046814,2.826406478881836,22864,40.76,8668,301,2616344,518705.8125,-5280.1376953125,10806.09195077,,
0.001,327053,-0.00024643540382385254,2.82456636428833,22868,40.56,8668,301,2616528,131624.5,-5041.404296875,10658.318618270001,,
0.001,327084,-0.027495935559272766,2.835031747817993,22872,40.85,8669,301,2616776,89089.9765625,-4494.732421875,10658.395377530001,,
0.001,327100,-0.26243191957473755,2.838940143585205,22876,41.62,8670,301,2616904,111770.6328125,-4711.0107421875,10655.200987150001,,
0.001,327127,-0.09888547658920288,2.8443515300750732,22880,41.91,8670,301,2617120,109249.4609375,-4620.1484375,10653.365286490001,,
0.001,327139,-0.5892459750175476,2.843801498413086,22884,42.06,8670,301,2617216,232186.09375,-4259.6123046875,10653.91558912,,
0.001,327167,-0.2684940993785858,2.8489630222320557,22888,41.84,8671,301,2617440,90098.0234375,-4363.193359375,10849.262755800002,,
0.001,327186,-0.1461566686630249,2.852128028869629,22892,41.67,8671,301,2617592,164104.375,-4383.455078125,10851.262047789998,,
0.001,327216,0.10085287690162659,2.862164258956909,22896,42.24,8672,301,2617832,147189.71875,-4558.4951171875,10851.624499569998,,
0.001,327231,-0.407508909702301,2.8665192127227783,22900,42.24,8672,301,2617952,135512.296875,-4604.8056640625,10851.243612979999,,
0.001,327262,0.32300272583961487,2.8723978996276855,22904,42.47,8673,301,2618200,323157.34375,-4353.900390625,10850.72200249,,
0.001,327290,-0.03496786952018738,2.870495080947876,22908,42.65,8673,301,2618424,128446.5625,-4334.3505859375,10850.369474109997,,
0.001,327305,-0.8786828517913818,2.8724923133850098,22912,42.81,8674,301,2618544,159855.625,-4214.3583984375,10851.400885309999,,
0.001,327329,-0.4535718560218811,2.874645471572876,22916,41.08,8674,301,2618736,128235.390625,-4563.35986328125,10888.307289429998,,
0.001,327365,0.22333641350269318,2.8779358863830566,22920,41.21,8675,301,2619024,105914.3046875,-4119.357421875,10888.523127240003,,
0.001,327377,-0.5072993040084839,2.8779873847961426,22924,41.78,8675,301,2619120,159408.5625,-4270.00048828125,10882.473565109998,,
0.001,327407,0.13982243835926056,2.8739631175994873,22928,41.82,8676,301,2619360,257290.796875,-4935.1953125,10881.878194340004,,
0.001,327435,0.04613099247217178,2.8726818561553955,22932,41.43,8676,301,2619584,144511.0625,-4326.359375,10881.70049934,,
0.001,327445,0.11536496877670288,2.8735690116882324,22936,42.03,8676,301,2619664,119607.109375,-4357.2294921875,10879.660835059998,,
0.001,327473,-0.005871132016181946,2.8708832263946533,22940,41.86,8677,301,2619888,219285.0625,-4472.267578125,10878.6058196,,
0.001,327484,-0.1389915496110916,2.869784116744995,22944,41.72,8677,301,2619976,177397.6875,-4702.5224609375,10877.39029665,,
0.001,327487,0.05496130883693695,2.8696694374084473,22944,41.72,8677,301,2620000,152730.859375,-4649.830078125,10877.39029665,,
,,,,,,,,2620000,,,,11032.736638600001,38.6
0.001,327510,-0.4164436459541321,2.872243881225586,22948,41.64,8678,301,2620184,101245.90625,-4635.3798828125,10875.577647939997,,
0.001,327532,0.026244789361953735,2.881112575531006,22952,41.61,8679,301,2620360,326876.09375,-4782.451171875,10878.340468779998,,
0.001,327554,-0.560630202293396,2.8873136043548584,22956,41.8,8679,301,2620536,109540.2109375,-4372.72998046875,10878.752326500002,,
0.001,327579,0.3334041237831116,2.8930861949920654,22960,41.97,8680,301,2620736,116527.9765625,-4450.05322265625,10878.387096810002,,
0.001,327596,0.35358160734176636,2.891005516052246,22964,41.54,8680,301,2620872,77295.765625,-4383.1513671875,10877.133639810001,,
0.001,327616,-0.15165740251541138,2.8941495418548584,22968,41.49,8680,301,2621032,118778.375,-4678.556640625,11026.253045009998,,
0.001,327635,0.71898353099823,2.8966140747070312,22972,41.27,8681,301,2621184,222520.84375,-4809.587890625,11026.17736749,,
0.001,327660,0.10660664737224579,2.8900606632232666,22976,40.18,8681,301,2621384,141440.015625,-4522.8818359375,11029.528580590002,,
0.001,327694,-0.921875,2.889228343963623,22980,44.66,8682,301,2621656,221819.828125,-4097.83056640625,10651.899267469998,,
0.001,327710,0.19944974780082703,2.894819736480713,22984,44.61,8682,301,2621784,163030.078125,-4613.56787109375,10652.458305759998,,
0.001,327741,-0.08886651694774628,2.8980653285980225,22988,44.94,8684,301,2622032,164311.28125,-4375.517578125,10652.72519547,,
0.001,327772,0.19326387345790863,2.8912365436553955,22992,44.99,8684,301,2622280,222838.1875,-4465.439453125,10652.14573054,,
0.001,327796,0.265300989151001,2.8765676021575928,22996,44.56,8685,301,2622472,134902.109375,-4681.84912109375,10509.0397978,,
0.001,327833,0.1765185445547104,2.863325595855713,23000,46.52,8686,301,2622768,111274.90625,-4630.189453125,10505.6819627,,
0.001,327843,0.24598953127861023,2.861311435699463,23004,47.92,8686,301,2622848,210415.09375,-4590.87353515625,10507.56579171,,
0.001,327875,0.5623469352722168,2.853405714035034,23008,48.26,8687,301,2623104,202735.53125,-4283.3544921875,10507.15305959,,
0.001,327895,0.5670812129974365,2.8486363887786865,23012,47.85,8688,301,2623264,235522.0,-4564.58984375,10506.742481790001,,
0.001,327923,-0.6927893161773682,2.8440706729888916,23016,49.08,8689,301,2623488,98027.890625,-4465.87939453125,10329.444878080001,,
0.001,327949,0.046880610287189484,2.8480801582336426,23020,48.93,8689,301,2623696,172089.359375,-4450.2939453125,10329.22933126,,
0.001,327965,-0.22062137722969055,2.849017858505249,23024,47.75,8690,301,2623824,102782.7734375,-4682.220703125,10344.411087689998,,
0.001,327990,-0.8832096457481384,2.850785493850708,23028,48.72,8690,301,2624024,135203.015625,-4640.4599609375,10340.955102289998,,
0.001,327996,-0.15266600251197815,2.8534560203552246,23032,48.68,8690,301,2624072,151915.25,-4957.31689453125,10342.031133899998,,
0.001,328029,-0.3417389392852783,2.8767149448394775,23036,48.39,8691,301,2624336,128300.828125,-4942.46484375,10345.034816899999,,
0.001,328038,-0.23119941353797913,2.8839778900146484,23040,48.54,8691,301,2624408,170701.15625,-4819.0068359375,10347.11678473,,
0.001,328059,-0.09058737754821777,2.9006667137145996,23044,48.46,8692,301,2624576,147136.640625,-4522.9140625,10347.45446651,,
0.001,328078,-0.4077601432800293,2.918671131134033,23048,48.84,8692,301,2624728,106947.671875,-4602.5712890625,10349.81284448,,
0.001,328098,-0.6658243536949158,2.9341940879821777,23052,48.8,8693,301,2624888,118677.953125,-4473.1552734375,10349.02588086,,
0.001,328124,-0.1253311038017273,2.956009864807129,23056,48.95,8693,301,2625096,104173.9453125,-4545.72607421875,10350.705859680002,,
0.001,328156,-0.3682976961135864,2.971604108810425,23060,49.2,8694,301,2625352,116761.8359375,-4386.5126953125,10351.49334028,,
0.001,328178,0.11984261870384216,2.972076177597046,23064,49.86,8695,301,2625528,130217.1953125,-4591.68359375,10353.079833020001,,
0.001,328197,-0.14178167283535004,2.9675252437591553,23068,50.62,8695,301,2625680,195328.109375,-4892.83349609375,10355.766762270001,,
0.001,328216,-0.27881214022636414,2.9652187824249268,23072,50.78,8696,301,2625832,159912.09375,-4772.552734375,10353.704035429999,,
0.001,328243,0.11571124196052551,2.961750030517578,23076,51.09,8696,301,2626048,203268.40625,-4883.7724609375,10352.4668436,,
0.001,328258,-0.564903736114502,2.9590578079223633,23080,50.94,8697,301,2626168,114606.453125,-5013.94287109375,10352.90118424,,
0.001,328287,0.006960645318031311,2.9546148777008057,23084,46.36,8697,301,2626400,109637.28125,-4715.7265625,10730.95342896,,
0.001,328299,0.11895641684532166,2.954740524291992,23088,46.17,8698,301,2626496,274247.875,-4794.68701171875,10730.42782849,,
0.001,328322,0.10276594758033752,2.946366548538208,23092,45.85,8698,301,2626680,80130.53125,-4291.14794921875,10727.96096544,,
0.001,328349,0.1643824726343155,2.925318479537964,23096,45.86,8699,301,2626896,97862.78125,-4627.642578125,10700.85445125,,
0.001,328364,0.5992394089698792,2.912158489227295,23100,44.14,8699,301,2627016,141691.03125,-4906.9091796875,10703.26567276,,
0.001,328391,0.1266430914402008,2.893801212310791,23104,42.66,8700,301,2627232,140944.390625,-4306.953125,10699.407078960001,,
0.001,328426,0.25794312357902527,2.8741118907928467,23108,42.35,8701,301,2627512,273247.75,-4654.61572265625,10699.512865609999,,
0.001,328438,0.7083735466003418,2.8688790798187256,23112,42.74,8701,301,2627608,138915.984375,-4657.53271484375,10696.147917349997,,
0.001,328478,0.1622270792722702,2.8441333770751953,23116,41.78,8702,301,2627928,103233.890625,-5094.310546875,10871.89924922,,
0.001,328507,-0.5641922950744629,2.8366312980651855,23120,41.95,8703,301,2628160,136744.8125,-5174.373046875,10867.48429028,,
0.001,328521,-0.6336963176727295,2.837575674057007,23124,43.01,8703,301,2628272,102845.96875,-4281.1474609375,10861.659707140001,,
0.001,328554,-0.22225520014762878,2.844804286956787,23128,41.87,8704,301,2628536,118945.703125,-4735.978515625,10865.261339409999,,
0.001,328586,-0.5051644444465637,2.83494234085083,23132,42.05,8704,301,2628792,163281.75,-5054.05859375,10865.108668519999,,
0.001,328622,0.024487465620040894,2.833486557006836,23136,42.15,8705,301,2629080,137513.28125,-4698.99951171875,10865.274174510001,,
0.001,328629,-0.24630478024482727,2.8344476222991943,23140,42.08,8705,301,2629136,122172.21875,-4707.046875,10864.65880083,,
0.001,328654,0.8665366172790527,2.8346195220947266,23144,42.35,8706,301,2629336,84409.5,-4730.0537109375,10864.627760750001,,
0.001,328692,-0.09625016897916794,2.8275842666625977,23148,44.18,8707,301,2629640,200829.953125,-4410.818359375,10793.404610450003,,
0.001,328718,-0.25424009561538696,2.817145824432373,23152,44.28,8707,302,2629848,134880.484375,-4589.0224609375,10793.640518970004,,
0.001,328729,0.3932703733444214,2.810793399810791,23156,44.1,8708,302,2629936,112894.359375,-4192.7197265625,10789.46739845,,
0.001,328737,-0.19484059512615204,2.8066189289093018,23156,44.1,8708,302,2630000,198124.0625,-4463.92578125,10789.46739845,,
,,,,,,,,2630000,,,,11073.7890964,42.0
0.001,328763,0.13016150891780853,2.7923262119293213,23160,48.3,8709,301,2630208,163640.078125,-4699.66796875,10034.80186605,,
0.001,328793,0.059938810765743256,2.780120849609375,23164,48.08,8710,302,2630448,124010.84375,-4582.93994140625,10034.51950817,,
0.001,328811,-0.24487844109535217,2.769864320755005,23168,47.76,8710,302,2630592,403634.9375,-4507.68798828125,10033.86527593,,
0.001,328841,0.10256247222423553,2.7596781253814697,23172,47.87,8711,302,2630832,89742.2421875,-4348.38623046875,10036.503670990001,,
0.001,328853,0.22988425195217133,2.7576076984405518,23176,47.63,8711,302,2630928,84299.4765625,-4701.72607421875,10035.94966516,,
0.001,328878,-0.06654269993305206,2.749210834503174,23180,49.33,8712,302,2631128,101032.6953125,-4933.29248046875,9894.2418497,,
0.001,328890,0.4458622634410858,2.7475485801696777,23184,48.9,8712,302,2631224,220441.859375,-4817.2333984375,9892.131325350003,,
0.001,328911,0.20526790618896484,2.7445263862609863,23188,48.42,8712,302,2631392,206506.3125,-4644.83740234375,9885.76908556,,
0.001,328932,0.14875712990760803,2.7452714443206787,23192,48.91,8713,302,2631560,153047.1875,-4448.701171875,9882.619311830002,,
0.001,328953,-0.11408676207065582,2.745004653930664,23196,49.01,8713,302,2631728,114278.1953125,-4486.240234375,10049.385784050002,,
0.001,328977,-0.13730573654174805,2.7419846057891846,23200,48.77,8714,302,2631920,116707.421875,-4849.97705078125,10048.9542921,,
0.001,329002,-0.3346324563026428,2.7388644218444824,23204,48.86,8715,302,2632120,145530.71875,-4798.560546875,10047.57535739,,
0.001,329014,-0.43528175354003906,2.7403452396392822,23208,48.59,8715,302,2632216,154573.78125,-4532.953125,10047.6976112,,
0.001,329044,0.40163201093673706,2.753664970397949,23212,48.57,8715,302,2632456,103955.3359375,-4698.2685546875,10048.091611939999,,
0.001,329067,-0.14438681304454803,2.764096260070801,23216,49.88,8716,302,2632640,240511.390625,-5000.23291015625,10033.88842171,,
0.001,329086,-0.29452571272850037,2.7806293964385986,23220,49.67,8717,302,2632792,127218.375,-4591.30615234375,10038.504140719999,,
0.001,329119,-0.02237984538078308,2.815544605255127,23224,49.33,8718,302,2633056,135805.15625,-4939.330078125,10042.357769400001,,
