train/critic_loss,train/ent_coef_loss,time/fps,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/actor_loss,time/total_timesteps,train/ent_coef,rollout/ep_rew_mean,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length
270485.9375,-0.550643801689148,336,368147,0.001,19.97,-5352.501953125,2945280,4.091042995452881,10958.93078395,86024,8753,,
197999.484375,0.09268060326576233,336,368157,0.001,19.99,-5595.3583984375,2945360,4.09210729598999,10956.429348470001,86028,8754,,
152681.375,0.2311059832572937,336,368165,0.001,20.09,-5569.5078125,2945424,4.093504428863525,10956.231904620003,86032,8754,,
242996.984375,0.48838385939598083,336,368181,0.001,20.2,-5609.3232421875,2945552,4.093987464904785,10955.928126910001,86036,8754,,
494546.40625,1.0183885097503662,336,368188,0.001,20.18,-5748.99853515625,2945608,4.089324474334717,10956.816086859999,86040,8754,,
195543.5625,0.2596723437309265,336,368202,0.001,20.31,-5732.34326171875,2945720,4.081996440887451,10957.500734239999,86044,8754,,
207079.71875,-0.2609476149082184,336,368215,0.001,20.03,-6014.26953125,2945824,4.071223258972168,10959.842930640003,86048,8755,,
423454.8125,0.8117161393165588,336,368229,0.001,19.94,-5881.7763671875,2945936,4.060048580169678,10962.32197345,86052,8755,,
313399.6875,0.6855986714363098,336,368243,0.001,20.0,-6204.30029296875,2946048,4.043105125427246,10961.76847628,86056,8755,,
344522.5,0.4438540041446686,336,368264,0.001,20.04,-6021.6962890625,2946216,4.013172626495361,10960.2396744,86060,8756,,
310888.0,0.12371467053890228,336,368284,0.001,20.04,-5910.1298828125,2946376,3.993227005004883,10958.635388859999,86064,8756,,
315805.1875,0.5642777681350708,336,368309,0.001,20.3,-5642.36328125,2946576,3.982008457183838,10947.51192326,86068,8757,,
192771.828125,0.2857133150100708,336,368325,0.001,19.54,-5581.5732421875,2946704,3.9698238372802734,10947.2972602,86072,8757,,
1162585.0,0.4608893394470215,336,368339,0.001,19.49,-5984.740234375,2946816,3.9526259899139404,10947.855390249999,86076,8757,,
288658.9375,0.8664785623550415,336,368353,0.001,19.27,-5691.3046875,2946928,3.935793876647949,10947.600104780002,86080,8758,,
238991.421875,-0.29443758726119995,336,368367,0.001,19.19,-5921.216796875,2947040,3.9242520332336426,10947.172845719999,86084,8758,,
241052.8125,-0.07626093924045563,336,368388,0.001,19.3,-6114.93017578125,2947208,3.9096455574035645,10945.002373179997,86088,8759,,
202098.15625,-0.37679624557495117,336,368404,0.001,17.98,-5807.1494140625,2947336,3.894228935241699,10943.0897785,86092,8759,,
187445.65625,-0.017547771334648132,336,368413,0.001,21.93,-6281.26025390625,2947408,3.8887836933135986,10584.484180349998,86096,8759,,
245657.5,0.008955508470535278,336,368423,0.001,20.97,-5625.5439453125,2947488,3.8843297958374023,10598.827816030001,86100,8759,,
497427.3125,-0.40414702892303467,336,368435,0.001,20.95,-5631.048828125,2947584,3.883180856704712,10599.503402909999,86104,8760,,
182117.46875,0.3725552558898926,336,368441,0.001,20.83,-5694.458984375,2947632,3.8818366527557373,10600.248656880001,86108,8760,,
248773.28125,0.49804288148880005,336,368451,0.001,20.73,-6126.2392578125,2947712,3.882378101348877,10600.030690370002,86112,8760,,
147305.671875,0.024004273116588593,336,368465,0.001,20.75,-5692.20703125,2947824,3.8792340755462646,10602.58207003,86116,8760,,
137693.5625,0.2123962640762329,336,368472,0.001,20.7,-5351.130859375,2947880,3.8773128986358643,10604.999373999999,86120,8760,,
312696.84375,-0.2535122334957123,336,368482,0.001,20.63,-6145.36865234375,2947960,3.8755359649658203,10606.51784502,86124,8760,,
160487.375,0.79631507396698,336,368493,0.001,20.61,-5976.8310546875,2948048,3.874988555908203,10608.995745610002,86128,8761,,
331184.0,0.5299975872039795,336,368502,0.001,20.55,-5985.625,2948120,3.872525930404663,10609.59655833,86132,8761,,
116080.9453125,-0.5803065299987793,336,368516,0.001,20.5,-5899.64013671875,2948232,3.8672094345092773,10612.70905742,86136,8761,,
256995.796875,0.07681432366371155,336,368523,0.001,20.44,-6035.361328125,2948288,3.8678226470947266,10613.130582740001,86140,8761,,
281306.3125,-0.3361278772354126,336,368532,0.001,23.55,-5838.4541015625,2948360,3.8681328296661377,10216.79597274,86144,8761,,
369540.125,0.4247075319290161,336,368543,0.001,23.56,-5622.2744140625,2948448,3.8700923919677734,10216.70418929,86148,8762,,
268900.0625,0.9469420313835144,336,368551,0.001,23.4,-6042.1826171875,2948512,3.869231700897217,10217.950713909999,86152,8762,,
165595.65625,-0.1589619666337967,336,368558,0.001,23.41,-5596.28515625,2948568,3.8678090572357178,10219.72818631,86156,8762,,
291466.25,0.25580620765686035,336,368565,0.001,28.64,-5243.728515625,2948624,3.867208480834961,10016.590588490002,86160,8762,,
600358.125,0.1568278670310974,336,368572,0.001,28.51,-5724.73681640625,2948680,3.8659887313842773,10018.50203253,86164,8763,,
238572.5625,0.19914980232715607,336,368585,0.001,27.96,-5684.8310546875,2948784,3.8655123710632324,10032.72312638,86168,8763,,
341361.59375,-0.2458956241607666,336,368590,0.001,28.16,-5642.98486328125,2948824,3.8665924072265625,10030.0928684,86172,8763,,
245247.21875,-0.43562614917755127,336,368599,0.001,28.25,-5259.85546875,2948896,3.8694498538970947,10028.47619073,86176,8763,,
133539.78125,0.3268359303474426,336,368610,0.001,28.17,-5687.20556640625,2948984,3.869577646255493,10028.873192230001,86180,8764,,
466925.4375,0.5037164688110352,336,368615,0.001,28.2,-5619.6611328125,2949024,3.8678250312805176,10026.073613440001,86184,8764,,
278120.25,-0.14756527543067932,336,368627,0.001,27.98,-5501.51953125,2949120,3.862734079360962,10028.518537279999,86188,8764,,
461626.375,-0.14000841975212097,336,368635,0.001,27.95,-5646.9619140625,2949184,3.8621065616607666,10028.35989213,86192,8764,,
209535.828125,-0.4646469056606293,336,368645,0.001,24.03,-5359.8984375,2949264,3.863093852996826,10388.88492371,86196,8764,,
557798.25,-0.47375616431236267,336,368655,0.001,24.03,-5069.91943359375,2949344,3.8677432537078857,10389.728083320002,86200,8765,,
344063.46875,-0.550994873046875,336,368665,0.001,24.02,-5701.46142578125,2949424,3.876218318939209,10387.201326720002,86204,8765,,
301956.0,-0.5634608268737793,336,368679,0.001,24.01,-6049.93310546875,2949536,3.886399030685425,10387.976467280001,86208,8765,,
764388.8125,-0.23609131574630737,336,368692,0.001,24.37,-5590.7890625,2949640,3.900883913040161,10390.30162961,86212,8765,,
283113.5,-0.16132265329360962,336,368700,0.001,24.3,-5363.357421875,2949704,3.906062602996826,10387.46259503,86216,8766,,
406350.46875,-0.9996406435966492,336,368709,0.001,24.94,-5642.8828125,2949776,3.9136948585510254,10385.15944996,86220,8766,,
343520.5625,-0.29349374771118164,336,368715,0.001,24.94,-5842.7431640625,2949824,3.9198198318481445,10382.24285377,86224,8766,,
521606.6875,-0.4038246273994446,336,368726,0.001,24.89,-5405.08740234375,2949912,3.9301204681396484,10381.237782729999,86228,8766,,
218095.859375,-0.28898051381111145,336,368737,0.001,25.1,-5544.5185546875,2950000,3.942342519760132,10379.795462310001,86231,8766,,
,,,,,,,2950000,,,,,10967.772717999998,15.6
,,336,,,25.05,,2950000,,10380.3676094,86232,8766,,
240266.0625,-1.0499324798583984,336,368746,0.001,24.99,-5522.712890625,2950072,3.9528162479400635,10380.16512447,86236,8767,,
186991.640625,-0.28457996249198914,336,368751,0.001,24.96,-5465.5400390625,2950112,3.9566264152526855,10379.04209552,86240,8767,,
467547.1875,0.10255119204521179,336,368762,0.001,21.74,-6287.57421875,2950200,3.970331907272339,10775.684713820001,86244,8767,,
653507.75,-0.24505892395973206,336,368768,0.001,21.67,-5970.52734375,2950248,3.9761712551116943,10777.17786838,86248,8767,,
254840.125,0.5258110165596008,336,368779,0.001,23.42,-6033.7373046875,2950336,3.9859557151794434,10604.43359563,86252,8768,,
243129.109375,-0.587160050868988,336,368786,0.001,23.4,-5840.91015625,2950392,3.9884519577026367,10605.124143919998,86256,8768,,
245229.515625,-1.0746500492095947,336,368793,0.001,18.14,-5593.8427734375,2950448,3.9907615184783936,10809.85927106,86260,8768,,
386889.3125,-0.08834797888994217,336,368800,0.001,18.17,-5466.9775390625,2950504,3.9969160556793213,10809.990676309997,86264,8768,,
444830.28125,-0.17350222170352936,336,368806,0.001,18.08,-5819.2783203125,2950552,4.001461029052734,10808.611257340002,86268,8768,,
377371.9375,-0.12177813798189163,336,368813,0.001,17.84,-5698.2353515625,2950608,4.006892204284668,10811.768149599999,86272,8769,,
182970.65625,-0.2174626886844635,336,368821,0.001,17.74,-5923.8515625,2950672,4.014744281768799,10811.633477319998,86276,8769,,
163945.484375,-0.5081111788749695,336,368826,0.001,17.73,-5865.9775390625,2950712,4.0176167488098145,10811.61209147,86280,8769,,
299479.1875,-0.6900606155395508,336,368835,0.001,17.7,-5102.81787109375,2950784,4.02700138092041,10812.65614628,86284,8769,,
169326.71875,-0.07202760875225067,336,368848,0.001,17.77,-5763.3759765625,2950888,4.042412757873535,10811.35310059,86288,8769,,
425400.0,-0.18952670693397522,336,368854,0.001,17.93,-5469.9140625,2950936,4.047935962677002,10809.4817591,86292,8769,,
240902.75,0.41327643394470215,336,368863,0.001,17.85,-5449.4736328125,2951008,4.0562334060668945,10807.9642981,86296,8770,,
274323.9375,-0.9751690030097961,336,368871,0.001,17.87,-5710.86572265625,2951072,4.061338424682617,10807.196230959999,86300,8770,,
334414.34375,-0.14361906051635742,336,368877,0.001,17.91,-5429.140625,2951120,4.066293239593506,10809.053134820002,86304,8770,,
633924.125,-0.6589624881744385,336,368885,0.001,17.92,-5685.53515625,2951184,4.072397232055664,10809.12018984,86308,8770,,
543846.1875,-0.3413304090499878,336,368893,0.001,17.57,-6131.7626953125,2951248,4.078019142150879,10807.682166830002,86312,8770,,
233218.90625,-0.31838876008987427,336,368899,0.001,17.73,-5604.2470703125,2951296,4.08160400390625,10810.965824799998,86316,8770,,
359791.25,-0.8734875321388245,336,368910,0.001,17.1,-5731.298828125,2951384,4.086951732635498,10809.955475300001,86320,8771,,
219378.859375,-0.566948413848877,336,368915,0.001,17.12,-5624.3310546875,2951424,4.092041969299316,10646.230393400001,86324,8771,,
678161.125,-0.29578036069869995,336,368925,0.001,17.3,-5636.6396484375,2951504,4.101475238800049,10646.205214000001,86328,8771,,
332015.09375,-0.17513632774353027,336,368939,0.001,17.15,-5477.1982421875,2951616,4.120745658874512,10646.153568450003,86332,8771,,
345829.6875,1.0613420009613037,336,368944,0.001,17.31,-5680.0576171875,2951656,4.126491546630859,10646.03575885,86336,8771,,
222439.921875,0.325700581073761,336,368955,0.001,17.36,-5860.8779296875,2951744,4.132513523101807,10645.491455439997,86340,8771,,
483504.875,0.15568329393863678,336,368962,0.001,17.67,-6225.3447265625,2951800,4.136544227600098,10643.84662958,86344,8772,,
187566.84375,0.21650655567646027,336,368970,0.001,17.7,-5828.205078125,2951864,4.1383161544799805,10643.86071056,86348,8772,,
384846.15625,-0.6953414678573608,336,368977,0.001,15.95,-5380.32470703125,2951920,4.14044189453125,10816.417014190001,86352,8772,,
435500.90625,-0.5985080003738403,336,368985,0.001,15.91,-5456.501953125,2951984,4.143192291259766,10814.484730200003,86356,8772,,
222036.1875,-0.46710753440856934,336,368992,0.001,15.88,-5548.25,2952040,4.148263931274414,10813.542547240002,86360,8772,,
329597.4375,0.8259643316268921,336,369001,0.001,15.87,-6136.57421875,2952112,4.152337551116943,10812.612681769999,86364,8772,,
520213.40625,0.14199313521385193,336,369009,0.001,16.24,-5526.4052734375,2952176,4.153445243835449,10809.397161089999,86368,8773,,
381079.6875,-0.46203458309173584,336,369020,0.001,16.32,-5964.0703125,2952264,4.15670108795166,10809.072622660002,86372,8773,,
264505.8125,-0.4262019991874695,336,369027,0.001,16.28,-5862.55322265625,2952320,4.157764434814453,10809.76566687,86376,8773,,
187559.984375,0.6645168662071228,336,369037,0.001,16.35,-6156.40625,2952400,4.157884120941162,10810.173471929998,86380,8773,,
340101.375,1.3091984987258911,336,369047,0.001,16.47,-5720.5888671875,2952480,4.156020641326904,10811.734809910004,86384,8773,,
140897.453125,0.1371697187423706,336,369053,0.001,16.46,-5955.6318359375,2952528,4.153988838195801,10812.5840304,86388,8774,,
460179.40625,-0.1604529619216919,336,369067,0.001,16.26,-5550.03564453125,2952640,4.146754264831543,10816.18325412,86392,8774,,
283313.875,0.26050621271133423,336,369074,0.001,16.31,-5613.95703125,2952696,4.1449055671691895,10817.29315924,86396,8774,,
271479.46875,0.07824444770812988,336,369083,0.001,16.33,-6069.35400390625,2952768,4.140900135040283,10819.170238200002,86400,8774,,
205187.59375,0.8698725700378418,336,369096,0.001,16.34,-6042.53466796875,2952872,4.136019229888916,10818.35737777,86404,8774,,
215549.25,0.4537004828453064,336,369100,0.001,17.19,-5908.0419921875,2952904,4.1316328048706055,10797.53601807,86408,8775,,
271379.96875,1.1018441915512085,336,369112,0.001,17.21,-5949.76171875,2953000,4.121689796447754,10799.33753544,86412,8775,,
204794.75,-0.14151540398597717,336,369116,0.001,17.15,-6112.1171875,2953032,4.118990898132324,10796.44753609,86416,8775,,
144550.046875,-0.43795427680015564,336,369128,0.001,17.14,-5809.31640625,2953128,4.106497287750244,10799.8379938,86420,8775,,
174298.28125,0.6329911351203918,336,369139,0.001,17.21,-6138.1943359375,2953216,4.09416389465332,10965.119024849999,86424,8775,,
250939.203125,0.8350890874862671,336,369148,0.001,17.1,-5811.90478515625,2953288,4.083742141723633,10964.531761499997,86428,8776,,
550730.375,0.37130045890808105,336,369156,0.001,17.9,-5503.623046875,2953352,4.076140403747559,10952.318331550001,86432,8776,,
295716.875,0.5335644483566284,336,369164,0.001,17.92,-5242.0859375,2953416,4.064309120178223,10951.421721309998,86436,8776,,
305627.6875,0.38541752099990845,336,369171,0.001,17.73,-5334.8056640625,2953472,4.056124687194824,10951.402002690002,86440,8776,,
233122.921875,0.43465277552604675,336,369179,0.001,17.39,-5652.6806640625,2953536,4.043870449066162,10954.57960983,86444,8776,,
139229.5625,-0.33975520730018616,336,369187,0.001,17.34,-5610.1904296875,2953600,4.034997940063477,10950.7164641,86448,8776,,
226615.03125,0.18406569957733154,336,369193,0.001,17.28,-5684.3779296875,2953648,4.03049898147583,10949.939430090002,86452,8776,,
349901.1875,-0.2852376401424408,336,369200,0.001,17.28,-5991.0078125,2953704,4.027678489685059,10949.006492230003,86456,8777,,
347764.5625,0.6462081670761108,336,369207,0.001,17.31,-5708.16845703125,2953760,4.025454998016357,10948.192982520002,86460,8777,,
288896.84375,-0.3770224452018738,336,369217,0.001,17.34,-5213.9853515625,2953840,4.0217366218566895,10949.08125705,86464,8777,,
133548.671875,0.2480591982603073,336,369221,0.001,17.02,-5280.53271484375,2953872,4.021218299865723,10952.590936499999,86468,8777,,
218918.359375,0.6961049437522888,336,369232,0.001,16.96,-5853.93798828125,2953960,4.020346164703369,10953.07839843,86472,8777,,
173714.75,0.3212924003601074,336,369237,0.001,17.04,-5989.458984375,2954000,4.019942760467529,10952.502049010003,86476,8777,,
403529.625,-0.34060654044151306,336,369246,0.001,17.02,-5596.2236328125,2954072,4.017912864685059,10950.564602239998,86480,8778,,
454175.0625,0.4022393226623535,336,369253,0.001,16.94,-5883.048828125,2954128,4.0160698890686035,10948.234859370003,86484,8778,,
300664.9375,0.4934612512588501,336,369263,0.001,16.95,-5612.63330078125,2954208,4.012563228607178,10945.607560810002,86488,8778,,
331418.125,0.19603939354419708,336,369275,0.001,16.92,-6153.53857421875,2954304,4.005393028259277,10942.882441020003,86492,8778,,
286996.6875,0.24074208736419678,336,369279,0.001,17.12,-5891.78515625,2954336,4.002942085266113,10939.47121279,86496,8778,,
500352.8125,0.5772210359573364,336,369291,0.001,17.17,-5723.51220703125,2954432,3.9932217597961426,10937.21158288,86500,8779,,
227098.609375,-0.32040685415267944,336,369298,0.001,17.18,-5589.92626953125,2954488,3.9862797260284424,10939.01123944,86504,8779,,
328216.90625,-0.4572219252586365,336,369306,0.001,16.43,-5373.6494140625,2954552,3.9841208457946777,10958.682502310001,86508,8779,,
470204.9375,-0.11820348352193832,336,369311,0.001,16.44,-5793.83203125,2954592,3.9833648204803467,10957.9470017,86512,8779,,
258944.9375,0.4934682250022888,336,369322,0.001,16.48,-5347.2724609375,2954680,3.9802262783050537,10959.119952549998,86516,8779,,
518088.875,0.23785905539989471,336,369328,0.001,16.55,-5686.56689453125,2954728,3.978309392929077,10958.41822564,86520,8780,,
331905.0,0.05911071598529816,336,369341,0.001,16.62,-5774.9765625,2954832,3.9757914543151855,10956.091986509999,86524,8780,,
751568.5,-0.7283267974853516,336,369348,0.001,16.68,-5568.13671875,2954888,3.9774084091186523,10957.35259663,86528,8780,,
321402.75,0.20907622575759888,336,369356,0.001,15.88,-5460.78515625,2954952,3.981409788131714,10968.704297109998,86532,8780,,
348320.1875,0.014292895793914795,336,369369,0.001,15.9,-5133.359375,2955056,3.9847958087921143,10968.91251943,86536,8780,,
272126.0625,-0.09567704051733017,336,369374,0.001,15.99,-5718.5380859375,2955096,3.9860382080078125,10969.495153029999,86540,8781,,
283537.96875,0.3400687873363495,336,369388,0.001,16.26,-5334.0615234375,2955208,3.990344762802124,10966.579374579998,86544,8781,,
195763.84375,0.16540475189685822,336,369400,0.001,16.77,-5412.1884765625,2955304,3.9930245876312256,10968.687284469997,86548,8781,,
351809.53125,0.03209620714187622,336,369405,0.001,16.8,-5599.63134765625,2955344,3.992715835571289,10968.801790679998,86552,8781,,
401332.75,0.8333734273910522,336,369415,0.001,16.99,-5240.93896484375,2955424,3.990281581878662,10970.693592650003,86556,8781,,
345905.125,0.39691320061683655,336,369421,0.001,17.02,-5770.025390625,2955472,3.9875993728637695,10972.633839170005,86560,8782,,
414132.28125,0.06734694540500641,336,369434,0.001,17.09,-5935.07666015625,2955576,3.9827089309692383,10972.15762947,86564,8782,,
176246.6875,-0.37394142150878906,336,369439,0.001,17.34,-5423.732421875,2955616,3.978541851043701,10803.081484240003,86568,8782,,
271138.8125,-0.1717882603406906,336,369450,0.001,17.47,-6171.59765625,2955704,3.9739222526550293,10802.609160560001,86572,8782,,
234795.5,0.13124515116214752,336,369463,0.001,17.54,-5158.04052734375,2955808,3.9665629863739014,10801.21586629,86576,8782,,
318826.6875,0.5842316150665283,336,369469,0.001,17.58,-5539.69091796875,2955856,3.9634079933166504,10801.31956918,86580,8782,,
244490.03125,1.2198824882507324,336,369481,0.001,17.59,-6231.58642578125,2955952,3.952655792236328,10801.240515039999,86584,8783,,
575703.625,0.2961077094078064,336,369485,0.001,17.52,-5299.4443359375,2955984,3.9493627548217773,10803.398871300002,86588,8783,,
395626.0625,-0.24115896224975586,336,369496,0.001,17.46,-5489.83056640625,2956072,3.937373399734497,10805.51353793,86592,8783,,
567718.875,0.8801055550575256,336,369508,0.001,17.26,-5300.99609375,2956168,3.9261300563812256,10806.29993534,86596,8783,,
300323.0625,-0.3597590923309326,336,369512,0.001,17.2,-5343.42578125,2956200,3.923604726791382,10808.46278027,86600,8783,,
512144.125,0.26290184259414673,336,369525,0.001,17.2,-5990.4365234375,2956304,3.913271188735962,10808.442567559998,86604,8784,,
740866.375,0.2483004331588745,336,369530,0.001,17.09,-6039.4326171875,2956344,3.908994436264038,10810.38334283,86608,8784,,
421912.875,0.09816697239875793,336,369540,0.001,17.1,-5642.8046875,2956424,3.9011597633361816,10810.367214980002,86612,8784,,
217327.625,-0.29541367292404175,336,369549,0.001,17.12,-5696.5146484375,2956496,3.895068645477295,10809.401208789997,86616,8784,,
387182.9375,-0.12412093579769135,336,369555,0.001,18.18,-5843.07421875,2956544,3.893235445022583,10595.99386169,86620,8784,,
240278.640625,-0.29114729166030884,336,369565,0.001,18.17,-6095.01123046875,2956624,3.8933615684509277,10598.43237231,86624,8784,,
336368.71875,-0.06723731011152267,336,369571,0.001,17.95,-5786.62060546875,2956672,3.8936657905578613,10599.153570970002,86628,8784,,
337595.71875,-1.2766361236572266,336,369582,0.001,17.92,-5031.8251953125,2956760,3.8939719200134277,10601.483880630001,86632,8785,,
467529.15625,0.03306207060813904,336,369586,0.001,17.98,-5248.3125,2956792,3.896225690841675,10600.66641023,86636,8785,,
266167.5,-1.2105200290679932,336,369598,0.001,17.98,-5189.97412109375,2956888,3.9022140502929688,10601.39940982,86640,8785,,
206770.078125,-0.14190098643302917,336,369603,0.001,17.76,-5827.53466796875,2956928,3.904588222503662,10603.59874854,86644,8785,,
332415.96875,-0.46651241183280945,336,369614,0.001,17.36,-5786.36328125,2957016,3.9136297702789307,10603.690252279997,86648,8785,,
344745.71875,-0.8438720703125,336,369618,0.001,17.36,-5580.5009765625,2957048,3.9159326553344727,10604.543441299998,86652,8785,,
199189.40625,-0.8205045461654663,336,369628,0.001,17.18,-5994.9892578125,2957128,3.927424669265747,10604.420634979999,86656,8786,,
436258.8125,0.5009803175926208,336,369633,0.001,17.17,-5734.4521484375,2957168,3.929932117462158,10605.174323349998,86660,8786,,
232322.875,0.5305936932563782,336,369644,0.001,17.13,-6028.37744140625,2957256,3.9347097873687744,10604.864377710002,86664,8786,,
460893.4375,-0.27820420265197754,336,369650,0.001,16.93,-5334.7919921875,2957304,3.9348061084747314,10772.57547105,86668,8786,,
338506.6875,-0.4207320213317871,336,369659,0.001,16.82,-5656.71484375,2957376,3.9331648349761963,10773.928600400002,86672,8786,,
832529.25,-0.22004534304141998,336,369665,0.001,16.73,-5692.24609375,2957424,3.9322569370269775,10774.3672133,86676,8787,,
219771.5625,0.5589102506637573,336,369674,0.001,16.66,-5982.50390625,2957496,3.9309704303741455,10775.03107903,86680,8787,,
302061.3125,-0.37567752599716187,336,369680,0.001,16.63,-5140.59375,2957544,3.9306397438049316,10776.792392650003,86684,8787,,
217280.78125,-0.15707416832447052,336,369693,0.001,16.65,-5929.09814453125,2957648,3.9295456409454346,10776.99353154,86688,8787,,
370050.3125,-0.7699811458587646,336,369702,0.001,16.78,-5709.109375,2957720,3.9295148849487305,10776.02189482,86692,8787,,
393087.90625,-0.16925066709518433,336,369711,0.001,16.9,-6143.083984375,2957792,3.9310390949249268,10775.391603709999,86696,8788,,
246913.53125,-0.24638262391090393,336,369721,0.001,16.88,-5832.5888671875,2957872,3.9352035522460938,10775.32935639,86700,8788,,
490455.125,-0.4926173686981201,336,369726,0.001,16.9,-5264.83935546875,2957912,3.9362423419952393,10775.33354947,86704,8788,,
289205.21875,0.5866023302078247,336,369740,0.001,17.31,-5750.056640625,2958024,3.9394965171813965,10599.046787610003,86708,8788,,
257704.375,-0.3929988145828247,336,369742,0.001,17.42,-5819.10302734375,2958040,3.9399304389953613,10597.710904300002,86712,8788,,
481273.0,-0.5312178730964661,336,369755,0.001,17.27,-5615.978515625,2958144,3.940070390701294,10599.621893929998,86716,8788,,
719218.625,-0.4986620843410492,336,369763,0.001,16.24,-5921.146484375,2958208,3.9430854320526123,10812.03141026,86720,8789,,
357450.25,-0.18332140147686005,336,369771,0.001,16.21,-5978.998046875,2958272,3.944634437561035,10812.771461549999,86724,8789,,
175376.25,-0.08262903988361359,336,369782,0.001,16.23,-6172.7041015625,2958360,3.9475784301757812,10812.901743089998,86728,8789,,
386282.71875,-0.09518393874168396,336,369792,0.001,16.21,-5289.1572265625,2958440,3.9505996704101562,10812.861151129999,86732,8789,,
181204.28125,0.42022642493247986,336,369799,0.001,16.14,-5732.798828125,2958496,3.952509880065918,10813.608798500001,86736,8789,,
215144.6875,-0.3000669479370117,336,369807,0.001,16.08,-5428.9287109375,2958560,3.9530868530273438,10813.448423580001,86740,8789,,
189773.34375,-0.3664415776729584,336,369814,0.001,16.02,-5712.064453125,2958616,3.9559500217437744,10813.275211049999,86744,8790,,
415178.21875,-0.29781094193458557,336,369822,0.001,15.95,-5963.79736328125,2958680,3.9599595069885254,10813.00090021,86748,8790,,
351897.375,-0.569644570350647,336,369830,0.001,16.87,-6015.8759765625,2958744,3.9665448665618896,10616.485027230001,86752,8790,,
348895.59375,-0.8634705543518066,336,369836,0.001,16.81,-5999.830078125,2958792,3.9716436862945557,10616.259588570001,86756,8790,,
323073.25,-1.2110430002212524,336,369844,0.001,16.74,-5492.4736328125,2958856,3.9811577796936035,10615.146580520002,86760,8790,,
181687.328125,-0.13730496168136597,336,369852,0.001,16.75,-6100.00927734375,2958920,3.988999128341675,10613.507078489998,86764,8790,,
252982.546875,-0.27144691348075867,336,369861,0.001,16.74,-5674.4296875,2958992,3.999347448348999,10613.505744150001,86768,8791,,
278951.9375,-0.624994158744812,336,369873,0.001,16.75,-5554.9814453125,2959088,4.010830879211426,10612.8495609,86772,8791,,
472451.9375,0.34156879782676697,336,369880,0.001,16.71,-5932.52294921875,2959144,4.019278049468994,10614.35626002,86776,8791,,
143941.59375,0.2070411890745163,336,369889,0.001,17.08,-5957.19970703125,2959216,4.024707317352295,10601.256195040001,86780,8791,,
304985.375,0.45604756474494934,336,369896,0.001,17.08,-5823.6376953125,2959272,4.026967525482178,10602.113112210003,86784,8791,,
362695.0625,0.11585462093353271,336,369905,0.001,17.08,-5932.6884765625,2959344,4.030833721160889,10599.58356067,86788,8792,,
552544.5,0.11111980676651001,336,369912,0.001,17.16,-5740.80810546875,2959400,4.033080577850342,10594.96996387,86792,8792,,
307863.9375,0.4512442946434021,336,369924,0.001,16.99,-5176.3505859375,2959496,4.036345481872559,10596.35335348,86796,8792,,
416646.1875,-0.9091939926147461,336,369933,0.001,17.01,-5467.0546875,2959568,4.03770112991333,10594.68467647,86800,8792,,
337265.3125,-0.220854714512825,336,369941,0.001,17.25,-5322.9931640625,2959632,4.042088031768799,10418.11767356,86804,8792,,
364301.875,0.4768606722354889,336,369952,0.001,16.91,-5943.67822265625,2959720,4.046834468841553,10592.89937793,86808,8792,,
187673.125,-0.48566171526908875,336,369961,0.001,16.75,-5292.033203125,2959792,4.050209045410156,10594.76288765,86812,8793,,
388035.8125,0.060441479086875916,336,369978,0.001,16.92,-5698.34033203125,2959928,4.054810047149658,10592.92963153,86816,8793,,
266735.0625,0.07324570417404175,336,369987,0.001,16.89,-6188.48681640625,2960000,4.057973861694336,10591.921983690001,86818,8793,,
,,,,,,,2960000,,,,,10942.781030400001,19.8
220736.46875,0.1480499505996704,336,369993,0.001,16.83,-6673.4619140625,2960048,4.059685230255127,10592.885529149999,86820,8794,,
196224.875,0.27420300245285034,336,370007,0.001,16.83,-5709.6875,2960160,4.065700531005859,10591.99959678,86824,8794,,
364022.8125,-0.5810369253158569,336,370019,0.001,17.46,-5907.66796875,2960256,4.072263240814209,10586.65669824,86828,8794,,
258739.015625,-0.3740663528442383,336,370029,0.001,17.94,-5836.96875,2960336,4.0783185958862305,10585.75613721,86832,8794,,
451125.75,-0.27304667234420776,336,370038,0.001,17.91,-5659.158203125,2960408,4.0852370262146,10585.60705573,86836,8794,,
308883.125,0.08022097498178482,336,370050,0.001,17.92,-6117.4931640625,2960504,4.094330310821533,10583.915933119999,86840,8795,,
297322.375,-0.45681050419807434,336,370059,0.001,17.96,-5364.26123046875,2960576,4.100912094116211,10582.43539611,86844,8795,,
200898.34375,0.6022017002105713,336,370069,0.001,17.93,-5958.5205078125,2960656,4.110235214233398,10582.46364316,86848,8795,,
325012.25,-0.6535930037498474,336,370078,0.001,16.99,-5661.76416015625,2960728,4.116769790649414,10780.6769234,86852,8795,,
462721.59375,-1.5685734748840332,336,370089,0.001,18.3,-4897.8525390625,2960816,4.1243815422058105,10587.89176162,86856,8795,,
189673.296875,0.6689049005508423,336,370099,0.001,18.37,-5779.953125,2960896,4.1335906982421875,10587.42256935,86860,8796,,
147700.21875,-0.10681524872779846,336,370108,0.001,18.39,-5433.2294921875,2960968,4.138845443725586,10588.47467709,86864,8796,,
299259.3125,0.02297516167163849,336,370116,0.001,18.4,-5946.3671875,2961032,4.142581939697266,10589.40458502,86868,8796,,
