train/actor_loss,time/total_timesteps,time/fps,train/critic_loss,train/n_updates,train/learning_rate,train/ent_coef,rollout/ep_len_mean,time/time_elapsed,train/ent_coef_loss,time/episodes,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward
,2750000,,,,,,,,,,,30.4,10916.206831799998
-4958.3603515625,2750136,269,169559.65625,343754,0.001,2.7504985332489014,43.86,10209,0.16955780982971191,30984,10428.67313411,,
-5398.60693359375,2750352,269,148314.75,343781,0.001,2.763556957244873,43.9,10210,-0.3087371587753296,30988,10429.847210539998,,
-4787.86279296875,2750416,269,112427.1640625,343789,0.001,2.769566535949707,43.94,10210,-0.5293986797332764,30992,10428.52110584,,
-5227.2294921875,2750584,269,159406.65625,343810,0.001,2.77693510055542,44.17,10211,-0.01175900548696518,30996,10432.72164376,,
-5403.4599609375,2750640,269,148661.28125,343817,0.001,2.7779927253723145,44.16,10211,0.37234359979629517,31000,10435.83422911,,
-5308.6484375,2750856,269,139353.46875,343844,0.001,2.7869725227355957,44.07,10211,0.534549355506897,31004,10433.438304030002,,
-4734.845703125,2750888,269,187008.515625,343848,0.001,2.787513017654419,44.06,10212,0.2184234857559204,31008,10434.76550086,,
-5121.193359375,2751128,269,235886.6875,343878,0.001,2.7926089763641357,44.29,10212,-0.03357982635498047,31012,10438.17611643,,
-4948.51953125,2751168,269,186269.8125,343883,0.001,2.7935500144958496,44.1,10212,-0.0019504204392433167,31016,10586.17526052,,
-4557.87353515625,2751368,269,216688.078125,343908,0.001,2.792206048965454,43.84,10213,-0.09571187198162079,31020,10591.259583080002,,
-4634.92041015625,2751440,269,311680.125,343917,0.001,2.7905378341674805,43.76,10213,0.11269627511501312,31024,10595.110398679999,,
-5150.46484375,2751624,269,191244.84375,343940,0.001,2.7865238189697266,43.56,10214,0.7033752202987671,31028,10598.107956490003,,
-4890.25,2751704,269,162347.75,343950,0.001,2.783299207687378,42.0,10214,0.35702037811279297,31032,10611.80419497,,
-5164.09033203125,2751872,269,180861.5,343971,0.001,2.77087140083313,42.02,10215,0.1585908830165863,31036,10607.60622127,,
-5208.21875,2752064,269,159807.625,343995,0.001,2.760136604309082,41.43,10215,-0.11349749565124512,31040,10769.260445540003,,
-4601.61767578125,2752168,269,112887.3984375,344008,0.001,2.76055908203125,41.07,10215,0.09603706002235413,31044,10771.74981377,,
-4643.13427734375,2752328,269,191891.640625,344028,0.001,2.756012439727783,39.79,10216,-0.22740451991558075,31048,10613.22859649,,
-5029.60107421875,2752448,269,117919.359375,344043,0.001,2.7527694702148438,36.63,10216,0.3739042282104492,31052,10621.42970001,,
-5244.8779296875,2752552,269,275044.4375,344056,0.001,2.745086431503296,36.48,10217,0.3131154775619507,31056,10623.987862150003,,
-5588.2861328125,2752664,269,128026.1328125,344070,0.001,2.7406580448150635,36.17,10217,0.6240242123603821,31060,10468.009298600002,,
-5096.392578125,2752800,269,190046.984375,344087,0.001,2.732750654220581,36.25,10217,-0.10402587056159973,31064,10460.872250909999,,
-4978.7275390625,2752936,269,270629.1875,344104,0.001,2.7295432090759277,36.49,10218,-0.13275891542434692,31068,10455.96552683,,
-5133.05419921875,2753128,269,122211.375,344128,0.001,2.7362966537475586,36.82,10218,-0.10964864492416382,31072,10453.130520620001,,
-4301.037109375,2753216,269,405215.8125,344139,0.001,2.7403628826141357,36.59,10219,-0.14352156221866608,31076,10459.960485200001,,
-4939.87890625,2753432,269,243219.421875,344166,0.001,2.7543447017669678,33.27,10219,-0.9968637228012085,31080,10539.40306552,,
-4936.4609375,2753544,269,256534.859375,344180,0.001,2.764631509780884,33.49,10220,-0.05592361092567444,31084,10539.862927360002,,
-4682.88818359375,2753712,269,182033.765625,344201,0.001,2.77856707572937,34.04,10220,-0.5061599612236023,31088,10536.175814350001,,
-5037.87158203125,2753808,269,371327.0625,344213,0.001,2.787010908126831,34.45,10220,-0.31572529673576355,31092,10533.579957060001,,
-5306.5751953125,2754024,269,514045.4375,344240,0.001,2.8034157752990723,34.13,10221,-0.6868375539779663,31096,10534.56018133,,
-4927.576171875,2754128,269,134315.46875,344253,0.001,2.8144547939300537,34.57,10221,-0.1333044469356537,31100,10531.54081907,,
-4967.43994140625,2754296,269,168620.546875,344274,0.001,2.830482006072998,34.67,10222,0.11019904166460037,31104,10536.1847401,,
-5161.9404296875,2754472,269,150250.15625,344296,0.001,2.8463244438171387,34.47,10222,0.29463890194892883,31108,10534.28602347,,
-5141.6240234375,2754552,269,224433.75,344306,0.001,2.8507766723632812,34.94,10223,-0.3784221410751343,31112,10530.15253614,,
-5019.888671875,2754720,269,154198.15625,344327,0.001,2.85935640335083,34.78,10223,0.04404914006590843,31116,10533.314911139998,,
-4918.8779296875,2754816,269,150567.53125,344339,0.001,2.861924886703491,34.73,10223,-0.054149553179740906,31120,10532.8420159,,
-5228.6552734375,2755000,269,143423.03125,344362,0.001,2.867241859436035,34.75,10224,0.18946748971939087,31124,10532.060667610001,,
-5291.431640625,2755232,269,177842.65625,344391,0.001,2.8745391368865967,34.69,10225,-0.32450199127197266,31128,10534.063273990001,,
-5234.9443359375,2755352,269,176631.765625,344406,0.001,2.878481388092041,34.77,10225,-0.09150826930999756,31132,10539.0609555,,
-5378.3291015625,2755488,269,429302.5625,344423,0.001,2.8788280487060547,36.28,10226,0.40176892280578613,31136,10108.806427739999,,
-4857.447265625,2755664,269,136144.234375,344445,0.001,2.8752975463867188,36.74,10226,0.3585435748100281,31140,10110.41914234,,
-5340.6484375,2755760,269,128285.8359375,344457,0.001,2.8700218200683594,36.84,10226,0.818362832069397,31144,10111.178886599999,,
-5691.7900390625,2755912,269,144641.921875,344476,0.001,2.852841377258301,35.3,10227,1.0470128059387207,31148,10341.42566757,,
-5021.8388671875,2756128,269,240081.046875,344503,0.001,2.833009958267212,35.12,10228,0.1280326098203659,31152,10345.87214917,,
-5091.7978515625,2756256,269,158400.375,344519,0.001,2.823875904083252,35.19,10228,0.03645329177379608,31156,10347.04700231,,
-5486.9033203125,2756392,269,100050.875,344536,0.001,2.8215010166168213,35.37,10228,-0.13608312606811523,31160,10508.65302836,,
-5190.244140625,2756624,269,150362.84375,344565,0.001,2.818587303161621,36.09,10229,-0.4289308190345764,31164,10285.64482754,,
-5255.2724609375,2756720,269,176121.1875,344577,0.001,2.8195784091949463,36.43,10229,-0.2233031839132309,31168,10286.14882586,,
-5065.724609375,2756864,269,130571.96875,344595,0.001,2.8203516006469727,35.94,10230,-0.14903008937835693,31172,10297.0856727,,
-5455.05078125,2757080,269,153133.25,344622,0.001,2.8166539669036865,35.85,10230,0.0901743546128273,31176,10303.81674952,,
-4893.455078125,2757168,269,236884.359375,344633,0.001,2.815798759460449,36.04,10231,0.2077493965625763,31180,10303.154914660003,,
-4652.490234375,2757392,269,294749.75,344661,0.001,2.8101696968078613,36.16,10231,-0.4732247591018677,31184,10301.870313200001,,
-5128.3095703125,2757624,269,197676.90625,344690,0.001,2.803144931793213,35.63,10232,0.25122129917144775,31188,10303.05956052,,
-5228.95849609375,2757872,269,99241.4921875,344721,0.001,2.7984793186187744,35.12,10233,0.054580092430114746,31192,10308.497546,,
-4697.79931640625,2758016,269,143467.75,344739,0.001,2.7952935695648193,36.63,10233,-0.1617375910282135,31196,10080.120052560002,,
-5332.361328125,2758216,269,174296.015625,344764,0.001,2.7942798137664795,36.21,10234,0.02223721146583557,31200,10082.477930940002,,
-5099.171875,2758328,269,141965.0,344778,0.001,2.794583797454834,36.26,10234,-0.658165454864502,31204,10078.58009861,,
-5250.2412109375,2758480,269,207245.1875,344797,0.001,2.7981135845184326,36.18,10235,0.07340417802333832,31208,10080.87184601,,
-5023.5986328125,2758704,269,278415.1875,344825,0.001,2.801161289215088,35.57,10235,-0.2856183648109436,31212,10082.983340730001,,
-4825.3740234375,2758848,269,152694.296875,344843,0.001,2.801560163497925,35.65,10236,-0.42131900787353516,31216,10080.310106339999,,
-4729.11376953125,2759000,269,197874.5,344862,0.001,2.8047895431518555,35.6,10236,-0.3323824405670166,31220,10078.790378619999,,
-4559.9580078125,2759128,269,178489.15625,344878,0.001,2.8108859062194824,35.4,10237,-0.5559280514717102,31224,10078.420320160001,,
-4893.45166015625,2759328,269,284953.25,344903,0.001,2.818441867828369,35.35,10237,-0.01145082712173462,31228,10076.900409150001,,
-5163.68310546875,2759528,269,147391.09375,344928,0.001,2.8191733360290527,35.61,10238,0.4808676838874817,31232,10072.60160649,,
-5035.06494140625,2759688,269,209421.34375,344948,0.001,2.8109171390533447,36.29,10239,0.6245338916778564,31236,10478.654351680001,,
-5266.716796875,2759768,269,156465.125,344958,0.001,2.8053627014160156,36.46,10239,0.8540058135986328,31240,10292.65595297,,
-4980.65283203125,2760000,269,216988.265625,344987,0.001,2.783322334289551,36.41,10239,0.5125426650047302,31243,10294.154807730001,,
,2760000,,,,,,,,,,,31.4,11016.1920394
-5046.5166015625,2760008,269,194650.359375,344988,0.001,2.783322334289551,36.53,10240,0.2995743751525879,31244,10291.979210450001,,
-5238.99755859375,2760176,269,105618.1484375,345009,0.001,2.765242576599121,36.53,10240,-0.15885652601718903,31248,10289.731421220002,,
-4816.1689453125,2760416,269,258375.1875,345039,0.001,2.7573678493499756,37.04,10241,-0.11723530292510986,31252,10284.573972890003,,
-5259.1953125,2760568,269,102063.0703125,345058,0.001,2.7580020427703857,37.35,10242,-0.11241531372070312,31256,10276.82352962,,
-5099.9853515625,2760848,269,108471.25,345093,0.001,2.7631607055664062,37.7,10242,-0.05128759145736694,31260,10278.350524520001,,
-5000.0751953125,2760952,269,194908.03125,345106,0.001,2.7646658420562744,37.23,10243,-0.24701258540153503,31264,10507.32383865,,
-4923.400390625,2761080,269,725033.4375,345122,0.001,2.7652688026428223,36.71,10243,0.18375547230243683,31268,10513.933509440001,,
-5131.80029296875,2761344,269,215996.78125,345155,0.001,2.7690041065216064,36.79,10244,-0.20708619058132172,31272,10514.676277359998,,
-4463.5537109375,2761528,269,124885.3125,345178,0.001,2.7785041332244873,36.81,10245,-0.7846980094909668,31276,10516.798193069999,,
-4887.0048828125,2761760,269,140276.875,345207,0.001,2.7973439693450928,36.69,10245,-0.18813955783843994,31280,10516.284843549998,,
-4837.11474609375,2761832,269,288311.90625,345216,0.001,2.8032524585723877,37.22,10246,-0.15655666589736938,31284,10507.45784939,,
-5047.998046875,2762032,269,282488.3125,345241,0.001,2.8210625648498535,37.15,10246,-0.08339158445596695,31288,10510.62225561,,
-4486.6171875,2762144,269,500669.9375,345255,0.001,2.828563928604126,45.46,10246,-0.516243040561676,31292,10162.05146154,,
-5055.255859375,2762288,269,120731.578125,345273,0.001,2.8388335704803467,43.67,10247,0.1048530638217926,31296,10391.91222991,,
-5055.2802734375,2762512,269,149452.1875,345301,0.001,2.841900110244751,43.76,10248,0.37908345460891724,31300,10389.36654842,,
-5128.63232421875,2762632,269,84140.21875,345316,0.001,2.839247226715088,44.14,10248,0.39475202560424805,31304,10383.80803429,,
-5269.99462890625,2762848,269,165118.578125,345343,0.001,2.8389546871185303,44.29,10249,-0.13876166939735413,31308,10381.41141552,,
-4798.5009765625,2763040,269,177273.9375,345367,0.001,2.852051258087158,44.54,10249,-0.14464110136032104,31312,10379.02866695,,
-4847.544921875,2763224,269,355944.5625,345390,0.001,2.86350417137146,44.58,10250,-0.3546026647090912,31316,10380.26914881,,
-5067.7626953125,2763376,269,130982.84375,345409,0.001,2.8723647594451904,44.93,10250,-0.08191035687923431,31320,10374.92862652,,
-5337.5751953125,2763592,269,112769.046875,345436,0.001,2.8807060718536377,45.16,10251,0.060176536440849304,31324,10375.02742689,,
-4717.91162109375,2763800,269,124677.34375,345462,0.001,2.8828582763671875,45.49,10252,-0.21946510672569275,31328,10371.05973442,,
-4772.2900390625,2763904,269,99562.734375,345475,0.001,2.8816845417022705,45.16,10252,-0.310994952917099,31332,10375.20626276,,
-5200.2626953125,2764056,269,136279.9375,345494,0.001,2.879584312438965,44.27,10252,0.21984297037124634,31336,9935.266578,,
-4422.55908203125,2764240,269,196910.21875,345517,0.001,2.8774945735931396,44.09,10253,0.03467513620853424,31340,10117.46315437,,
-5122.0439453125,2764328,269,107364.75,345528,0.001,2.8776352405548096,44.21,10253,0.5152100324630737,31344,10119.84585248,,
-4691.818359375,2764520,269,111993.375,345552,0.001,2.869173049926758,44.14,10254,0.13855361938476562,31348,10123.431392949999,,
-4934.412109375,2764576,269,236435.328125,345559,0.001,2.864981174468994,43.56,10254,0.09847711026668549,31352,10129.33984174,,
-4790.939453125,2764816,269,133152.40625,345589,0.001,2.8551738262176514,43.34,10255,-0.2913886308670044,31356,10139.939049,,
-4764.73388671875,2764976,269,183437.28125,345609,0.001,2.8450093269348145,43.38,10255,0.013927549123764038,31360,10138.552387800002,,
-4745.7197265625,2765048,269,191423.5,345618,0.001,2.8401923179626465,43.05,10255,-0.2972710132598877,31364,10140.61826799,,
-5459.4599609375,2765264,269,101006.3828125,345645,0.001,2.8228776454925537,43.18,10256,0.6479834914207458,31368,10135.61691906,,
-5046.34228515625,2765480,269,100035.2734375,345672,0.001,2.8028459548950195,43.13,10257,-0.2641441822052002,31372,10134.95945162,,
-5669.0859375,2765656,269,215414.734375,345694,0.001,2.7898452281951904,43.59,10257,0.5809345245361328,31376,10129.45763319,,
-4612.5205078125,2765768,269,145866.4375,345708,0.001,2.7841317653656006,43.48,10258,-0.17565219104290009,31380,10131.620556660002,,
-5069.642578125,2765984,269,98984.421875,345735,0.001,2.7750916481018066,42.72,10258,0.18395531177520752,31384,10138.743631020003,,
-5056.16259765625,2766136,269,114106.1171875,345754,0.001,2.7782275676727295,42.93,10259,-0.8025822639465332,31388,10138.4025181,,
-5138.671875,2766344,269,161502.1875,345780,0.001,2.7883455753326416,34.67,10259,-0.5789998769760132,31392,10487.796448529998,,
-4899.13671875,2766536,269,147455.28125,345804,0.001,2.792717456817627,34.68,10260,-0.2543010115623474,31396,10488.440003149999,,
-5452.986328125,2766768,269,253068.375,345833,0.001,2.7976114749908447,34.79,10261,-0.3352593183517456,31400,10492.408848279998,,
-5282.9296875,2766960,269,120022.8515625,345857,0.001,2.8070387840270996,35.34,10261,0.11267763376235962,31404,10495.11567817,,
-5583.2275390625,2767144,269,173622.5,345880,0.001,2.8208889961242676,37.61,10262,0.13181068003177643,31408,10449.533696760001,,
-5157.248046875,2767216,269,194556.625,345889,0.001,2.8261172771453857,37.62,10262,0.0761481374502182,31412,10449.56762263,,
-5582.3720703125,2767400,269,182850.359375,345912,0.001,2.8392417430877686,37.42,10263,0.10394205152988434,31416,10447.2873533,,
-4961.53271484375,2767592,269,182654.125,345936,0.001,2.856649160385132,37.28,10263,-0.3754284381866455,31420,10441.0378062,,
-5030.720703125,2767688,269,240296.25,345948,0.001,2.8664181232452393,37.11,10264,-0.6870492100715637,31424,10439.47981861,,
-5049.337890625,2767856,269,183639.359375,345969,0.001,2.8839685916900635,46.49,10264,-0.13079693913459778,31428,10114.044928289999,,
-5207.7314453125,2768032,269,145014.875,345991,0.001,2.901310682296753,46.64,10265,-0.80936199426651,31432,10108.775444469999,,
-5103.3193359375,2768136,269,176753.0,346004,0.001,2.91347074508667,44.93,10265,-0.03982869163155556,31436,10578.221716049999,,
-5282.22021484375,2768272,269,102068.53125,346021,0.001,2.927065134048462,44.93,10265,-0.06480810046195984,31440,10579.927166,,
-4978.9248046875,2768416,269,171989.0625,346039,0.001,2.9395406246185303,44.62,10266,-0.28251925110816956,31444,10580.25123103,,
-5396.93896484375,2768536,269,178336.0625,346054,0.001,2.9496052265167236,44.79,10266,0.012318141758441925,31448,10576.814473010001,,
-5176.6337890625,2768712,269,210712.359375,346076,0.001,2.9701647758483887,44.71,10267,-0.895555853843689,31452,10576.96978439,,
-4996.31494140625,2768872,269,169879.28125,346096,0.001,2.9957094192504883,44.79,10267,0.06087832152843475,31456,10574.310134989999,,
-5316.15771484375,2769032,269,122715.7890625,346116,0.001,3.0099167823791504,44.48,10268,0.1686495691537857,31460,10576.86284855,,
-5358.1337890625,2769160,269,311380.8125,346132,0.001,3.0164260864257812,44.91,10268,0.7803449630737305,31464,10571.44467273,,
-5538.7626953125,2769312,269,135902.15625,346151,0.001,3.0179121494293213,44.84,10269,0.14116525650024414,31468,10575.810221790001,,
-5013.1435546875,2769432,269,324330.6875,346166,0.001,3.0170981884002686,44.9,10269,0.07497984170913696,31472,10575.901785319998,,
-5274.056640625,2769576,269,134925.0625,346184,0.001,3.0167951583862305,44.38,10270,0.10824992507696152,31476,10581.082873300002,,
-5018.1591796875,2769736,269,105725.765625,346204,0.001,3.0265097618103027,44.4,10270,-0.4951179623603821,31480,10582.57691011,,
-5446.52685546875,2769912,269,169106.65625,346226,0.001,3.0438239574432373,44.49,10271,-0.6670935750007629,31484,10588.33608647,,
-5247.5703125,2770000,269,327234.96875,346237,0.001,3.0522003173828125,44.42,10271,-0.13026508688926697,31486,10590.45874448,,
,2770000,,,,,,,,,,,52.0,10709.5799038
-5056.2626953125,2770032,269,106511.859375,346241,0.001,3.0540659427642822,44.81,10272,-0.19660837948322296,31488,10589.142668,,
-4586.96875,2770264,269,171909.640625,346270,0.001,3.074392080307007,44.88,10272,-0.5957545042037964,31492,10591.87537927,,
-4909.349609375,2770448,269,179858.3125,346293,0.001,3.0923542976379395,45.79,10273,-0.19018405675888062,31496,10587.886550480001,,
-5363.39892578125,2770640,269,213847.65625,346317,0.001,3.113006591796875,45.65,10274,0.2275260090827942,31500,10591.3342741,,
-5015.7236328125,2770944,269,230566.484375,346355,0.001,3.124683141708374,45.25,10275,0.23497150838375092,31504,10592.94601494,,
-4886.3544921875,2771128,269,119398.5234375,346378,0.001,3.122506618499756,43.61,10275,0.16574415564537048,31508,10641.28333898,,
-5053.484375,2771296,269,139965.4375,346399,0.001,3.11700177192688,43.7,10276,0.104413241147995,31512,10644.54833982,,
-5141.1953125,2771520,269,155351.796875,346427,0.001,3.106323480606079,44.15,10276,0.13997521996498108,31516,10645.78984266,,
-5127.283203125,2771688,269,185107.984375,346448,0.001,3.096604585647583,44.12,10277,0.2954171299934387,31520,10654.38731677,,
-5272.95703125,2771800,269,141453.125,346462,0.001,3.0910801887512207,44.05,10277,-0.021847277879714966,31524,10654.443510719999,,
-4773.03515625,2771936,269,189058.375,346479,0.001,3.0893032550811768,34.34,10278,-0.15051130950450897,31528,10982.650688239999,,
-4706.267578125,2772112,269,200856.65625,346501,0.001,3.0834596157073975,34.08,10278,0.13603980839252472,31532,10986.94835724,,
-4227.6767578125,2772280,269,148409.28125,346522,0.001,3.0772619247436523,34.18,10279,-0.8766826391220093,31536,10986.521966560002,,
-4899.6533203125,2772448,269,276624.3125,346543,0.001,3.078007698059082,34.07,10279,-0.6537787318229675,31540,10986.524448960005,,
-4449.404296875,2772576,269,154132.75,346559,0.001,3.075546979904175,34.24,10280,0.004269227385520935,31544,10979.91267073,,
-4978.900390625,2772728,269,150685.578125,346578,0.001,3.0740249156951904,34.06,10280,-0.2698129713535309,31548,10982.638875099998,,
-5180.64306640625,2772976,269,222487.4375,346609,0.001,3.0682590007781982,34.22,10281,0.2910225987434387,31552,10981.330582989998,,
-4588.91162109375,2773240,269,127665.296875,346642,0.001,3.0472702980041504,34.63,10282,0.2243819236755371,31556,10976.181165019998,,
-4737.4384765625,2773552,269,264436.125,346681,0.001,3.031186103820801,34.67,10283,0.2871488630771637,31560,10973.220654680003,,
-4477.0224609375,2773720,269,150527.71875,346702,0.001,3.026717185974121,34.9,10283,0.38366419076919556,31564,10977.162199449995,,
-5050.037109375,2773944,269,200801.140625,346730,0.001,3.0157928466796875,34.99,10284,-0.09038154780864716,31568,10976.61684257,,
-4885.7705078125,2774184,269,161060.84375,346760,0.001,3.0064077377319336,34.95,10285,-0.0631280392408371,31572,10975.723010229996,,
-5165.5830078125,2774408,269,173716.8125,346788,0.001,3.0031259059906006,35.02,10286,0.3544798493385315,31576,10971.09402826,,
-4945.24853515625,2774584,269,177698.96875,346810,0.001,2.9947307109832764,35.65,10286,0.03446698188781738,31580,10765.48600066,,
-4974.83203125,2774816,269,109571.703125,346839,0.001,2.984126091003418,35.52,10287,0.4115205407142639,31584,10765.359816839999,,
-5081.94091796875,2775024,269,162164.8125,346865,0.001,2.9780685901641846,35.47,10288,-0.07408786565065384,31588,10760.850450850001,,
-4688.6884765625,2775256,269,150021.03125,346894,0.001,2.9853384494781494,45.22,10288,-0.0013351738452911377,31592,10465.713057969999,,
-4855.64990234375,2775376,269,211292.84375,346909,0.001,2.984002113342285,44.35,10289,-0.1994032859802246,31596,10466.20604363,,
-5033.2236328125,2775592,269,165795.375,346936,0.001,2.9763259887695312,44.19,10289,-0.40399879217147827,31600,10463.4897213,,
-5429.142578125,2775696,269,93121.3125,346949,0.001,2.971635341644287,47.05,10290,0.18884779512882233,31604,10378.597005710002,,
-5025.318359375,2775832,269,287083.4375,346966,0.001,2.969982862472534,46.15,10290,-0.21980255842208862,31608,10375.399669370001,,
-4536.50830078125,2776048,269,142125.28125,346993,0.001,2.9741406440734863,45.75,10291,0.24122288823127747,31612,10371.84987292,,
-4874.1943359375,2776240,269,168864.140625,347017,0.001,2.9706661701202393,45.34,10291,0.09640619158744812,31616,10368.03241171,,
-4988.01611328125,2776368,269,183711.203125,347033,0.001,2.9650232791900635,46.26,10292,0.5339539051055908,31620,10358.53746187,,
-4927.724609375,2776568,269,248038.9375,347058,0.001,2.9563238620758057,46.3,10292,-0.23954424262046814,31624,10360.41566368,,
-4836.3857421875,2776672,269,226233.71875,347071,0.001,2.954606294631958,47.21,10293,-0.21465635299682617,31628,10333.946020930001,,
-4685.07666015625,2776848,269,183011.859375,347093,0.001,2.9564523696899414,47.48,10293,-0.2572712004184723,31632,10329.70304062,,
-4881.30078125,2776984,269,177629.234375,347110,0.001,2.9525463581085205,47.52,10294,0.542902946472168,31636,10323.573628420001,,
-5460.873046875,2777136,269,148938.3125,347129,0.001,2.942359209060669,47.67,10294,0.8042383193969727,31640,10323.490003609999,,
-4984.51123046875,2777216,269,327435.34375,347139,0.001,2.9339849948883057,55.68,10295,-0.12496189773082733,31644,9897.56739988,,
-4361.8701171875,2777408,269,202062.4375,347163,0.001,2.9182422161102295,55.71,10295,-0.22269955277442932,31648,9896.42703251,,
-5070.13134765625,2777464,269,142981.640625,347170,0.001,2.9148831367492676,55.72,10295,0.1961365044116974,31652,9892.95552443,,
-4942.7373046875,2777648,269,168048.78125,347193,0.001,2.9061880111694336,55.16,10296,0.4213915467262268,31656,9897.073836660002,,
-4507.03515625,2777688,269,134924.125,347198,0.001,2.903623342514038,54.98,10296,0.056825488805770874,31660,9901.801035470002,,
-4886.6298828125,2777856,269,256207.09375,347219,0.001,2.895991086959839,54.31,10296,0.2281636893749237,31664,9902.242846010002,,
-4867.306640625,2778024,269,236742.03125,347240,0.001,2.886434316635132,54.2,10297,-0.2847626507282257,31668,9727.140185620001,,
-4827.39501953125,2778128,269,163356.34375,347253,0.001,2.884856939315796,54.46,10297,-0.19618870317935944,31672,9726.66705091,,
-4698.541015625,2778296,269,245076.90625,347274,0.001,2.885434150695801,54.81,10298,0.04337742179632187,31676,9726.677379690002,,
-5322.8330078125,2778360,269,148441.21875,347282,0.001,2.8867032527923584,54.25,10298,0.06542374193668365,31680,9931.11692066,,
-4577.37109375,2778536,269,138693.625,347304,0.001,2.889002799987793,54.18,10299,-0.2570536136627197,31684,9931.71341822,,
-4988.77099609375,2778608,269,86893.3359375,347313,0.001,2.8892292976379395,53.83,10299,0.07313084602355957,31688,9934.58926515,,
-5078.64697265625,2778776,269,202131.46875,347334,0.001,2.892547845840454,44.02,10299,0.5141710042953491,31692,10227.93761978,,
-4845.05224609375,2778840,269,191099.21875,347342,0.001,2.8908369541168213,44.07,10299,0.32113659381866455,31696,10228.74418467,,
-5194.5615234375,2779040,269,121034.5859375,347367,0.001,2.8834216594696045,44.24,10300,-0.22252149879932404,31700,10225.92804385,,
-4530.4638671875,2779224,269,205482.484375,347390,0.001,2.8866355419158936,41.14,10301,-0.589152991771698,31704,10309.954671530002,,
-5107.626953125,2779288,269,209217.46875,347398,0.001,2.890289783477783,41.37,10301,0.30717021226882935,31708,10309.013646860001,,
-5329.681640625,2779464,269,330898.9375,347420,0.001,2.894906520843506,41.63,10301,0.7182873487472534,31712,10150.5963968,,
-5239.126953125,2779632,269,132317.4375,347441,0.001,2.893498182296753,42.0,10302,-0.2879616618156433,31716,10145.374878600001,,
-4521.439453125,2779744,269,216946.03125,347455,0.001,2.896012783050537,40.99,10302,-0.1030421331524849,31720,10157.50517149,,
-4741.875,2779880,269,461364.1875,347472,0.001,2.899308681488037,41.2,10303,0.05237630754709244,31724,9991.52930394,,
-5040.00732421875,2780000,269,156209.5,347487,0.001,2.900836229324341,41.18,10303,0.2073153555393219,31725,9990.699755239999,,
,2780000,,,,,,,,,,,32.2,10947.080124799999
-4970.0810546875,2780088,269,141876.5625,347498,0.001,2.899793863296509,41.11,10304,0.4539289176464081,31728,10014.02136036,,
-4836.505859375,2780200,269,490063.6875,347512,0.001,2.89650559425354,40.92,10304,-0.35737693309783936,31732,10018.169459499999,,
-4887.103515625,2780328,269,119024.2734375,347528,0.001,2.8925650119781494,41.18,10304,0.2053259015083313,31736,10013.258575949998,,
-4708.38232421875,2780464,269,166309.46875,347545,0.001,2.88889217376709,41.17,10305,0.03329213708639145,31740,10016.689364530002,,
-5027.5751953125,2780600,269,113825.828125,347562,0.001,2.884831428527832,33.36,10305,0.4960406422615051,31744,10448.91426859,,
-5183.4365234375,2780704,269,127059.4609375,347575,0.001,2.8779456615448,33.35,10305,0.7161754369735718,31748,10451.124530489999,,
-4868.9248046875,2780864,269,269764.03125,347595,0.001,2.8710293769836426,33.37,10306,-0.19190682470798492,31752,10452.35426573,,
-5208.8505859375,2780984,269,207455.234375,347610,0.001,2.867455005645752,33.34,10306,-0.11631260812282562,31756,10455.07717673,,
-4440.9541015625,2781112,269,210274.5625,347626,0.001,2.8609750270843506,33.48,10307,-0.20611409842967987,31760,10452.9596275,,
-5056.5576171875,2781208,269,129310.65625,347638,0.001,2.860027313232422,33.53,10307,0.2635383605957031,31764,10452.54117,,
-5431.5634765625,2781392,269,115790.203125,347661,0.001,2.8543713092803955,33.56,10307,0.6424133777618408,31768,10629.70610202,,
-5363.3642578125,2781520,269,118085.3125,347677,0.001,2.84322452545166,33.98,10308,0.2540227770805359,31772,10622.56341871,,
-5370.40771484375,2781624,269,101411.8828125,347690,0.001,2.837113380432129,33.57,10308,-0.13592907786369324,31776,10627.45754472,,
-5538.92578125,2781760,269,168047.1875,347707,0.001,2.828970432281494,33.59,10309,0.6211339235305786,31780,10628.6939985,,
-4929.228515625,2781864,269,91134.671875,347720,0.001,2.825584650039673,33.69,10309,-0.006910830736160278,31784,10627.662715409999,,
-5057.40771484375,2782032,269,159396.71875,347741,0.001,2.8250577449798584,33.6,10309,-0.6742335557937622,31788,10628.43977588,,
-4775.9091796875,2782128,269,200842.015625,347753,0.001,2.8270423412323,33.65,10310,-0.34797441959381104,31792,10626.67212096,,
-4983.65234375,2782256,269,115634.390625,347769,0.001,2.8309295177459717,33.69,10310,-0.40957504510879517,31796,10629.408328209998,,
-4993.380859375,2782424,269,161768.125,347790,0.001,2.8410916328430176,33.61,10311,-0.2557784616947174,31800,10633.98429305,,
-5415.40576171875,2782528,269,136185.765625,347803,0.001,2.848781108856201,33.46,10311,0.2936093807220459,31804,10634.32441077,,
-4836.94140625,2782696,269,115401.21875,347824,0.001,2.8615314960479736,33.6,10311,-1.077589750289917,31808,10635.880359860002,,
-4979.97705078125,2782904,269,148138.1875,347850,0.001,2.8871946334838867,33.64,10312,-0.27566561102867126,31812,10574.5982075,,
-4867.53515625,2782984,269,124423.484375,347860,0.001,2.900515079498291,33.39,10312,-0.418899267911911,31816,10587.25769641,,
