train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/ent_coef,train/learning_rate,train/n_updates,time/episodes,train/actor_loss,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_rew_mean
31618028.0,-33.10242462158203,70.17,6.986439228057861,0.001,5594,564,8417.2705078125,172,22480,130,-96532.325
72076336.0,-32.624107360839844,81.44,7.640049934387207,0.001,5921,568,9820.537109375,182,23788,130,-95662.7875
50895524.0,-33.66770935058594,81.54,7.757978439331055,0.001,5979,572,9527.3740234375,184,24020,130,-96068.25
36655104.0,-32.980140686035156,81.03,7.933853626251221,0.001,6063,576,11112.3427734375,186,24356,130,-96574.1
37036696.0,-31.698148727416992,79.19,8.049156188964844,0.001,6116,580,9757.251953125,188,24568,130,-96769.3375
30229742.0,-32.49863815307617,65.58,8.196150779724121,0.001,6184,584,11337.2392578125,190,24840,130,-97053.9125
18279410.0,-33.015968322753906,70.71,8.64696216583252,0.001,6388,588,10293.958984375,196,25656,130,-95867.5125
54243892.0,-33.08526611328125,81.6,9.109310150146484,0.001,6584,592,10446.48828125,202,26440,130,-94896.6
37358308.0,-32.6347770690918,79.48,9.352118492126465,0.001,6686,596,11518.794921875,205,26848,130,-94976.1
20848850.0,-30.029067993164062,82.42,9.604677200317383,0.001,6790,600,11102.2041015625,208,27264,130,-95211.275
24998384.0,-33.432708740234375,86.24,10.204050064086914,0.001,7031,604,12983.6865234375,215,28228,130,-95139.675
46677816.0,-34.06396484375,90.05,10.340517044067383,0.001,7083,608,11395.369140625,217,28436,130,-95177.775
24447680.0,-31.695266723632812,100.64,10.629742622375488,0.001,7187,612,13473.85546875,220,28852,130,-94967.07083333
32603936.0,-32.391998291015625,101.8,10.942045211791992,0.001,7297,616,13469.9111328125,224,29292,130,-94878.67083333
57007776.0,-31.299901962280273,104.99,11.248246192932129,0.001,7410,620,11567.427734375,227,29744,130,-94910.57083333
22169052.0,-29.143817901611328,108.61,11.435399055480957,0.001,7479,624,12408.8310546875,229,30020,130,-94846.59583333001
21130908.0,-30.12628173828125,110.0,11.748635292053223,0.001,7591,628,14813.2734375,233,30468,130,-94860.49583333
12394143.0,-30.925209045410156,113.63,12.084017753601074,0.001,7713,632,13240.7138671875,237,30956,130,-94881.83333333001
28195812.0,-30.824970245361328,114.31,12.532482147216797,0.001,7862,636,13740.2119140625,241,31552,130,-94891.87083333
32389148.0,-31.814695358276367,119.66,13.335076332092285,0.001,8119,640,14860.46484375,250,32580,130,-95027.70833333001
54977176.0,-30.745933532714844,122.9,13.641947746276855,0.001,8214,644,13212.51171875,252,32960,130,-95143.30833333
19724696.0,-27.84162139892578,122.56,14.00750732421875,0.001,8324,648,13943.625,256,33400,130,-95138.94583333
32217324.0,-31.295570373535156,123.65,14.209799766540527,0.001,8388,652,16890.69140625,258,33656,130,-95350.89583333001
44350180.0,-30.205427169799805,123.93,14.430192947387695,0.001,8452,656,12340.79296875,260,33912,130,-95353.69583333
21696644.0,-31.02174186706543,123.8,14.873255729675293,0.001,8582,660,15649.951171875,264,34432,130,-95451.98333333
13760066.0,-31.143428802490234,122.66,15.168167114257812,0.001,8663,664,15352.11328125,266,34756,130,-95544.95833333001
43054656.0,-31.812978744506836,123.65,15.630516052246094,0.001,8786,668,15746.482421875,270,35248,130,-95349.18333333
19515248.0,-30.48873519897461,124.96,16.19874382019043,0.001,8932,672,15393.4365234375,275,35832,130,-95261.14583333001
23328160.0,-33.107547760009766,128.97,16.35373878479004,0.001,8971,676,15377.048828125,276,35988,130,-94870.05
19142748.0,-28.233421325683594,131.69,17.011226654052734,0.001,9137,680,16514.54296875,281,36652,130,-94786.575
28196992.0,-26.206531524658203,136.14,17.545698165893555,0.001,9279,684,16894.0703125,286,37220,129,-94720.725
22052692.0,-26.772388458251953,124.25,17.760589599609375,0.001,9334,688,18590.755859375,288,37440,129,-95989.225
17921838.0,-27.803125381469727,118.42,19.032489776611328,0.001,9658,692,16719.90625,297,38736,130,-96879.695
36217800.0,-27.64405059814453,121.32,19.522401809692383,0.001,9780,696,16053.19921875,301,39224,130,-96689.17
58733440.0,-25.66515350341797,121.26,20.225635528564453,0.001,9947,700,19290.4296875,306,39892,130,-96579.995
15192164.0,-28.88001251220703,131.36,20.882003784179688,0.001,10100,704,19531.82421875,311,40504,130,-95519.9325
10128290.0,-28.04348373413086,135.52,22.053504943847656,0.001,10357,708,19080.576171875,318,41532,130,-95213.345
27024250.0,-25.11331558227539,134.77,23.2292537689209,0.001,10614,712,16175.94921875,326,42560,130,-95190.94916666999
15964412.0,-20.232616424560547,141.54,26.153100967407227,0.001,11252,716,20849.275390625,345,45112,130,-95036.86166667
20548290.0,-15.40418815612793,165.48,27.572179794311523,0.001,11579,720,21801.08984375,355,46420,130,-92912.67416667
11456774.0,-16.55337142944336,172.72,29.061779022216797,0.001,11914,724,18589.927734375,365,47760,130,-92963.94916666999
19694972.0,-14.209576606750488,177.5,29.95525360107422,0.001,12116,728,19935.5703125,371,48568,130,-92695.83666666999
14943446.0,-14.609698295593262,176.01,30.734445571899414,0.001,12299,732,20178.30078125,377,49300,130,-92485.39916666999
7997576.0,-14.645903587341309,176.79,31.231449127197266,0.001,12414,736,22229.52734375,380,49760,130,-92483.83666666999
24771584.0,-17.68425178527832,184.04,32.01668167114258,0.001,12584,740,20038.673828125,385,50440,130,-91216.31166667
18160062.0,-16.042713165283203,182.32,32.31822204589844,0.001,12647,744,22077.515625,387,50692,130,-91026.06166667
26763932.0,-13.239679336547852,182.81,32.982975006103516,0.001,12791,748,21137.9609375,391,51268,130,-91236.38666666999
12653563.0,-14.516365051269531,187.15,33.91637420654297,0.001,12986,752,23218.17578125,398,52048,130,-91178.38666666999
32441374.0,-12.126086235046387,193.22,34.808197021484375,0.001,13176,756,25084.01953125,403,52808,130,-90934.45333333999
12250120.0,-8.669815063476562,199.7,36.71031188964844,0.001,13650,760,25630.12109375,418,54704,130,-90683.58250000999
12610032.0,-7.770694255828857,216.56,37.39869689941406,0.001,13848,764,21634.29296875,424,55496,130,-89383.61861111998
15425776.0,-7.067211627960205,207.31,37.80924987792969,0.001,13985,768,23917.373046875,428,56044,130,-90778.06861111999
6996427.0,-10.136160850524902,215.06,39.28038024902344,0.001,14408,772,23403.546875,441,57736,130,-90725.81861111999
28013454.0,-7.765921592712402,220.51,39.84589767456055,0.001,14554,776,23535.10546875,446,58320,130,-91110.68944444999
16755078.0,-7.785322189331055,219.85,40.28699493408203,0.001,14679,780,27303.60546875,450,58820,130,-91214.76444444999
10946758.0,-6.029087543487549,218.5,40.62761306762695,0.001,14770,784,22919.32421875,453,59184,130,-91412.21444444999
23501358.0,-8.883726119995117,220.93,41.045204162597656,0.001,14885,788,27065.83984375,456,59644,130,-91436.51444444999
13631971.0,-4.687317848205566,234.04,44.070030212402344,0.001,15708,792,27467.24609375,480,62936,130,-90117.03376069
7527973.0,-2.6832990646362305,254.86,45.20886993408203,0.001,16122,796,29102.677734375,495,64592,130,-89118.85876069
11092992.0,-4.932875633239746,261.84,45.92451095581055,0.001,16406,800,27327.69140625,504,65728,130,-89196.79626069
6769740.0,0.92225182056427,268.59,47.21318054199219,0.001,17075,804,28337.892578125,524,68404,130,-90431.57126069
6049077.0,0.11675441265106201,279.77,47.262027740478516,0.001,17595,808,26353.267578125,540,70484,130,-90789.54626069
5801431.0,1.853571891784668,286.81,46.99955749511719,0.001,17968,812,27450.42578125,552,71976,130,-89971.12126069
5709601.0,2.843956708908081,295.74,46.209842681884766,0.001,18352,816,27650.541015625,564,73512,130,-88911.40876069
25114428.0,1.9698477983474731,287.5,45.076210021972656,0.001,18822,820,25550.365234375,578,75392,130,-89929.24626069
15147357.0,1.408867597579956,291.27,43.71086502075195,0.001,19383,824,31696.5625,595,77636,130,-89641.10876069
9660959.0,1.4871267080307007,308.87,42.99258041381836,0.001,19822,828,27265.28515625,608,79392,130,-88896.58376069
2287738.0,2.7072832584381104,321.16,42.19023895263672,0.001,20267,832,26679.30859375,622,81172,130,-89106.18376069
15670788.0,0.20052573084831238,330.33,41.237152099609375,0.001,20679,836,30255.45703125,634,82820,130,-88969.98376069
6951084.5,1.1972362995147705,340.01,40.100982666015625,0.001,21359,840,29369.255859375,655,85540,130,-89424.13376069
4739723.0,1.7494089603424072,354.46,39.504127502441406,0.001,21615,844,29627.236328125,662,86564,130,-89652.38792735999
4370225.5,1.1397840976715088,363.53,38.913108825683594,0.001,21879,848,27143.9296875,671,87620,130,-89638.36292736001
