time/episodes,train/critic_loss,train/ent_coef_loss,rollout/ep_len_mean,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/fps,train/learning_rate,train/ent_coef,time/total_timesteps,time/time_elapsed,eval/mean_ep_length,eval/mean_reward
28596,313298.0625,-1.3028651475906372,38.76,339413,-5176.4794921875,10823.63874756,266,0.001,3.7681264877319336,2715408,10200,,
28600,204849.828125,-0.11901812255382538,38.84,339422,-4901.201171875,10824.762362279997,266,0.001,3.785125255584717,2715480,10200,,
28604,209051.21875,-0.17477843165397644,38.85,339444,-4704.12841796875,10827.468085499999,266,0.001,3.813091278076172,2715656,10201,,
28608,280522.28125,-0.0365736186504364,38.66,339469,-4587.27197265625,10824.924167079998,266,0.001,3.8362410068511963,2715856,10201,,
28612,238042.8125,-0.822256326675415,38.69,339483,-5080.5263671875,10822.645727179997,266,0.001,3.838775634765625,2715968,10202,,
28616,406050.53125,-0.31963372230529785,39.09,339503,-5056.57275390625,10818.654953839998,266,0.001,3.849815845489502,2716128,10202,,
28620,360614.25,-0.787585437297821,39.3,339527,-4893.2744140625,10810.50799595,266,0.001,3.863776206970215,2716320,10203,,
28624,236566.1875,0.03162305802106857,39.09,339537,-5274.41650390625,10803.731970290002,266,0.001,3.8718314170837402,2716400,10203,,
28628,273973.90625,-0.13074970245361328,37.63,339557,-4661.4287109375,10827.184693860001,266,0.001,3.885258197784424,2716560,10203,,
28632,195346.25,-0.4201453626155853,36.58,339580,-4983.2587890625,10827.347455920002,266,0.001,3.9060089588165283,2716744,10204,,
28636,186744.0625,0.09000545740127563,35.94,339591,-5049.013671875,10676.96275316,266,0.001,3.9133999347686768,2716832,10204,,
28640,203005.640625,0.008432194590568542,35.23,339622,-5093.2734375,10676.122470729999,266,0.001,3.942007064819336,2717080,10205,,
28644,288013.21875,-0.029489681124687195,35.67,339655,-5297.4052734375,10667.343532050001,266,0.001,3.958595037460327,2717344,10206,,
28648,247954.59375,-0.09283865988254547,35.89,339708,-5022.470703125,10665.54906806,266,0.001,3.9362263679504395,2717768,10207,,
28652,181640.90625,1.1224193572998047,41.62,339738,-5332.98876953125,10522.5902253,266,0.001,3.909712076187134,2718008,10208,,
28656,207683.640625,0.6279827356338501,42.01,339771,-4839.810546875,10516.796036,266,0.001,3.8710391521453857,2718272,10209,,
28660,165697.65625,0.5920668840408325,42.15,339821,-4912.404296875,10507.68848007,266,0.001,3.807844400405884,2718672,10210,,
28664,388171.5625,0.4327402710914612,45.69,339832,-5244.94970703125,10484.130053510002,266,0.001,3.794487476348877,2718760,10210,,
28668,194350.0,0.35399213433265686,48.16,339866,-5072.36181640625,10478.324056099998,266,0.001,3.7481658458709717,2719032,10211,,
28672,160276.90625,-0.4352339506149292,47.96,339878,-4769.07861328125,10479.21271763,266,0.001,3.733275890350342,2719128,10212,,
28676,172904.484375,-0.03428560495376587,48.04,339901,-4097.89501953125,10482.88806276,266,0.001,3.7093517780303955,2719312,10212,,
28680,159926.5,0.7040539383888245,50.79,339918,-4761.177734375,10445.75965723,266,0.001,3.6882338523864746,2719448,10212,,
28684,274165.59375,0.6492433547973633,50.47,339946,-5175.73681640625,10446.430336640002,266,0.001,3.6416099071502686,2719672,10213,,
28688,229916.0,0.10521531105041504,49.92,339969,-5085.123046875,10475.4990486,266,0.001,3.615211009979248,2719856,10214,,
28691,281364.875,0.05571770668029785,50.17,339987,-4872.4580078125,10481.72485077,266,0.001,3.5984935760498047,2720000,10214,,
,,,,,,,,,,2720000,,28.2,10934.983394400002
28692,141193.5,,50.28,339988,,10483.783464350001,266,0.001,3.5960469245910645,2720008,10215,,
28696,172631.609375,-0.00791168212890625,50.64,340012,-4825.2734375,10481.34821381,266,0.001,3.578209638595581,2720200,10215,,
28700,181927.75,0.60014408826828,50.4,340029,-5074.50927734375,10475.326638199998,266,0.001,3.567476749420166,2720336,10216,,
28704,161364.09375,-0.10655000060796738,51.12,340043,-4960.6494140625,10471.725849929999,266,0.001,3.556546688079834,2720448,10216,,
28708,160684.75,-0.3394830822944641,51.6,340062,-5690.2421875,10468.732663869998,266,0.001,3.544077157974243,2720600,10216,,
28712,224329.5,-0.24230219423770905,51.4,340077,-4517.1982421875,10468.611647079999,266,0.001,3.5368757247924805,2720720,10217,,
28716,236457.109375,0.1816682517528534,51.03,340086,-4970.6318359375,10471.515414469999,266,0.001,3.5339763164520264,2720792,10217,,
28720,194408.4375,0.29623425006866455,50.81,340113,-4816.4091796875,10477.942949709999,266,0.001,3.520846128463745,2721008,10218,,
28724,171063.75,0.014566034078598022,51.28,340134,-4943.3759765625,10486.266093879998,266,0.001,3.507735013961792,2721176,10218,,
28728,140182.703125,-0.10730840265750885,51.88,340147,-5241.24951171875,10482.720160049998,266,0.001,3.5021393299102783,2721280,10218,,
28732,155741.5,-0.08749911189079285,52.11,340161,-4730.9599609375,10482.63991566,266,0.001,3.5007050037384033,2721392,10219,,
28736,256105.96875,0.051510781049728394,52.1,340189,-4997.1005859375,10643.20643745,266,0.001,3.50081729888916,2721616,10219,,
28740,228338.0625,0.09309720993041992,52.45,340204,-5114.28466796875,10646.649725160001,266,0.001,3.5045711994171143,2721736,10220,,
28744,249179.1875,-0.48591578006744385,52.06,340227,-5081.65234375,10654.16332697,266,0.001,3.511687994003296,2721920,10220,,
28748,427046.875,0.4155047535896301,51.03,340243,-5248.54296875,10660.97101465,266,0.001,3.5152645111083984,2722048,10221,,
28752,148783.109375,0.06293685734272003,44.91,340267,-4478.1953125,10793.64654705,266,0.001,3.5222456455230713,2722240,10222,,
28756,175947.0,-0.02063119411468506,44.68,340277,-4754.27978515625,10797.53130653,266,0.001,3.5225512981414795,2722320,10222,,
28760,179942.0,-0.041185975074768066,44.48,340300,-4650.3896484375,10807.11213827,266,0.001,3.522825241088867,2722504,10222,,
28764,144403.796875,-0.2581571042537689,42.34,340323,-4482.0126953125,10675.294414690003,266,0.001,3.5151915550231934,2722688,10223,,
28768,166511.15625,0.30546796321868896,39.94,340339,-5107.9228515625,10680.954533670003,266,0.001,3.514496088027954,2722816,10223,,
28772,256682.640625,0.2215084433555603,39.6,340362,-5135.88427734375,10680.34298155,266,0.001,3.51192307472229,2723000,10224,,
28776,323679.25,0.09744057804346085,39.4,340376,-5418.50537109375,10679.619922169999,266,0.001,3.5084550380706787,2723112,10224,,
28780,417016.40625,-0.07342256605625153,36.53,340393,-5066.8701171875,10716.422260610001,266,0.001,3.5019681453704834,2723248,10225,,
28784,146224.96875,-0.2367742359638214,36.36,340413,-5121.40576171875,10717.12996746,266,0.001,3.4984006881713867,2723408,10225,,
28788,149738.0,-0.29068636894226074,36.57,340441,-4700.14111328125,10710.572100929998,266,0.001,3.4994685649871826,2723632,10226,,
28792,118862.796875,-0.4023667275905609,36.46,340462,-5257.900390625,10700.43460989,266,0.001,3.5048089027404785,2723800,10226,,
28796,160555.40625,0.34059715270996094,36.16,340488,-4832.609375,10697.957290720002,266,0.001,3.5168135166168213,2724008,10227,,
28800,312753.75,0.2646801471710205,36.19,340491,-4815.80029296875,10694.10132217,266,0.001,3.517515182495117,2724032,10227,,
28804,282413.125,-0.6686518788337708,35.3,340513,-5429.9111328125,10686.22534211,266,0.001,3.530566453933716,2724208,10228,,
28808,159764.375,-0.9208579659461975,35.09,340529,-4855.8466796875,10686.94875886,266,0.001,3.5394341945648193,2724336,10228,,
28812,300590.75,-0.3277784585952759,34.61,340549,-5346.54345703125,10691.845471599998,266,0.001,3.558560371398926,2724496,10229,,
28816,212230.5,0.008289709687232971,34.83,340563,-4351.3037109375,10689.22801629,266,0.001,3.571758508682251,2724608,10229,,
28820,209935.171875,-0.7298449277877808,34.89,340585,-5078.1923828125,10689.934215480002,266,0.001,3.6000144481658936,2724784,10230,,
28824,138784.40625,-0.5120143294334412,34.35,340602,-5220.87109375,10688.802306390002,266,0.001,3.6176364421844482,2724920,10230,,
28828,143056.796875,-0.3886123299598694,33.92,340619,-5009.99462890625,10690.06538292,266,0.001,3.634244203567505,2725056,10230,,
28832,250305.03125,-0.8935646414756775,34.19,340648,-5203.2900390625,10530.605217779997,266,0.001,3.6615657806396484,2725288,10231,,
28836,292721.1875,0.4639846682548523,34.64,340670,-5357.474609375,10529.73184287,266,0.001,3.682765483856201,2725464,10232,,
28840,177977.25,0.4941404461860657,33.97,340695,-4859.42138671875,10520.417320040002,266,0.001,3.6892940998077393,2725664,10232,,
28844,178205.671875,0.2955082356929779,34.38,340720,-5263.021484375,10307.601180720001,266,0.001,3.6813416481018066,2725864,10233,,
28848,130211.1953125,0.7906190156936646,34.82,340738,-5321.31689453125,10283.50693465,266,0.001,3.669680595397949,2726008,10233,,
28852,135440.875,0.2584008574485779,34.45,340767,-5578.6748046875,10284.635009399999,266,0.001,3.641087055206299,2726240,10234,,
28856,295204.625,-0.1831320822238922,35.73,340782,-5023.3720703125,10233.554781249999,266,0.001,3.6245510578155518,2726360,10234,,
28860,153641.96875,-0.3156684935092926,36.12,340794,-5206.01416015625,10234.89238839,266,0.001,3.616257667541504,2726456,10235,,
28864,185481.625,-0.782784640789032,34.33,340830,-5150.49365234375,10388.84690496,266,0.001,3.6167874336242676,2726744,10236,,
28868,228334.203125,-0.16693702340126038,35.11,340838,-5341.5966796875,10380.108972049999,266,0.001,3.622412919998169,2726808,10236,,
28872,171531.75,-0.22861698269844055,35.59,340875,-5081.248046875,10375.69204402,266,0.001,3.642594814300537,2727104,10237,,
28876,169316.84375,0.270492821931839,35.79,340911,-5269.5322265625,10358.45628831,266,0.001,3.651266098022461,2727392,10238,,
28880,148437.203125,-0.6239153742790222,36.16,340936,-5486.3701171875,10359.57330167,266,0.001,3.664721727371216,2727592,10238,,
28884,334970.375,-0.37617117166519165,36.32,340965,-4939.0498046875,10352.75719992,266,0.001,3.6924993991851807,2727824,10239,,
28888,246837.765625,0.24467630684375763,35.82,340981,-5113.16943359375,10357.74724202,266,0.001,3.710932970046997,2727952,10240,,
28892,186619.90625,0.07165104150772095,36.65,341012,-5260.22412109375,10354.205751129999,266,0.001,3.7402687072753906,2728200,10240,,
28896,179850.59375,-0.050862401723861694,36.61,341090,-4894.9873046875,10354.187367690001,266,0.001,3.7628173828125,2728824,10242,,
28900,145747.75,0.5589134693145752,37.09,341127,-5587.7138671875,10357.806441540002,266,0.001,3.7636911869049072,2729120,10243,,
28904,326425.8125,0.40071243047714233,39.13,341171,-4677.42626953125,10341.012006070001,266,0.001,3.72451114654541,2729472,10244,,
28908,144885.625,0.47699910402297974,40.85,341192,-4890.521484375,10332.41607688,266,0.001,3.697316884994507,2729640,10245,,
28912,138226.5,0.6856302618980408,42.78,341215,-5415.5234375,10164.090446760001,266,0.001,3.667092800140381,2729824,10245,,
28916,201189.875,0.2710374593734741,52.41,341232,-4799.5947265625,9876.78259557,266,0.001,3.652106761932373,2729960,10246,,
28916,117098.6328125,0.3353441059589386,52.41,341237,-4695.1552734375,9876.78259557,266,0.001,3.6464035511016846,2730000,10246,,
,,,,,,,,,,2730000,,47.4,10905.6137296
28920,124118.890625,-0.09870253503322601,52.62,341245,-4755.1171875,9868.119982209999,266,0.001,3.638129234313965,2730064,10247,,
28924,164308.34375,-0.11690136790275574,52.69,341270,-5114.5419921875,9869.50514387,266,0.001,3.622725248336792,2730264,10247,,
28928,150360.5,0.44905275106430054,52.66,341289,-5191.7119140625,9873.21777428,266,0.001,3.6118667125701904,2730416,10248,,
28932,101728.03125,-0.3050091862678528,52.28,341321,-5165.01171875,10037.30260348,266,0.001,3.5894265174865723,2730672,10249,,
28936,123179.34375,-0.14410027861595154,52.11,341354,-5466.7607421875,10040.247720039997,266,0.001,3.5799407958984375,2730936,10250,,
28940,200513.671875,-0.3971441388130188,53.7,341385,-5171.2744140625,10046.44611079,266,0.001,3.587435722351074,2731184,10250,,
28944,120155.796875,0.24052265286445618,54.33,341403,-5130.44482421875,10258.92898831,266,0.001,3.594522714614868,2731328,10251,,
28948,199781.84375,0.030543804168701172,54.44,341430,-5325.2509765625,10261.28952876,266,0.001,3.5939109325408936,2731544,10252,,
28952,194414.078125,0.012674003839492798,55.01,341457,-5268.5888671875,10269.65158998,266,0.001,3.592071771621704,2731760,10252,,
28956,190392.0625,-0.153255894780159,54.22,341500,-5012.501953125,10322.945017819999,266,0.001,3.5780153274536133,2732104,10253,,
28960,156682.421875,0.5023619532585144,54.67,341528,-5612.4814453125,10322.313734369998,266,0.001,3.5717427730560303,2732328,10254,,
28964,156358.203125,0.10516148060560226,55.37,341556,-5368.2099609375,10323.20020021,266,0.001,3.558473825454712,2732552,10255,,
28968,129726.609375,0.18549282848834991,55.04,341587,-5358.55810546875,10335.206856,266,0.001,3.5432000160217285,2732800,10255,,
28972,156513.59375,-0.057061195373535156,55.03,341601,-5426.0517578125,10341.69373089,266,0.001,3.5370559692382812,2732912,10256,,
28976,213524.34375,-0.04465608298778534,54.69,341630,-5772.607421875,10358.43570671,266,0.001,3.538041830062866,2733144,10257,,
28980,125723.9375,0.09833623468875885,54.55,341652,-5514.7412109375,10360.37045217,266,0.001,3.543924570083618,2733320,10257,,
28984,137849.4375,-0.043891653418540955,54.43,341675,-5226.70361328125,10365.00782625,266,0.001,3.5447146892547607,2733504,10258,,
28988,101774.5,-0.036480605602264404,54.54,341702,-5084.39697265625,10369.176048029998,266,0.001,3.5396525859832764,2733720,10258,,
28992,142368.140625,-0.7663911581039429,53.67,341730,-5735.49560546875,10376.64583225,266,0.001,3.547116994857788,2733944,10259,,
28996,122335.671875,-0.3011641800403595,53.37,341761,-4970.35888671875,10377.71856999,266,0.001,3.5828778743743896,2734192,10260,,
29000,181910.4375,-0.7736147046089172,64.98,341781,-4993.59521484375,10025.083304990001,266,0.001,3.6045994758605957,2734352,10260,,
29004,269164.875,0.04026728868484497,64.53,341795,-5642.037109375,10035.877507289999,266,0.001,3.6208479404449463,2734464,10261,,
29008,163236.96875,-0.28445976972579956,64.64,341814,-5507.900390625,9752.754400470001,266,0.001,3.6380362510681152,2734616,10261,,
29012,260241.1875,-0.7918648719787598,62.9,341829,-4724.94970703125,9918.534491970002,266,0.001,3.649761915206909,2734736,10262,,
29016,131767.734375,-0.3801851272583008,52.97,341842,-5326.1796875,10207.5062801,266,0.001,3.6590042114257812,2734840,10262,,
29020,176174.375,-0.32389548420906067,52.64,341860,-5200.298828125,10215.8586758,266,0.001,3.6683967113494873,2734984,10263,,
29024,149924.75,0.1886805146932602,52.81,341875,-4721.6025390625,10212.98191142,266,0.001,3.6757519245147705,2735104,10263,,
29028,162608.015625,0.1558820903301239,52.74,341888,-4574.23876953125,10212.692675160002,266,0.001,3.680163621902466,2735208,10263,,
29032,121149.75,0.424690306186676,52.79,341913,-5624.75,10209.770957800001,266,0.001,3.674396276473999,2735408,10264,,
29036,126798.359375,-0.09867163747549057,52.31,341928,-5274.71728515625,10206.315974079998,266,0.001,3.6725142002105713,2735528,10264,,
29040,190199.78125,-1.1928339004516602,51.7,341950,-5078.892578125,10207.779395980002,266,0.001,3.677576780319214,2735704,10265,,
29044,109412.25,-0.5416824817657471,50.58,341958,-5281.75634765625,10210.30309175,266,0.001,3.6812047958374023,2735768,10265,,
29048,157325.4375,0.6380988359451294,50.64,341979,-5373.62890625,10229.074962080002,266,0.001,3.694766044616699,2735936,10266,,
29052,136898.640625,-0.27371251583099365,50.15,341985,-5585.359375,10228.99900879,266,0.001,3.6963999271392822,2735984,10266,,
29056,194577.546875,0.5264949798583984,49.44,342005,-5675.86328125,10229.64354049,266,0.001,3.695913076400757,2736144,10266,,
29060,144259.4375,-0.08219271898269653,48.49,342022,-4800.46728515625,10233.614620459999,266,0.001,3.6866321563720703,2736280,10267,,
29064,205484.4375,-0.24038678407669067,48.03,342041,-4949.5849609375,10233.17080114,266,0.001,3.6812076568603516,2736432,10267,,
29068,136001.640625,-0.17992858588695526,47.87,342050,-5427.30859375,10229.037961850001,266,0.001,3.680899143218994,2736504,10267,,
29072,159694.90625,-0.11041554808616638,47.54,342089,-5105.357421875,10230.2837861,266,0.001,3.689610481262207,2736816,10268,,
29076,267679.09375,0.4423369765281677,48.51,342113,-5352.51513671875,10223.45661937,266,0.001,3.69801664352417,2737008,10269,,
29080,160150.765625,0.27934765815734863,48.42,342138,-5178.56982421875,10224.299090460001,266,0.001,3.692620277404785,2737208,10270,,
29084,164942.78125,0.2892579436302185,49.13,342153,-5357.39599609375,10219.752695930001,266,0.001,3.683953046798706,2737328,10270,,
29088,223419.1875,-0.09351902455091476,48.97,342173,-5135.7607421875,10221.77328741,266,0.001,3.6670637130737305,2737488,10271,,
29092,229866.328125,0.08247566223144531,49.71,342186,-4927.77099609375,10225.286177810001,266,0.001,3.660074234008789,2737592,10271,,
29096,145044.53125,-0.34910622239112854,41.22,342212,-5174.40185546875,10406.85869115,266,0.001,3.6386053562164307,2737800,10272,,
29100,207397.28125,-0.03466813266277313,41.21,342218,-5172.9482421875,10563.87543853,266,0.001,3.635486602783203,2737848,10272,,
29104,127990.1875,-0.12471446394920349,36.93,342239,-5239.5078125,10583.025901480001,266,0.001,3.628228187561035,2738016,10272,,
29108,125740.7734375,0.4164317846298218,35.32,342259,-5224.97265625,10872.865442989998,266,0.001,3.6223134994506836,2738176,10273,,
29112,216932.46875,1.1103334426879883,35.03,342278,-5778.587890625,10877.486865159999,266,0.001,3.6068763732910156,2738328,10273,,
29116,338789.625,-0.41193434596061707,35.65,342302,-5416.623046875,10881.46605132,266,0.001,3.5770864486694336,2738520,10274,,
29120,221273.0,0.6084810495376587,36.58,342312,-5376.69287109375,10879.58130635,266,0.001,3.5678422451019287,2738600,10274,,
29124,148102.890625,0.6126574873924255,36.38,342329,-5407.3779296875,10882.166877199998,266,0.001,3.5462071895599365,2738736,10275,,
29128,193188.96875,0.5903136730194092,36.25,342350,-5095.2734375,10880.68928932,266,0.001,3.5179967880249023,2738904,10275,,
29132,80301.125,0.47758740186691284,36.36,342358,-5321.5,10884.87912886,266,0.001,3.504906415939331,2738968,10275,,
29136,189847.609375,0.41633841395378113,36.39,342381,-5058.671875,10885.44970656,266,0.001,3.4804415702819824,2739152,10276,,
29140,164727.578125,0.0851346105337143,36.26,342403,-5315.2421875,10889.94826303,266,0.001,3.448530673980713,2739328,10277,,
29144,190649.265625,-0.061187535524368286,36.57,342411,-4948.42919921875,10888.04324763,266,0.001,3.4402170181274414,2739392,10277,,
29148,161190.875,0.4965149760246277,36.13,342434,-5230.3232421875,10885.478231929997,266,0.001,3.407494068145752,2739576,10277,,
29152,267678.4375,0.3242831826210022,36.15,342446,-5122.111328125,10878.961270500002,266,0.001,3.3929483890533447,2739672,10278,,
29156,158349.0625,0.6961252093315125,36.28,342462,-5301.4453125,10717.027610340003,266,0.001,3.376667022705078,2739800,10278,,
29160,215684.5,0.3042725920677185,36.68,342485,-5446.35888671875,10719.34207011,266,0.001,3.3541901111602783,2739984,10279,,
29160,157779.546875,-0.3231090307235718,36.68,342487,-5428.5224609375,10719.34207011,266,0.001,3.3524155616760254,2740000,10279,,
,,,,,,,,,,2740000,,29.8,10953.1420536
29164,128741.171875,0.2414378821849823,36.98,342495,-5013.84765625,10722.493965840002,266,0.001,3.3489973545074463,2740064,10279,,
29168,254914.75,0.5630701780319214,36.81,342510,-5165.62841796875,10724.33033334,266,0.001,3.343963861465454,2740184,10280,,
29172,165257.625,0.37813884019851685,36.52,342528,-5138.46435546875,10725.5234657,266,0.001,3.3386666774749756,2740328,10280,,
29176,297681.0,0.39607954025268555,35.68,342539,-5254.75537109375,10735.49556439,266,0.001,3.3331546783447266,2740416,10280,,
29180,167946.875,0.3326473534107208,35.86,342557,-5389.650390625,10733.5102246,266,0.001,3.322736978530884,2740560,10281,,
29184,158213.953125,0.5191861987113953,34.94,342579,-5405.1591796875,10746.01357972,266,0.001,3.3078689575195312,2740736,10281,,
29188,135527.5,0.3554951846599579,35.13,342593,-5649.501953125,10743.367765,266,0.001,3.2967400550842285,2740848,10282,,
29192,270840.25,0.1485995203256607,34.31,342607,-5367.5146484375,10738.58631344,266,0.001,3.288119077682495,2740960,10282,,
29196,178921.96875,0.7524350881576538,34.38,342632,-5564.837890625,10735.206399879999,266,0.001,3.273754119873047,2741160,10283,,
29200,217009.4375,-0.1632407009601593,33.94,342651,-5073.31640625,10749.528003020001,266,0.001,3.2649011611938477,2741312,10283,,
29204,197772.203125,-0.26526010036468506,34.11,342673,-4904.4970703125,10749.90924067,266,0.001,3.253399133682251,2741488,10284,,
29208,394499.4375,0.3553388714790344,34.56,342685,-5203.8076171875,10754.398130299996,266,0.001,3.2492284774780273,2741584,10284,,
29212,221792.6875,0.16833436489105225,34.51,342703,-5357.4921875,10754.65961285,266,0.001,3.2483890056610107,2741728,10285,,
29216,173326.71875,-0.48121052980422974,34.24,342721,-4442.51025390625,10753.115548759999,266,0.001,3.2499547004699707,2741872,10285,,
29220,250178.921875,-0.19988256692886353,33.76,342737,-5115.8857421875,10755.984336069996,266,0.001,3.2551259994506836,2742000,10285,,
29224,102096.6640625,-0.1751902997493744,33.98,342758,-5078.39697265625,10753.158227829997,266,0.001,3.2691783905029297,2742168,10286,,
29228,161337.03125,-0.4694097638130188,34.45,342778,-4692.94921875,10756.917794009998,266,0.001,3.2839536666870117,2742328,10287,,
29232,218697.0,-1.1137213706970215,34.44,342798,-4968.18701171875,10754.366276470002,266,0.001,3.3031842708587646,2742488,10287,,
29236,86239.375,-0.4439082741737366,34.59,342829,-5092.533203125,10753.008927219998,266,0.001,3.3475751876831055,2742736,10288,,
29240,151488.625,-0.2384389042854309,34.66,342852,-5133.935546875,10745.04796451,266,0.001,3.371192693710327,2742920,10288,,
29244,148748.609375,-0.07102978974580765,34.68,342868,-5372.56689453125,10745.16434631,266,0.001,3.388373851776123,2743048,10289,,
29248,123004.4609375,-0.37192705273628235,34.66,342896,-4913.888671875,10750.25488169,266,0.001,3.416888952255249,2743272,10289,,
29252,168237.875,-0.5286737084388733,34.72,342914,-4982.7001953125,10752.447196289999,266,0.001,3.4344029426574707,2743416,10290,,
29256,300702.625,-0.7274883985519409,35.13,342958,-5330.70166015625,10907.695255489998,266,0.001,3.4769458770751953,2743768,10291,,
29260,194103.75,-0.1637464165687561,37.47,342995,-5053.3720703125,10830.240859530002,266,0.001,3.505751848220825,2744064,10292,,
29264,126159.1875,0.22958864271640778,37.42,343036,-5179.6171875,10825.146472900002,266,0.001,3.5267646312713623,2744392,10293,,
29268,293052.28125,0.47091153264045715,38.5,343059,-5506.166015625,10596.56792232,266,0.001,3.5211081504821777,2744576,10293,,
29272,121413.71875,-0.4868466556072235,38.79,343072,-4903.525390625,10593.95786462,266,0.001,3.5109002590179443,2744680,10294,,
29276,212000.46875,0.09062433242797852,38.91,343099,-5508.89306640625,10593.25553878,266,0.001,3.500551223754883,2744896,10294,,
29280,375472.875,-0.5668083429336548,39.2,343130,-4712.3232421875,10592.228721929998,266,0.001,3.4916372299194336,2745144,10295,,
29284,153185.59375,0.383588045835495,39.52,343156,-5243.681640625,10587.136193929999,266,0.001,3.486891269683838,2745352,10296,,
29288,245115.9375,0.1156497523188591,39.61,343196,-4796.1201171875,10582.07480271,266,0.001,3.484478712081909,2745672,10297,,
29292,207644.703125,-0.17061597108840942,39.83,343220,-5390.6845703125,10582.059763800002,266,0.001,3.4834113121032715,2745864,10297,,
29296,138614.203125,0.24024422466754913,40.13,343257,-5285.84619140625,10582.3752494,266,0.001,3.487004518508911,2746160,10298,,
29300,164802.09375,-0.18767376244068146,40.1,343282,-4772.6826171875,10574.94698734,266,0.001,3.4833433628082275,2746360,10299,,
29304,104064.296875,-0.540912389755249,39.73,343311,-5114.53759765625,10574.09578397,266,0.001,3.4715614318847656,2746592,10300,,
29308,102978.734375,0.9105479121208191,39.77,343341,-4833.39208984375,10563.857843759999,266,0.001,3.461181879043579,2746832,10301,,
29312,138121.953125,0.24167543649673462,40.08,343378,-5242.103515625,10558.589000779997,266,0.001,3.432074546813965,2747128,10301,,
29316,98917.71875,-0.3146519064903259,40.31,343400,-5121.4443359375,10556.612846559998,266,0.001,3.4263195991516113,2747304,10302,,
29320,193240.125,-0.03670512139797211,39.89,343414,-5257.36865234375,10551.64655394,266,0.001,3.426819324493408,2747416,10302,,
29324,261511.6875,-0.929711103439331,39.48,343450,-5380.998046875,10551.04230773,266,0.001,3.4408140182495117,2747704,10303,,
29328,332401.15625,-0.7871401309967041,39.89,343482,-5527.82080078125,10542.273629000001,266,0.001,3.45999813079834,2747960,10304,,
29332,133868.96875,-0.1656642109155655,39.82,343505,-5079.65869140625,10537.783820199998,266,0.001,3.482382297515869,2748144,10305,,
29336,191871.53125,0.3732183575630188,39.54,343529,-5378.3935546875,10538.3557834,266,0.001,3.499969005584717,2748336,10305,,
29340,163792.453125,-0.4360283315181732,39.28,343558,-4997.04443359375,10541.9972013,266,0.001,3.5153684616088867,2748568,10306,,
29344,269391.53125,0.11596530675888062,39.4,343594,-4861.99267578125,10538.69322925,266,0.001,3.531947135925293,2748856,10307,,
29348,146186.140625,-0.7339827418327332,39.22,343636,-5016.02392578125,10531.96728757,266,0.001,3.5392425060272217,2749192,10308,,
29352,152556.390625,0.04787866771221161,40.45,343663,-5074.96826171875,10280.32454996,266,0.001,3.5582797527313232,2749408,10309,,
29356,143062.90625,-0.6680381298065186,40.35,343705,-5103.642578125,10277.742891310001,266,0.001,3.579491376876831,2749744,10310,,
29360,331743.1875,-0.542231559753418,38.26,343731,-4836.5087890625,10177.2443409,266,0.001,3.599550724029541,2749952,10310,,
29361,172247.0625,-0.11848339438438416,47.83,343737,-4835.53076171875,9852.98505808,266,0.001,3.6052260398864746,2750000,10310,,
,,,,,,,,,,2750000,,36.6,10782.980428
29364,189837.90625,0.8130277395248413,48.14,343751,-5172.30322265625,9676.29163423,266,0.001,3.614652156829834,2750112,10311,,
29368,132520.265625,-0.5984816551208496,46.86,343767,-5164.287109375,9893.88161199,266,0.001,3.61619234085083,2750240,10312,,
29372,162918.34375,-0.0163276270031929,47.0,343797,-5104.12158203125,9892.43539468,266,0.001,3.631518840789795,2750480,10312,,
29376,207266.515625,0.6399950981140137,47.11,343819,-5319.68603515625,9887.46978821,266,0.001,3.645998954772949,2750656,10313,,
29380,161949.84375,-0.337898850440979,46.91,343846,-5294.5361328125,9890.222227060001,266,0.001,3.6595563888549805,2750872,10314,,
29384,199271.21875,-0.09501024335622787,46.72,343861,-5013.16552734375,9893.72222154,266,0.001,3.6670448780059814,2750992,10314,,
29388,149994.25,-0.6692309379577637,56.02,343880,-4889.2568359375,9642.253829140001,266,0.001,3.679267406463623,2751144,10315,,
29392,182335.109375,-0.23375427722930908,55.41,343902,-4712.484375,9646.929360420001,266,0.001,3.694784164428711,2751320,10315,,
29396,158101.265625,-0.4361420273780823,55.44,343919,-5037.2548828125,9650.023466280001,266,0.001,3.7118592262268066,2751456,10315,,
29400,240855.84375,-0.5696596503257751,54.96,343933,-4646.71923828125,9652.61977578,266,0.001,3.7271900177001953,2751568,10316,,
29404,160919.0,0.06416110694408417,55.04,343950,-5293.6044921875,9656.236201790001,266,0.001,3.7421212196350098,2751704,10316,,
29408,153962.515625,-0.14734122157096863,54.53,343974,-5485.42822265625,9663.232870880001,266,0.001,3.757620334625244,2751896,10317,,
29412,182749.421875,-0.011501863598823547,54.71,343992,-5008.08544921875,9669.48436554,266,0.001,3.7717783451080322,2752040,10317,,
29416,180572.90625,0.40702468156814575,54.15,344011,-5035.6328125,9668.138667789999,266,0.001,3.778308153152466,2752192,10318,,
29420,183215.84375,-0.4788226783275604,54.68,344031,-5118.5830078125,9670.23495227,266,0.001,3.77567458152771,2752352,10318,,
29424,129227.09375,0.16261026263237,54.77,344044,-5308.4130859375,9672.648791079999,266,0.001,3.7777812480926514,2752456,10319,,
