train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef,rollout/ep_rew_mean,train/ent_coef_loss,time/fps,time/episodes,time/time_elapsed,train/actor_loss,eval/mean_ep_length,eval/mean_reward
354607.3125,41.72,2642000,0.001,330237,3.9933226108551025,10262.42769512,0.19406872987747192,270,34240,9782,-5204.08154296875,,
371065.4375,42.63,2642184,0.001,330260,3.978994846343994,10259.753058780003,-0.11027959734201431,270,34244,9782,-5152.5859375,,
173547.9375,42.62,2642288,0.001,330273,3.975423812866211,10267.501484240001,0.7327820658683777,270,34248,9782,-5504.4150390625,,
138056.53125,42.1,2642368,0.001,330283,3.97170352935791,10271.945124960002,0.0268247127532959,270,34252,9783,-5161.82421875,,
370899.0,42.15,2642496,0.001,330299,3.9699454307556152,10269.488381750001,0.47873029112815857,270,34256,9783,-5428.01806640625,,
166013.34375,36.83,2642688,0.001,330323,3.962719202041626,10473.62160671,0.5542766451835632,270,34260,9784,-5260.25244140625,,
205009.359375,36.86,2642792,0.001,330336,3.9577836990356445,10473.65504715,0.4526965618133545,270,34264,9784,-5005.77734375,,
198883.28125,36.7,2642880,0.001,330347,3.9523746967315674,10461.03476561,0.8203796148300171,270,34268,9784,-5436.5703125,,
175023.609375,36.43,2643048,0.001,330368,3.9398837089538574,10454.11939553,0.4979088306427002,270,34272,9785,-5178.31494140625,,
116455.6640625,33.44,2643120,0.001,330377,3.9332733154296875,10627.84574122,-0.03815719485282898,270,34276,9785,-5048.89794921875,,
178033.0625,32.58,2643280,0.001,330397,3.922640800476074,10633.89153236,0.24288758635520935,270,34280,9786,-4662.3310546875,,
265673.625,32.58,2643328,0.001,330403,3.9202933311462402,10634.77861521,0.32493552565574646,270,34284,9786,-4955.8818359375,,
216892.078125,32.57,2643504,0.001,330425,3.9176456928253174,10644.495233409998,-0.20412781834602356,270,34288,9786,-5020.8193359375,,
218018.421875,32.82,2643560,0.001,330432,3.9177024364471436,10632.201661780002,-0.20636795461177826,270,34292,9786,-4888.5107421875,,
157461.71875,32.56,2643712,0.001,330451,3.914207696914673,10628.716946410004,0.5210897326469421,270,34296,9787,-5117.4208984375,,
263926.71875,32.71,2643880,0.001,330472,3.909334182739258,10626.35479468,0.5231496095657349,270,34300,9787,-5370.1884765625,,
111627.578125,32.61,2644072,0.001,330496,3.8889825344085693,10631.152375240003,0.30979710817337036,270,34304,9788,-5284.494140625,,
236468.90625,32.99,2644192,0.001,330511,3.869457244873047,10626.74447809,1.220216989517212,270,34308,9788,-5374.31396484375,,
400389.65625,33.57,2644288,0.001,330523,3.849597454071045,10625.362576189998,-0.09038396924734116,270,34312,9789,-4859.58544921875,,
230648.46875,33.86,2644440,0.001,330542,3.8252155780792236,10632.349191370002,0.6200342774391174,270,34316,9789,-5543.42626953125,,
224582.609375,33.54,2644504,0.001,330550,3.813204288482666,10637.818930169999,0.12943103909492493,270,34320,9789,-4897.05810546875,,
289122.75,33.53,2644680,0.001,330572,3.7946951389312744,10642.515796599999,-0.5658305883407593,270,34324,9790,-5054.990234375,,
373927.96875,33.86,2644792,0.001,330586,3.788487195968628,10644.37909457,0.3381677269935608,270,34328,9790,-4819.46337890625,,
304034.8125,32.66,2644936,0.001,330604,3.7804415225982666,10684.96275983,0.3721640706062317,270,34332,9791,-4742.0634765625,,
220173.125,32.63,2645088,0.001,330623,3.773876428604126,10688.860344469998,0.5146573781967163,270,34336,9791,-5397.6513671875,,
218212.78125,32.55,2645184,0.001,330635,3.769972562789917,10690.18520734,-0.6319565773010254,270,34340,9792,-5057.9326171875,,
208490.75,31.95,2645320,0.001,330652,3.770991563796997,10695.167871950001,-0.3122255802154541,270,34344,9792,-5192.759765625,,
114404.1328125,31.88,2645424,0.001,330665,3.776231527328491,10688.858465749998,-0.5551812052726746,270,34348,9792,-4997.033203125,,
249172.0,31.83,2645648,0.001,330693,3.798537015914917,10691.556427530002,0.11545403301715851,270,34352,9793,-5211.81640625,,
187919.25,32.41,2645704,0.001,330700,3.802103042602539,10691.90104596,0.5812833309173584,270,34356,9793,-5272.5419921875,,
304517.53125,32.04,2645856,0.001,330719,3.8016488552093506,10692.17032295,0.6145621538162231,270,34360,9794,-5443.6875,,
252214.421875,31.83,2646040,0.001,330742,3.798858880996704,10703.086518879998,-0.050357624888420105,270,34364,9794,-5443.22021484375,,
258633.828125,32.27,2646120,0.001,330752,3.7986459732055664,10714.277943310002,0.005405738949775696,270,34368,9794,-5267.001953125,,
263539.28125,32.73,2646240,0.001,330767,3.8018178939819336,10720.941023819998,-0.3318993151187897,270,34372,9795,-4951.4599609375,,
162855.78125,32.5,2646448,0.001,330793,3.814474582672119,10729.879089639999,-0.43872442841529846,270,34376,9796,-5233.8408203125,,
184071.5,32.65,2646520,0.001,330802,3.8219146728515625,10738.79292419,-0.10546201467514038,270,34380,9796,-5407.93505859375,,
334481.0,33.19,2646664,0.001,330820,3.8387722969055176,10736.964276790002,-0.3333118259906769,270,34384,9796,-5068.63232421875,,
125538.2421875,32.94,2646704,0.001,330825,3.8408944606781006,10739.065938940003,-0.22153928875923157,270,34388,9796,-5059.724609375,,
157849.5625,32.68,2646856,0.001,330844,3.851736545562744,10747.271233919999,0.5069452524185181,270,34392,9797,-5132.3544921875,,
150732.96875,32.84,2647016,0.001,330864,3.8562259674072266,10752.38425508,0.36541691422462463,270,34396,9797,-5416.44482421875,,
189770.421875,32.69,2647144,0.001,330880,3.8554329872131348,10757.07234437,-0.011250518262386322,270,34400,9798,-5183.3388671875,,
147276.1875,32.92,2647296,0.001,330899,3.8496429920196533,10758.09241861,0.47532105445861816,270,34404,9798,-5290.716796875,,
195171.828125,32.61,2647416,0.001,330914,3.8444135189056396,10770.81327602,-0.5120844841003418,270,34408,9798,-5233.1279296875,,
339885.8125,32.57,2647488,0.001,330923,3.8434200286865234,10775.14136021,-0.1401514708995819,270,34412,9799,-4664.6923828125,,
198899.0625,31.88,2647648,0.001,330943,3.848607301712036,10788.86762775,-0.17664505541324615,270,34416,9799,-5212.26953125,,
156637.078125,32.05,2647712,0.001,330951,3.851789712905884,10790.83761732,0.045820727944374084,270,34420,9799,-5337.2939453125,,
264013.34375,32.43,2647904,0.001,330975,3.8647303581237793,10796.290078779999,-0.4739425778388977,270,34424,9800,-5160.33984375,,
163521.0625,32.59,2648016,0.001,330989,3.871405601501465,10800.4029015,-0.23599395155906677,270,34428,9800,-5676.6953125,,
215363.46875,32.55,2648112,0.001,331001,3.8753268718719482,10801.085547810002,0.5053415894508362,270,34432,9801,-5472.23046875,,
105605.09375,32.21,2648304,0.001,331025,3.878669023513794,10806.605703489999,-0.24447184801101685,270,34436,9801,-5438.826171875,,
224400.75,32.21,2648440,0.001,331042,3.882753610610962,10808.208181189999,-0.40820029377937317,270,34440,9802,-5082.8134765625,,
129855.5625,32.13,2648544,0.001,331055,3.883906841278076,10811.515328760002,-0.1441124677658081,270,34444,9802,-5120.4052734375,,
95936.3359375,32.21,2648688,0.001,331073,3.8944919109344482,10814.80799588,0.3209298253059387,270,34448,9802,-5242.708984375,,
332372.875,31.9,2648776,0.001,331084,3.9035913944244385,10817.61070483,-0.7014174461364746,270,34452,9803,-5377.21728515625,,
228550.09375,31.51,2648904,0.001,331100,3.917684555053711,10635.942167260002,0.4805978536605835,270,34456,9803,-5263.2158203125,,
181117.375,31.37,2649024,0.001,331115,3.9276375770568848,10643.39049262,0.5082416534423828,270,34460,9803,-5682.48974609375,,
271082.6875,31.38,2649136,0.001,331129,3.9328551292419434,10642.84625959,-0.38952210545539856,270,34464,9804,-5446.56640625,,
296232.875,31.07,2649336,0.001,331154,3.949093818664551,10647.952856300002,1.1588404178619385,270,34468,9804,-4944.94970703125,,
190476.625,31.31,2649448,0.001,331168,3.957122325897217,10644.86838083,-0.9935264587402344,270,34472,9805,-4961.458984375,,
151607.3125,31.73,2649648,0.001,331193,3.976391553878784,10645.828057529998,0.0073016732931137085,270,34476,9805,-5252.0107421875,,
149775.34375,31.52,2649816,0.001,331214,3.9988298416137695,10650.064421779998,-0.02144867181777954,270,34480,9806,-5452.1142578125,,
180913.390625,31.58,2649904,0.001,331225,4.012523651123047,10659.91151385,0.022417977452278137,270,34484,9806,-4905.8037109375,,
198196.46875,31.62,2650000,0.001,331237,4.023344039916992,10660.07400658,0.34698164463043213,270,34485,9806,-5244.32177734375,,
,,2650000,,,,,,,,,,44.0,10673.7703862
249211.046875,31.67,2650032,0.001,331241,4.024386405944824,10664.53798721,0.9109628200531006,270,34488,9807,-5602.7490234375,,
226853.34375,31.88,2650232,0.001,331266,4.034216403961182,10670.801700000002,-0.6542560458183289,270,34492,9808,-4760.73583984375,,
151412.265625,33.35,2650288,0.001,331273,4.038066387176514,10630.970259850003,0.38732296228408813,270,34496,9808,-5260.8623046875,,
200968.296875,33.17,2650432,0.001,331291,4.040367603302002,10631.63055362,0.3511224389076233,270,34500,9808,-5552.021484375,,
284705.6875,33.0,2650512,0.001,331301,4.039218425750732,10631.719173059999,-0.3344440460205078,270,34504,9809,-4998.86328125,,
222433.40625,32.86,2650648,0.001,331318,4.03726053237915,10635.10692735,-0.1711636185646057,270,34508,9809,-5598.78515625,,
205737.46875,32.11,2650824,0.001,331340,4.047482013702393,10640.138510919998,-0.4937954545021057,270,34512,9810,-4883.203125,,
253286.6875,32.17,2650928,0.001,331353,4.057032108306885,10630.317223670001,0.9375056028366089,270,34516,9810,-4989.89599609375,,
278878.0625,32.28,2651032,0.001,331366,4.056774139404297,10620.50850553,0.000661749392747879,270,34520,9810,-5300.00732421875,,
235955.171875,33.03,2651168,0.001,331383,4.047939777374268,10592.236370030001,0.5907241702079773,270,34524,9811,-5320.19775390625,,
164594.28125,32.43,2651312,0.001,331401,4.0303215980529785,10588.937738480003,0.3082423508167267,270,34528,9811,-5021.27392578125,,
151527.484375,32.53,2651384,0.001,331410,4.021254539489746,10589.452492440001,0.08605483174324036,270,34532,9811,-5225.9912109375,,
149926.0,32.43,2651568,0.001,331433,3.9973433017730713,10589.671860359998,0.08823944628238678,270,34536,9812,-5285.349609375,,
210344.3125,32.23,2651728,0.001,331453,3.982910633087158,10588.58425207,0.6365954279899597,270,34540,9812,-5337.89208984375,,
180974.0,32.13,2651888,0.001,331473,3.969573497772217,10581.66528702,0.20598453283309937,270,34544,9813,-5032.3876953125,,
165203.46875,32.08,2652032,0.001,331491,3.957184314727783,10582.562777830002,0.45843034982681274,270,34548,9813,-5165.41357421875,,
186467.5,33.55,2652216,0.001,331514,3.940526247024536,10573.05062703,0.0717104971408844,270,34552,9814,-5355.73681640625,,
238244.375,33.41,2652328,0.001,331528,3.940814256668091,10760.265592439997,-0.046781815588474274,270,34556,9814,-4898.8310546875,,
233636.25,33.56,2652464,0.001,331545,3.9453704357147217,10761.023192229999,-0.3777114152908325,270,34560,9815,-5573.6474609375,,
178504.9375,33.81,2652664,0.001,331570,3.962202548980713,10765.329453440001,0.3103202283382416,270,34564,9815,-5115.68994140625,,
171566.59375,33.82,2652824,0.001,331590,3.972865104675293,10765.431530370002,-0.05045834928750992,270,34568,9816,-5257.845703125,,
273041.1875,33.47,2652904,0.001,331600,3.9807193279266357,10767.609478129998,0.06979061663150787,270,34572,9816,-5501.09521484375,,
200518.984375,33.09,2653136,0.001,331629,3.9886302947998047,10767.042983389998,0.05334796756505966,270,34576,9817,-5181.271484375,,
310401.875,34.98,2653256,0.001,331644,3.9896607398986816,10471.68886013,-0.4766485095024109,270,34580,9817,-5212.74609375,,
158076.484375,34.52,2653424,0.001,331665,4.000107288360596,10471.40166992,0.0026932358741760254,270,34584,9818,-4868.40234375,,
128626.28125,35.27,2653512,0.001,331676,4.002842903137207,10452.44562809,-0.1825355887413025,270,34588,9818,-5215.07421875,,
132038.453125,36.15,2653728,0.001,331703,4.01014518737793,10443.318814699998,-0.4397808909416199,270,34592,9819,-5082.67626953125,,
290711.78125,34.84,2653792,0.001,331711,4.013628005981445,10482.69812598,0.5965545177459717,270,34596,9819,-5516.88134765625,,
179951.25,35.14,2653904,0.001,331725,4.014430999755859,10474.38316517,-0.5455582141876221,270,34600,9819,-5033.5419921875,,
262349.21875,35.01,2653984,0.001,331735,4.014932632446289,10474.413479980001,0.18083634972572327,270,34604,9819,-5430.0595703125,,
231130.3125,35.0,2654152,0.001,331756,4.0131988525390625,10474.935292130001,0.4062722325325012,270,34608,9820,-5484.27587890625,,
199762.75,35.3,2654320,0.001,331777,4.003909587860107,10485.386054550001,-0.07387632131576538,270,34612,9820,-5284.43896484375,,
269873.125,35.19,2654376,0.001,331784,4.002241611480713,10490.49516127,-0.39780187606811523,270,34616,9820,-5518.8837890625,,
144721.84375,35.16,2654496,0.001,331799,3.996351957321167,10492.501877300001,0.12471970915794373,270,34620,9821,-5023.322265625,,
203222.15625,34.15,2654584,0.001,331810,3.9897196292877197,10517.23462419,-0.31342270970344543,270,34624,9821,-5363.51513671875,,
228259.6875,34.21,2654696,0.001,331824,3.9837474822998047,10516.1640945,1.0303969383239746,270,34628,9822,-5478.15234375,,
240825.09375,33.97,2654784,0.001,331835,3.973301649093628,10516.36440122,1.2660346031188965,270,34632,9822,-5202.38427734375,,
107553.15625,34.1,2654992,0.001,331861,3.9611780643463135,10517.461911170001,0.09733391553163528,270,34636,9822,-5216.2333984375,,
230957.6875,34.4,2655136,0.001,331879,3.957211971282959,10513.809383310001,-0.7729042768478394,270,34640,9823,-4869.5673828125,,
139374.984375,34.32,2655312,0.001,331901,3.9535465240478516,10516.854434859999,-0.6260296106338501,270,34644,9823,-4888.4970703125,,
229400.484375,33.99,2655440,0.001,331917,3.949558734893799,10515.78168617,-0.8124085068702698,270,34648,9824,-5287.8720703125,,
311403.0,33.68,2655608,0.001,331938,3.946568727493286,10516.473938719999,-0.12573328614234924,270,34652,9824,-4824.7119140625,,
220243.140625,33.56,2655704,0.001,331950,3.945190191268921,10512.26400201,-0.18691827356815338,270,34656,9825,-5139.9326171875,,
235715.09375,33.54,2655848,0.001,331968,3.9401700496673584,10510.41562574,-0.41274169087409973,270,34660,9825,-5120.0830078125,,
428783.84375,33.13,2656008,0.001,331988,3.940178871154785,10509.40403078,-0.272535502910614,270,34664,9825,-4992.662109375,,
177716.59375,33.31,2656168,0.001,332008,3.9437661170959473,10510.314103350001,-0.11557286977767944,270,34668,9826,-5247.0810546875,,
90971.1484375,33.13,2656360,0.001,332032,3.950500726699829,10518.73951877,-0.09714768826961517,270,34672,9827,-5334.6923828125,,
128550.515625,34.1,2656488,0.001,332048,3.9522383213043213,10516.702278499999,0.5058386325836182,270,34676,9827,-5324.1884765625,,
213083.15625,34.18,2656616,0.001,332064,3.942314624786377,10776.988483510002,-0.21095824241638184,270,34680,9827,-5103.7216796875,,
146305.71875,34.27,2656744,0.001,332080,3.928945541381836,10777.20848619,0.4698401093482971,270,34684,9828,-5033.41357421875,,
307748.15625,33.46,2656848,0.001,332093,3.9209725856781006,10798.274254330001,0.07701227068901062,270,34688,9828,-4813.5712890625,,
497349.84375,32.65,2656952,0.001,332106,3.9161951541900635,10804.2990713,-0.2536044120788574,270,34692,9828,-5197.0595703125,,
228969.40625,32.95,2657088,0.001,332123,3.911607503890991,10797.753266349999,0.17844587564468384,270,34696,9829,-5262.89697265625,,
215567.21875,33.04,2657224,0.001,332140,3.9005110263824463,10806.1187004,0.5097465515136719,270,34700,9829,-5017.90966796875,,
240342.28125,33.24,2657384,0.001,332160,3.8857367038726807,10806.931593920002,0.22824642062187195,270,34704,9830,-5218.4609375,,
240456.046875,33.33,2657432,0.001,332166,3.8811302185058594,10804.833633069999,-0.4472222328186035,270,34708,9830,-5261.5595703125,,
206131.875,33.15,2657592,0.001,332186,3.8703832626342773,10801.420483279999,0.37796252965927124,270,34712,9830,-5768.2373046875,,
201277.484375,33.02,2657648,0.001,332193,3.8673715591430664,10801.823974550001,0.10716027021408081,270,34716,9830,-5016.68798828125,,
172273.59375,32.9,2657800,0.001,332212,3.862978219985962,10805.220085290002,-0.6127792596817017,270,34720,9831,-5198.6396484375,,
240137.546875,33.02,2657880,0.001,332222,3.867249011993408,10808.341631659998,0.11347956955432892,270,34724,9831,-4592.8369140625,,
251294.46875,33.05,2658040,0.001,332242,3.8789587020874023,10809.356264180002,0.06774891167879105,270,34728,9832,-5162.5390625,,
169754.875,33.2,2658152,0.001,332256,3.887467861175537,10807.00972352,0.3133540749549866,270,34732,9832,-5228.5654296875,,
217214.78125,33.02,2658288,0.001,332273,3.895141363143921,10807.0697,-0.3503611087799072,270,34736,9832,-5327.03076171875,,
408270.1875,33.03,2658424,0.001,332290,3.899862766265869,10810.043360589998,-0.4951048195362091,270,34740,9833,-4803.3671875,,
340912.75,32.83,2658584,0.001,332310,3.9035727977752686,10811.013864249999,0.2609501779079437,270,34744,9833,-5168.81640625,,
201471.75,32.98,2658632,0.001,332316,3.9052529335021973,10812.69959944,-0.06252419948577881,270,34748,9833,-5480.76416015625,,
222831.328125,31.99,2658800,0.001,332337,3.9150588512420654,10818.79199489,0.8414645195007324,270,34752,9834,-5650.70263671875,,
207188.65625,31.76,2658936,0.001,332354,3.9158284664154053,10821.840418020003,-0.017111480236053467,270,34756,9834,-4883.666015625,,
279710.9375,31.94,2659048,0.001,332368,3.917245626449585,10814.710021140001,-0.3159219026565552,270,34760,9835,-5551.92333984375,,
186878.5,32.1,2659216,0.001,332389,3.922276496887207,10809.497946650004,-0.06343571841716766,270,34764,9835,-5323.4287109375,,
229171.75,31.9,2659312,0.001,332401,3.9240970611572266,10800.666797770002,-0.44634202122688293,270,34768,9835,-4396.33203125,,
96976.3359375,31.96,2659432,0.001,332416,3.9265894889831543,10797.960519789998,-0.08673416078090668,270,34772,9836,-5010.2197265625,,
198389.90625,31.05,2659600,0.001,332437,3.930833578109741,10797.84716832,0.07805395126342773,270,34776,9836,-5120.427734375,,
170434.8125,29.11,2659744,0.001,332455,3.926891803741455,10828.933208470002,0.03854340314865112,270,34780,9837,-5264.0576171875,,
179533.34375,29.03,2659896,0.001,332474,3.917327880859375,10825.4253748,0.7647892832756042,270,34784,9837,-5423.7626953125,,
139842.46875,29.19,2659952,0.001,332481,3.9130592346191406,10822.649289019999,0.8869165182113647,270,34788,9837,-5325.1396484375,,
152452.9375,29.03,2660000,0.001,332487,3.90655517578125,10823.085906309998,0.2966601550579071,270,34789,9838,-5463.3955078125,,
,,2660000,,,,,,,,,,36.4,10800.842970200001
174478.125,28.88,2660128,0.001,332503,3.8881614208221436,10823.86685066,0.29515182971954346,270,34792,9838,-5498.6005859375,,
221972.21875,28.35,2660296,0.001,332524,3.8650503158569336,10831.560515409998,0.14974039793014526,270,34796,9839,-4891.5478515625,,
262923.15625,28.22,2660512,0.001,332551,3.843216896057129,10830.877451789998,0.3397795855998993,270,34800,9840,-5437.76953125,,
418493.59375,28.05,2660760,0.001,332582,3.8301351070404053,10829.61387716,-0.25305086374282837,270,34804,9840,-4952.9365234375,,
121601.359375,30.12,2660944,0.001,332605,3.837118148803711,10813.07046966,-0.11853592097759247,270,34808,9841,-5454.5732421875,,
175965.34375,30.24,2661144,0.001,332630,3.8362419605255127,10815.31643761,-0.24426129460334778,270,34812,9842,-4730.48095703125,,
389277.75,30.49,2661312,0.001,332651,3.835186004638672,10816.135683189996,-0.09293043613433838,270,34816,9842,-4948.53369140625,,
331199.4375,30.33,2661384,0.001,332660,3.834934949874878,10818.71282869,0.5380266904830933,270,34820,9842,-5133.68017578125,,
194020.96875,30.43,2661616,0.001,332689,3.8374526500701904,10819.551210369998,-0.5134959816932678,270,34824,9843,-4655.939453125,,
397097.53125,32.61,2661776,0.001,332709,3.849926710128784,10611.203518459997,-0.66399085521698,270,34828,9844,-5348.044921875,,
193116.3125,32.61,2661848,0.001,332718,3.8577539920806885,10615.57383689,-0.3728397488594055,270,34832,9844,-5199.361328125,,
140578.015625,32.64,2662048,0.001,332743,3.882910966873169,10612.4899443,-0.3437999188899994,270,34836,9844,-4960.05029296875,,
342746.25,32.87,2662216,0.001,332764,3.909276008605957,10607.300998140001,-0.31575626134872437,270,34840,9845,-5659.0810546875,,
355709.6875,32.74,2662296,0.001,332774,3.9173262119293213,10605.332557370002,0.20791274309158325,270,34844,9845,-5062.13427734375,,
237570.6875,38.5,2662448,0.001,332793,3.931840181350708,10351.194129759999,-0.29282259941101074,270,34848,9846,-5523.1005859375,,
208016.53125,38.7,2662624,0.001,332815,3.9542346000671387,10345.89384625,-0.07730764150619507,270,34852,9846,-5575.9384765625,,
240498.421875,38.86,2662696,0.001,332824,3.962585687637329,10337.243442959998,0.7041738033294678,270,34856,9846,-5371.7705078125,,
222687.984375,38.62,2662848,0.001,332843,3.9767637252807617,10337.928180609999,0.45397090911865234,270,34860,9847,-5536.595703125,,
189766.421875,39.47,2662952,0.001,332856,3.9839229583740234,10333.215730529999,0.0928383618593216,270,34864,9847,-5018.36328125,,
214700.65625,39.53,2663064,0.001,332870,3.9892051219940186,10183.716454599999,0.6831214427947998,270,34868,9848,-5081.03564453125,,
393239.8125,39.34,2663224,0.001,332890,3.9946365356445312,10184.393017489998,-0.2539893090724945,270,34872,9848,-4835.7314453125,,
277976.84375,39.19,2663304,0.001,332900,4.000239849090576,10186.365603549999,-0.5822030305862427,270,34876,9848,-4999.86572265625,,
184177.46875,38.9,2663448,0.001,332918,4.014153003692627,10188.06813786,0.05084820091724396,270,34880,9849,-5036.453125,,
647349.6875,39.03,2663624,0.001,332940,4.027568340301514,10183.363720020001,-0.37116995453834534,270,34884,9849,-4657.47021484375,,
160805.9375,39.07,2663744,0.001,332955,4.03563117980957,10177.59350068,0.6796714067459106,270,34888,9850,-5199.8046875,,
179432.59375,39.37,2663832,0.001,332966,4.038038730621338,10004.04579958,0.12757344543933868,270,34892,9850,-5341.94873046875,,
313583.5625,39.22,2664048,0.001,332993,4.048914909362793,10004.1798525,0.14852775633335114,270,34896,9851,-5029.185546875,,
179557.46875,39.3,2664176,0.001,333009,4.055864334106445,10005.60256509,-0.4817157983779907,270,34900,9851,-4981.2529296875,,
357343.78125,39.86,2664304,0.001,333025,4.068991184234619,10002.29517674,-0.4772678017616272,270,34904,9851,-5255.42919921875,,
232882.625,38.86,2664448,0.001,333043,4.082494735717773,10018.185671940002,-0.46034884452819824,270,34908,9852,-5454.0869140625,,
183716.703125,37.79,2664560,0.001,333057,4.096620082855225,10023.046699550001,-0.12370741367340088,270,34912,9852,-5378.61865234375,,
177025.0,37.64,2664720,0.001,333077,4.119898319244385,10020.01882753,-0.18156684935092926,270,34916,9853,-5007.533203125,,
185220.5,37.82,2664936,0.001,333104,4.142369270324707,10017.473469630002,-0.1075170636177063,270,34920,9853,-4931.041015625,,
107461.9375,37.9,2665120,0.001,333127,4.145272731781006,10013.244430650002,0.04233088344335556,270,34924,9854,-5116.82568359375,,
150541.78125,36.23,2665304,0.001,333150,4.140097618103027,10209.84359372,-0.21443778276443481,270,34928,9854,-5051.9873046875,,
209212.46875,36.27,2665536,0.001,333179,4.141101837158203,10206.821325500001,0.9771978259086609,270,34932,9855,-5415.77587890625,,
166337.859375,36.49,2665712,0.001,333201,4.133335590362549,10210.0331082,0.28138622641563416,270,34936,9856,-5105.37890625,,
165257.46875,36.25,2665920,0.001,333227,4.114389896392822,10212.498021369998,0.18082726001739502,270,34940,9856,-5311.1640625,,
140718.21875,39.83,2666008,0.001,333238,4.108652591705322,9734.88002029,0.31559571623802185,270,34944,9857,-4759.43896484375,,
232956.25,34.1,2666176,0.001,333259,4.100222110748291,9981.75441505,-0.527402937412262,270,34948,9857,-5336.724609375,,
114079.9453125,35.35,2666304,0.001,333275,4.095373153686523,9961.122391539999,-0.5034618377685547,270,34952,9858,-5018.3525390625,,
163916.125,35.3,2666456,0.001,333294,4.095228672027588,9971.308380999999,0.10027942061424255,270,34956,9858,-5172.39013671875,,
243971.40625,35.26,2666520,0.001,333302,4.094139575958252,9980.38533168,-0.09039665758609772,270,34960,9858,-5253.4912109375,,
176425.921875,34.25,2666688,0.001,333323,4.096814155578613,9990.38983541,0.18348757922649384,270,34964,9859,-5905.2919921875,,
289419.875,34.24,2666760,0.001,333332,4.099261283874512,10148.257658340002,-0.47180092334747314,270,34968,9859,-5228.5595703125,,
243959.4375,34.54,2667032,0.001,333366,4.108788967132568,10150.216282820002,-0.051475152373313904,270,34972,9860,-5421.6337890625,,
202892.671875,35.08,2667112,0.001,333376,4.11489200592041,10152.9244313,0.3268553614616394,270,34976,9860,-5212.59716796875,,
183091.40625,35.31,2667296,0.001,333399,4.123104095458984,10156.29639104,-0.4101797938346863,270,34980,9861,-5218.76708984375,,
175497.9375,35.22,2667504,0.001,333425,4.136157989501953,10161.29402391,0.005615442991256714,270,34984,9861,-5293.4091796875,,
266090.59375,35.78,2667600,0.001,333437,4.142467975616455,10164.820274329999,0.14238765835762024,270,34988,9862,-4964.39892578125,,
228928.9375,35.49,2667776,0.001,333459,4.152278423309326,10337.488740409999,-0.6251400709152222,270,34992,9862,-5007.70751953125,,
190192.140625,35.98,2667872,0.001,333471,4.156294345855713,10337.93977757,0.5350944399833679,270,34996,9863,-5232.259765625,,
244537.09375,35.75,2668000,0.001,333487,4.155686855316162,10338.71358065,0.778385579586029,270,35000,9863,-5144.7294921875,,
205187.921875,35.31,2668136,0.001,333504,4.149228096008301,10345.73623587,0.6192575097084045,270,35004,9863,-4856.7177734375,,
173997.265625,35.2,2668280,0.001,333522,4.136598587036133,10344.83084595,-0.37683385610580444,270,35008,9864,-5345.765625,,
249870.71875,35.39,2668424,0.001,333540,4.128783702850342,10349.67098166,-0.09477651119232178,270,35012,9864,-5292.07275390625,,
220916.734375,35.96,2668600,0.001,333562,4.129101753234863,10351.292027020001,-0.327520489692688,270,35016,9865,-5361.6875,,
226169.96875,36.0,2668800,0.001,333587,4.14203405380249,10353.592449790001,0.4133100211620331,270,35020,9866,-5436.2900390625,,
140174.71875,35.86,2668928,0.001,333603,4.152595043182373,10352.425053359999,0.38280585408210754,270,35024,9866,-4842.27490234375,,
170495.015625,35.49,2669112,0.001,333626,4.166017055511475,10365.724511600001,-0.23376230895519257,270,35028,9867,-5073.5458984375,,
163121.828125,35.65,2669256,0.001,333644,4.174940586090088,10366.54055883,-0.04054224491119385,270,35032,9867,-5733.06396484375,,
219786.03125,41.42,2669336,0.001,333654,4.179214954376221,10076.9991905,-0.38316482305526733,270,35036,9867,-5358.541015625,,
158325.9375,41.23,2669544,0.001,333680,4.196298122406006,10077.680127130001,0.0009003132581710815,270,35040,9868,-4783.6259765625,,
128488.0625,38.47,2669736,0.001,333704,4.2179999351501465,10558.228013270002,-0.667479932308197,270,35044,9869,-5138.89794921875,,
181883.5,38.55,2669816,0.001,333714,4.224641799926758,10565.32721203,0.48437875509262085,270,35048,9869,-5562.8525390625,,
215432.90625,37.3,2669984,0.001,333735,4.229226589202881,10591.93171188,0.6997209191322327,270,35052,9869,-5280.4052734375,,
197109.96875,37.3,2670000,0.001,333737,4.228472709655762,10591.93171188,,270,35052,9869,,,
,,2670000,,,,,,,,,,26.2,10910.8179562
235033.9375,37.75,2670184,0.001,333760,4.216201305389404,10592.006633280002,-0.14468801021575928,270,35056,9870,-5126.82861328125,,
242137.1875,37.83,2670280,0.001,333772,4.210277080535889,10590.95574888,-0.2521967887878418,270,35060,9871,-5496.3837890625,,
242517.25,38.18,2670472,0.001,333796,4.211104869842529,10589.202406030001,0.06220532953739166,270,35064,9871,-5180.9130859375,,
228974.46875,38.44,2670560,0.001,333807,4.208726406097412,10589.98182181,0.14782316982746124,270,35068,9872,-5417.142578125,,
219941.703125,38.33,2670696,0.001,333824,4.199525833129883,10588.57839566,0.770089328289032,270,35072,9872,-5465.26123046875,,
