time/time_elapsed,train/ent_coef_loss,train/learning_rate,time/fps,train/critic_loss,time/episodes,train/n_updates,rollout/ep_rew_mean,time/total_timesteps,rollout/ep_len_mean,train/actor_loss,train/ent_coef,eval/mean_reward,eval/mean_ep_length
1339,-0.038168929517269135,0.001,291,8785.4111328125,630,48737,925.9940205600001,390000,828.25,-1427.834228515625,0.8834083080291748,,
,,,,,,,,390000,,,,960.1310678000002,852.2
1350,-0.00017052795737981796,0.001,290,9558.771484375,632,48966,1039.9175094500001,391832,826.64,-1394.2158203125,0.8711416125297546,,
1362,-0.06268192827701569,0.001,290,16077.8671875,636,49439,990.51992438,395616,836.93,-1487.10205078125,0.8168814778327942,,
1368,-0.02327427640557289,0.001,290,40355.01953125,640,49690,968.5770284200001,397624,831.56,-1451.976318359375,0.7937814593315125,,
1375,-0.02344568446278572,0.001,290,7225.45703125,643,49987,834.1806948200002,400000,831.56,-1439.9365234375,0.7731771469116211,,
,,,,,,,,400000,,,,-12275.300356200001,1000.0
1383,0.07372752577066422,0.001,289,134243.75,644,50041,801.9032532300001,400432,831.56,-1434.6778564453125,0.7735474705696106,,
1390,0.039563246071338654,0.001,289,4982.93603515625,648,50331,974.1278532600002,402752,818.88,-1424.5498046875,0.8287616968154907,,
1404,0.03126044571399689,0.001,290,151742.375,652,50935,1007.6802418100001,407584,821.43,-1471.300537109375,0.8171706199645996,,
1411,0.1197545975446701,0.001,290,200080.953125,655,51237,1097.39508497,410000,821.43,-1501.2451171875,0.8326977491378784,,
,,,,,,,,410000,,,,-35740.230441600004,1000.0
1421,0.0017950721085071564,0.001,288,5658.7470703125,656,51331,1042.1436073500001,410752,821.43,-1483.1717529296875,0.8613347411155701,,
1430,0.01627335324883461,0.001,289,4701.99462890625,660,51744,1099.0345737000002,414056,823.26,-1465.846923828125,0.7865638136863708,,
1439,-0.04084017872810364,0.001,289,13007.240234375,664,52106,802.0675831000001,416952,823.9,-1501.1861572265625,0.6973381042480469,,
1447,0.011376455426216125,0.001,290,6173.6220703125,666,52487,913.3484002999999,420000,821.9,-1487.964111328125,0.76768559217453,,
,,,,,,,,420000,,,,-2929.1646081999997,1000.0
1458,0.03259599208831787,0.001,288,94276.75,668,52603,1215.0420077,420928,814.77,-1539.990966796875,0.7864828109741211,,
1462,0.04548206925392151,0.001,288,5289.646484375,672,52811,1375.73161636,422592,812.6,-1474.0750732421875,0.770017683506012,,
1469,-0.036410268396139145,0.001,289,9858.3896484375,676,53111,1340.0087236200002,424992,797.66,-1462.1475830078125,0.7682006359100342,,
1479,0.21987996995449066,0.001,289,16053.71484375,680,53494,1348.13641855,428056,792.33,-1418.052978515625,0.7609109282493591,,
1484,-0.015366364270448685,0.001,289,9434.3271484375,682,53737,1310.90936663,430000,781.38,-1466.1146240234375,0.8326658606529236,,
,,,,,,,,430000,,,,-8536.978798400001,1000.0
1496,-0.04277901351451874,0.001,288,93817.0234375,684,53947,1352.4842124200002,431680,781.38,-1464.0830078125,0.8050046563148499,,
1509,0.010703474283218384,0.001,288,3788.0732421875,688,54492,1576.3723694900004,436040,789.62,-1593.7147216796875,0.8101164102554321,,
1517,-0.09228997677564621,0.001,289,136073.734375,692,54814,1308.3324268700003,438616,786.39,-1578.23388671875,0.7755099534988403,,
1521,0.019253026694059372,0.001,289,3657.49072265625,694,54987,1189.5951147,440000,777.63,-1558.4366455078125,0.7225560545921326,,
,,,,,,,,440000,,,,-2493.1590656,611.0
1530,0.2002916932106018,0.001,288,3413.53125,696,55190,1323.1975817700002,441624,793.15,-1519.633544921875,0.7280046939849854,,
1540,0.020468290895223618,0.001,288,342704.53125,700,55614,1560.0567846000006,445016,792.96,-1537.34228515625,0.8138147592544556,,
1544,0.022995520383119583,0.001,289,6169.31103515625,704,55814,1674.4972805100003,446616,791.29,-1480.96826171875,0.781634509563446,,
1546,-0.002147641032934189,0.001,289,3680.1533203125,708,55916,2104.9270146699996,447432,777.13,-1504.095703125,0.7682278752326965,,
1554,-0.07534007728099823,0.001,289,172337.296875,710,56237,1911.0453290799996,450000,778.79,-1507.7877197265625,0.6804319620132446,,
,,,,,,,,450000,,,,-7766.002799799999,1000.0
1571,0.19773156940937042,0.001,288,12611.03515625,712,56659,1698.0434049099997,453376,778.79,-1469.66259765625,0.7131802439689636,,
1577,-0.05204456299543381,0.001,288,10452.2646484375,716,56916,1499.86316045,455432,780.7,-1465.882080078125,0.7680222392082214,,
1591,0.028724942356348038,0.001,289,8211.1015625,718,57487,1653.2177228699998,460000,778.85,-1494.0032958984375,0.7679733633995056,,
,,,,,,,,460000,,,,-19350.076525,801.8
1601,-0.011200477369129658,0.001,288,21455.3046875,720,57659,1639.7653864999997,461376,788.68,-1572.4349365234375,0.7526827454566956,,
1606,-0.0651988536119461,0.001,288,5120.79345703125,724,57916,1621.09483708,463432,795.99,-1596.683837890625,0.8187320232391357,,
1609,0.02329389564692974,0.001,288,5850.4755859375,728,58021,2080.88348546,464272,781.63,-1585.126220703125,0.8300936818122864,,
1625,-0.046906836330890656,0.001,289,3927.73193359375,730,58737,2167.9261689399996,470000,783.66,-1537.619140625,0.8179826140403748,,
,,,,,,,,470000,,,,-3647.2799858,801.2
1634,0.0989639163017273,0.001,288,14730.27734375,732,58824,2244.73897023,470696,788.07,-1511.13720703125,0.8218811750411987,,
1638,-0.10937990248203278,0.001,288,9754.4619140625,736,59021,2431.2388801399998,472272,788.02,-1483.7578125,0.7900397181510925,,
1657,0.0213049054145813,0.001,288,161801.1875,740,59824,2721.7678245000006,478696,804.18,-1520.062255859375,0.9235479831695557,,
1660,-0.03313940018415451,0.001,289,8259.837890625,744,59964,3023.59146136,479816,786.05,-1630.97314453125,0.9259664416313171,,
1660,-0.050143688917160034,0.001,289,34013.08203125,744,59987,3023.59146136,480000,786.05,-1592.2674560546875,0.9179738759994507,,
,,,,,,,,480000,,,,-6840.237450400001,829.2
1679,-0.060268599539995193,0.001,288,15311.212890625,748,60516,3100.32003091,484232,805.1,-1666.39794921875,0.7907556891441345,,
1688,0.06528214365243912,0.001,288,178539.671875,752,60916,3012.0478343100003,487432,802.96,-1691.7410888671875,0.7680163979530334,,
1696,0.08579199016094208,0.001,288,9009.4951171875,755,61237,2715.0733983099994,490000,793.3,-1699.1080322265625,0.8007441759109497,,
,,,,,,,,490000,,,,-1081.0184574,1000.0
1703,0.025323200970888138,0.001,287,6851.21484375,756,61249,2818.51595104,490096,787.5,-1690.360107421875,0.8028613328933716,,
1712,0.06739155203104019,0.001,287,8946.962890625,760,61609,2811.6235293899995,492976,785.36,-1691.0526123046875,0.8395177721977234,,
1722,0.046908583492040634,0.001,288,7213.875,764,62038,2989.6377709400003,496408,779.88,-1728.07275390625,0.8141481876373291,,
1727,-0.023191213607788086,0.001,288,16903.4375,768,62239,2837.32294615,498016,767.41,-1664.5859375,0.8450222015380859,,
1731,-0.047818731516599655,0.001,288,13640.365234375,772,62424,2881.82992327,499496,774.74,-1643.9493408203125,0.8133230209350586,,
1732,-0.06190430372953415,0.001,288,140763.46875,772,62487,2881.82992327,500000,774.74,-1643.4678955078125,0.7983165979385376,,
,,,,,,,,500000,,,,-48388.814465999996,1000.0
1756,-0.07123985886573792,0.001,287,4270.654296875,776,63193,2934.1490763300008,505648,789.38,-1719.9271240234375,0.8103192448616028,,
1762,-0.22073929011821747,0.001,287,3080.9140625,780,63424,2841.10261812,507496,794.71,-1580.747802734375,0.7001810669898987,,
1769,0.15280096232891083,0.001,288,5243.93603515625,782,63737,2906.9047958099995,510000,805.66,-1557.9814453125,0.6217774152755737,,
,,,,,,,,510000,,,,-12259.350851,1000.0
1787,0.013602068647742271,0.001,287,9745.8759765625,784,64193,2792.59399837,513648,805.66,-1635.849853515625,0.7255383729934692,,
1790,0.05886387079954147,0.001,287,4389.9736328125,788,64339,2599.85545185,514816,808.23,-1556.735595703125,0.7316721677780151,,
1805,0.0574091337621212,0.001,287,4109.93212890625,791,64987,2702.1421917600005,520000,804.94,-1703.843994140625,0.8252927660942078,,
,,,,,,,,520000,,,,-53207.5226778,1000.0
1814,-0.0960276871919632,0.001,286,21040.521484375,792,65038,2720.703229140001,520408,814.24,-1710.3358154296875,0.8195041418075562,,
1821,-0.1292968988418579,0.001,287,8093.7802734375,796,65339,2465.4740651899997,522816,823.0,-1697.775146484375,0.8286120295524597,,
1833,-0.009069908410310745,0.001,287,3748.01953125,800,65869,2222.95094593,527056,821.07,-1601.60009765625,0.6944856643676758,,
1842,0.14336054027080536,0.001,287,17404.4609375,803,66237,2116.5510846300003,530000,824.13,-1587.40771484375,0.7598760724067688,,
,,,,,,,,530000,,,,-10915.058077999998,803.6
1848,0.14900115132331848,0.001,286,10570.736328125,804,66249,2082.1209569,530096,824.13,-1623.3634033203125,0.7632307410240173,,
1859,0.014307883568108082,0.001,286,10824.4638671875,808,66695,1880.0040671799995,533664,848.81,-1684.1558837890625,0.838792622089386,,
1864,0.027355467900633812,0.001,287,6863.123046875,812,66895,2069.3423713899997,535264,841.86,-1580.763916015625,0.8527069687843323,,
1877,-0.0996493250131607,0.001,287,3612.849609375,814,67487,2258.4948828099996,540000,840.4,-1619.32666015625,0.8024529814720154,,
,,,,,,,,540000,,,,-9638.8813502,1000.0
1888,-0.01563502475619316,0.001,286,5357.2568359375,816,67611,2179.2999627899994,540992,839.09,-1673.739501953125,0.7945875525474548,,
1894,-0.09804108738899231,0.001,286,5257.72705078125,820,67895,1914.3383697300003,543264,840.94,-1718.3587646484375,0.7854323983192444,,
1909,0.00845913216471672,0.001,287,4018.288330078125,824,68609,1748.9293645300004,548976,834.98,-1679.357666015625,0.735486626625061,,
1912,0.0243796706199646,0.001,287,159173.75,827,68737,1456.5826110699998,550000,849.61,-1631.49853515625,0.7392401695251465,,
,,,,,,,,550000,,,,-13581.698173199999,1000.0
1920,0.002426600083708763,0.001,286,12445.2783203125,828,68780,1430.0881345300002,550344,849.61,-1670.578125,0.7453665137290955,,
1932,-0.0817602351307869,0.001,286,96916.6015625,832,69311,1568.66661767,554592,839.53,-1620.918701171875,0.68306565284729,,
1941,0.040066979825496674,0.001,287,2762.82666015625,836,69695,1554.8199997000004,557664,831.47,-1592.1162109375,0.6908490657806396,,
1947,-0.056821830570697784,0.001,287,123946.625,839,69987,1646.2653007000001,560000,831.18,-1628.1298828125,0.6941997408866882,,
,,,,,,,,560000,,,,-10161.5183764,1000.0
1960,0.07421746850013733,0.001,286,9501.1240234375,840,70219,1517.426793,561856,831.18,-1715.5614013671875,0.7423548698425293,,
1967,-0.03365396708250046,0.001,286,5404.490234375,844,70518,1754.8562761700002,564248,840.43,-1535.3876953125,0.809877336025238,,
1975,0.05793900042772293,0.001,287,4093.378662109375,848,70895,1749.9542451300001,567264,838.54,-1573.01318359375,0.7557671070098877,,
1983,-0.13532522320747375,0.001,287,13485.126953125,850,71237,1726.3840021200003,570000,838.76,-1600.4981689453125,0.7020981311798096,,
,,,,,,,,570000,,,,-151.17125460000005,1000.0
1994,-0.06479107588529587,0.001,286,3353.652099609375,852,71396,1958.69722099,571272,836.81,-1583.375,0.6779231429100037,,
2000,-0.07051610201597214,0.001,286,7591.4619140625,856,71646,1984.93053779,573272,834.68,-1585.432861328125,0.6335409283638,,
2013,-0.02240045554935932,0.001,286,2970.727783203125,860,72202,1870.3713304900002,577720,843.78,-1707.1839599609375,0.6746225953102112,,
2020,-0.12467408925294876,0.001,287,7485.98046875,863,72487,1920.9525309399999,580000,848.95,-1567.21044921875,0.6206255555152893,,
,,,,,,,,580000,,,,-9967.0562264,1000.0
2029,-0.017032725736498833,0.001,286,120142.75,864,72587,1964.0013303099997,580800,848.95,-1557.3809814453125,0.6112674474716187,,
2044,-0.10822401195764542,0.001,286,8173.7734375,868,73202,1977.8525933800004,585720,866.4,-1610.120361328125,0.7162142395973206,,
2051,0.17851412296295166,0.001,286,9041.146484375,872,73487,1833.1899402700003,588000,866.5,-1582.124755859375,0.7582568526268005,,
2057,0.14939936995506287,0.001,286,9845.0078125,875,73737,1545.6814630100002,590000,871.72,-1660.491455078125,0.8468199968338013,,
,,,,,,,,590000,,,,-9258.4361904,828.0
2066,0.015732206404209137,0.001,286,7823.88037109375,876,73849,1794.8596536200005,590896,868.19,-1508.5994873046875,0.8870088458061218,,
2080,-0.05266305059194565,0.001,286,9760.43359375,880,74487,1942.4464577300002,596000,868.19,-1631.3994140625,0.7858944535255432,,
2083,-0.001170736737549305,0.001,286,18249.96875,884,74604,2123.92931248,596936,864.98,-1632.9560546875,0.775618314743042,,
2092,-0.05251014232635498,0.001,286,4494.498046875,886,74987,2084.0351882800005,600000,855.28,-1693.2586669921875,0.7118068933486938,,
,,,,,,,,600000,,,,-13554.426513399998,1000.0
2108,0.07131066173315048,0.001,286,165766.4375,888,75367,1942.1247504800003,603040,856.13,-1667.992431640625,0.8089577555656433,,
2114,-0.03513576462864876,0.001,286,9625.2265625,892,75604,1790.1665171500001,604936,859.15,-1663.29541015625,0.7824936509132385,,
2125,-0.028303101658821106,0.001,286,136600.59375,896,76091,2153.3164393300003,608832,848.08,-1631.3359375,0.709445059299469,,
2129,-0.04439973086118698,0.001,286,20199.34375,897,76237,1975.46968509,610000,848.08,-1667.70263671875,0.7040769457817078,,
,,,,,,,,610000,,,,-14607.584111,805.0
2142,0.11972521990537643,0.001,285,157246.59375,900,76534,2087.40926243,612376,853.21,-1588.665283203125,0.6864493489265442,,
2151,-0.03356078267097473,0.001,286,86172.46875,904,76925,2093.3617383500005,615504,855.91,-1600.8724365234375,0.7438573241233826,,
2161,-0.012027948163449764,0.001,286,196174.71875,908,77340,2308.31465027,618824,851.95,-1702.8502197265625,0.8023969531059265,,
2164,-0.04709852486848831,0.001,286,7707.2998046875,909,77487,2437.68723447,620000,857.05,-1663.841796875,0.7885035276412964,,
,,,,,,,,620000,,,,-9451.270564,1000.0
2181,-0.1222088485956192,0.001,285,11943.810546875,912,77925,2295.9138309100003,623504,867.17,-1679.862548828125,0.7929337620735168,,
2191,-0.18108390271663666,0.001,286,74194.0390625,916,78340,2439.09739426,626824,866.38,-1733.287353515625,0.713699460029602,,
2198,0.16482669115066528,0.001,286,5178.3642578125,920,78604,2897.2938028999993,628936,858.12,-1718.7093505859375,0.6924994587898254,,
2201,0.09769880026578903,0.001,286,8794.830078125,920,78737,2897.2938028999993,630000,858.12,-1705.273681640625,0.7336124181747437,,
,,,,,,,,630000,,,,-31207.7799022,1000.0
2222,0.045808374881744385,0.001,285,8139.26708984375,924,79340,3003.8677826,634824,864.08,-1778.464111328125,0.7761526107788086,,
2227,0.02653498575091362,0.001,285,10995.45703125,928,79592,3158.9563030199997,636840,863.62,-1780.97998046875,0.7912587523460388,,
2237,-0.017455026507377625,0.001,286,4839.4970703125,929,79987,3038.26231433,640000,863.62,-1748.49072265625,0.7638828158378601,,
,,,,,,,,640000,,,,-9046.1600946,1000.0
2251,0.02308146096765995,0.001,285,3053.07373046875,932,80267,2756.8111489,642240,873.77,-1699.92578125,0.7616682648658752,,
2258,0.021817855536937714,0.001,285,8371.080078125,936,80592,2741.658979940001,644840,881.88,-1625.898681640625,0.7741543054580688,,
2273,0.00022354349493980408,0.001,285,9339.9326171875,939,81237,2843.35215271,650000,880.36,-1616.322998046875,0.8340069055557251,,
,,,,,,,,650000,,,,-25627.351956799997,825.0
2280,-0.07006100565195084,0.001,285,15761.3828125,940,81267,2983.3609878300003,650240,880.36,-1685.195556640625,0.8318273425102234,,
2287,-0.02800549939274788,0.001,285,5899.15966796875,944,81558,2932.28475933,652568,884.39,-1655.0323486328125,0.7217644453048706,,
2303,0.1269272416830063,0.001,285,9547.578125,948,82267,2745.9913008500002,658240,891.05,-1586.6348876953125,0.7277063727378845,,
2308,-0.11104023456573486,0.001,285,7386.509765625,951,82487,2597.8790644700002,660000,896.89,-1588.331298828125,0.7214776873588562,,
,,,,,,,,660000,,,,-12739.185048399999,1000.0
2317,-0.0812298133969307,0.001,284,16396.9140625,952,82558,2560.54212683,660568,896.89,-1576.669189453125,0.7042345404624939,,
2331,0.013303004205226898,0.001,285,21134.818359375,956,83150,2657.90659273,665304,910.4,-1672.7470703125,0.7703201174736023,,
2335,0.06847967207431793,0.001,285,305590.625,960,83315,2516.8316483999997,666624,906.74,-1700.1123046875,0.7694051861763,,
2344,-0.017399560660123825,0.001,285,16703.3359375,961,83737,2459.5714967199992,670000,906.74,-1597.9915771484375,0.9255920648574829,,
,,,,,,,,670000,,,,-11599.5753126,1000.0
2356,-0.029776401817798615,0.001,284,11507.83984375,964,83925,2300.1789944499997,671504,902.9,-1580.7308349609375,0.8898494839668274,,
2364,-0.041656892746686935,0.001,285,4550.0439453125,968,84264,2041.4077487599995,674216,904.87,-1579.4365234375,0.7869645357131958,,
2379,0.0019043246284127235,0.001,285,9714.7451171875,972,84925,1840.94638578,679504,912.64,-1596.251708984375,0.7312148213386536,,
2380,-0.08197521418333054,0.001,285,6033.8427734375,973,84987,1994.8203749599998,680000,912.64,-1653.4443359375,0.7251920104026794,,
,,,,,,,,680000,,,,-3286.4020228,1000.0
2394,0.07346519827842712,0.001,284,3178.244140625,976,85264,1949.1273883599995,682216,916.17,-1574.0137939453125,0.6831718683242798,,
2410,0.17035090923309326,0.001,285,9364.53125,980,85925,1880.11402391,687504,916.17,-1616.139404296875,0.6995762586593628,,
2417,-0.1354505717754364,0.001,285,6207.05810546875,983,86237,1829.01310774,690000,917.73,-1652.180419921875,0.7421924471855164,,
,,,,,,,,690000,,,,-14280.6093368,1000.0
2424,-0.20733803510665894,0.001,284,6677.0087890625,984,86247,1888.69686956,690080,909.21,-1649.463134765625,0.7406261563301086,,
2434,-0.17051532864570618,0.001,284,9860.12109375,988,86629,2148.17164275,693136,915.95,-1678.962890625,0.6879177689552307,,
2447,0.15076704323291779,0.001,285,171681.6875,992,87215,2233.81836031,697824,909.54,-1732.7088623046875,0.7053608894348145,,
2453,-0.07682502269744873,0.001,285,7748.607421875,996,87453,1788.13531281,699728,920.61,-1678.273193359375,0.7469631433486938,,
2453,-0.08856566250324249,0.001,285,5776.98583984375,996,87487,1788.13531281,700000,920.61,-1652.33349609375,0.743485152721405,,
,,,,,,,,700000,,,,-20811.1918144,1000.0
2472,-0.12834981083869934,0.001,284,6327.93359375,1000,87961,2221.6860593500005,703792,919.1,-1704.08984375,0.6581699252128601,,
2479,0.12032128870487213,0.001,284,9755.87890625,1004,88260,2207.09834542,706184,913.47,-1647.0025634765625,0.6285526156425476,,
