time/episodes,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,rollout/ep_len_mean,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate,train/ent_coef_loss,eval/mean_ep_length,eval/mean_reward
18588,326,10775.812245539999,2460,803872,26.08,4.62316370010376,133062.734375,100471,-5098.65380859375,0.001,-0.40302222967147827,,
18592,326,10723.33006419,2461,803984,27.33,4.635941982269287,189126.8125,100485,-5071.74951171875,0.001,-0.657198965549469,,
18596,326,10544.32356685,2461,804048,27.49,4.644940376281738,200860.984375,100493,-4880.9072265625,0.001,0.3139609694480896,,
18600,326,10542.95611394,2462,804224,27.35,4.661459445953369,211416.84375,100515,-4645.8427734375,0.001,-0.1882064938545227,,
18604,326,10402.48965356,2462,804296,27.1,4.665868759155273,204910.375,100524,-4640.76953125,0.001,-0.28576934337615967,,
18608,326,10400.80297227,2462,804448,27.0,4.677772045135498,369239.125,100543,-5047.224609375,0.001,-0.18770243227481842,,
18612,326,10403.06792372,2463,804544,26.72,4.67838716506958,225241.375,100555,-4872.2275390625,0.001,0.36161476373672485,,
18616,326,10404.813729540001,2463,804672,26.72,4.672211647033691,167440.734375,100571,-4911.365234375,0.001,-0.2016158401966095,,
18620,326,10362.52595349,2464,804808,27.43,4.6590094566345215,132296.6875,100588,-5042.40576171875,0.001,-0.17761462926864624,,
18624,326,10368.14874502,2464,804888,27.23,4.6538238525390625,166292.828125,100598,-4573.009765625,0.001,-0.14590412378311157,,
18628,326,10371.01702476,2464,805008,27.28,4.641857624053955,168393.875,100613,-5276.1259765625,0.001,0.5115900039672852,,
18632,326,10387.225788189999,2464,805096,27.07,4.62915563583374,146046.8125,100624,-4911.541015625,0.001,0.185222327709198,,
18636,326,10385.497182899999,2465,805200,27.75,4.620763301849365,161399.5625,100637,-4801.6298828125,0.001,0.2403041124343872,,
18640,326,10387.189416000001,2465,805312,27.76,4.611672401428223,162143.1875,100651,-5188.59326171875,0.001,0.09637600183486938,,
18644,326,10389.74363736,2466,805440,27.58,4.601415157318115,503741.21875,100667,-5020.8447265625,0.001,0.06756983697414398,,
18648,326,10378.45056272,2466,805560,28.13,4.584746837615967,288156.25,100682,-4913.515625,0.001,0.1650560200214386,,
18652,326,10380.810732929998,2466,805640,28.16,4.575247287750244,190436.84375,100692,-5033.3779296875,0.001,-0.2176995575428009,,
18656,326,10380.63717542,2467,805776,28.32,4.56005334854126,184362.4375,100709,-4949.26171875,0.001,0.40465644001960754,,
18660,326,10380.625578860001,2467,805848,28.53,4.551782608032227,233040.1875,100718,-4970.2236328125,0.001,0.10417170822620392,,
18664,326,10382.81599746,2467,805936,28.45,4.5436811447143555,217151.09375,100729,-5135.5224609375,0.001,-0.19553497433662415,,
18668,326,10382.63352974,2468,806032,28.48,4.538364410400391,185913.703125,100741,-5084.982421875,0.001,-0.49094101786613464,,
18672,326,10383.72792198,2468,806128,28.57,4.536949157714844,156779.1875,100753,-4875.580078125,0.001,-0.09218050539493561,,
18676,326,10404.95586663,2468,806248,27.88,4.537778854370117,320933.34375,100768,-5009.9404296875,0.001,0.4206511676311493,,
18680,326,10411.010693459999,2469,806416,27.85,4.529720306396484,155258.125,100789,-4978.884765625,0.001,0.3624282777309418,,
18684,326,10215.884766379999,2469,806528,28.52,4.519647598266602,223391.90625,100803,-5011.6640625,0.001,0.31013280153274536,,
18688,326,10220.34934728,2470,806592,28.53,4.512590408325195,607826.5,100811,-5016.8310546875,0.001,0.23533713817596436,,
18692,326,10271.63936466,2470,806704,27.46,4.503301620483398,184345.328125,100825,-5204.08154296875,0.001,0.6648940443992615,,
18696,326,10447.0406622,2470,806808,27.23,4.493610858917236,553356.375,100838,-5106.0830078125,0.001,0.11394403129816055,,
18700,326,10448.574169339998,2471,806960,27.3,4.482245922088623,386425.90625,100857,-5112.35791015625,0.001,0.03888732194900513,,
18704,326,10579.06684841,2471,807040,27.71,4.476318836212158,125295.2578125,100867,-5021.7939453125,0.001,0.32274121046066284,,
18708,326,10579.88801319,2471,807128,27.71,4.469115257263184,180220.0625,100878,-4999.4775390625,0.001,0.44499850273132324,,
18712,326,10587.14179663,2472,807216,27.5,4.459424018859863,174072.9375,100889,-4995.001953125,0.001,0.21091143786907196,,
18716,326,10586.277267730002,2472,807304,27.38,4.447898864746094,288738.5625,100900,-5154.8515625,0.001,0.01629514992237091,,
18720,326,10634.617583579999,2472,807384,26.6,4.441803455352783,125526.5703125,100910,-4755.138671875,0.001,-0.4975171387195587,,
18724,326,10629.00545172,2473,807536,26.5,4.433711528778076,217336.0,100929,-5146.07421875,0.001,-0.17951561510562897,,
18728,326,10627.162523909998,2473,807664,26.43,4.4304585456848145,160530.375,100945,-4869.34375,0.001,-0.36394691467285156,,
18732,326,10612.381744079998,2473,807728,26.8,4.430306911468506,139505.90625,100953,-4927.65185546875,0.001,-0.5114577412605286,,
18736,326,10618.76934343,2474,807840,25.94,4.433129787445068,158115.71875,100967,-4941.83154296875,0.001,0.2547841966152191,,
18740,326,10616.852352909998,2474,807928,25.89,4.432977199554443,159072.5625,100978,-5010.38037109375,0.001,-0.057969413697719574,,
18744,326,10621.91161378,2475,808064,25.85,4.433398246765137,200728.625,100995,-5263.1025390625,0.001,-0.5529528260231018,,
18748,326,10635.40006253,2475,808208,25.36,4.436238765716553,211987.75,101013,-5339.54296875,0.001,-0.14505554735660553,,
18752,326,10630.67663354,2476,808368,25.58,4.448592185974121,274217.0625,101033,-5114.7783203125,0.001,0.08182445168495178,,
18756,326,10626.144992030002,2476,808424,25.62,4.450669765472412,252112.234375,101040,-5095.6494140625,0.001,-0.5655401945114136,,
18760,326,10621.96443127,2476,808568,25.67,4.454486846923828,177515.640625,101058,-4796.625,0.001,-0.3218750059604645,,
18764,326,10621.21032217,2477,808712,25.73,4.456112861633301,372885.625,101076,-4864.57666015625,0.001,0.03947196900844574,,
18768,326,10619.719992280001,2477,808760,25.72,4.456985950469971,130482.9140625,101082,-5164.79638671875,0.001,-0.1074591875076294,,
18772,326,10618.976256009999,2477,808896,25.6,4.4567108154296875,160379.9375,101099,-4862.89794921875,0.001,0.5407202243804932,,
18776,326,10624.741138450001,2478,809024,25.62,4.451314449310303,131904.25,101115,-4973.26171875,0.001,0.6542397141456604,,
18780,326,10624.67304213,2478,809192,25.62,4.43482780456543,207891.859375,101136,-5351.63525390625,0.001,0.24065208435058594,,
18784,326,10822.121998259998,2479,809328,24.98,4.420259475708008,134851.625,101153,-5113.3583984375,0.001,0.23590552806854248,,
18788,326,10694.257219360003,2479,809480,27.19,4.4127326011657715,146385.5625,101172,-4951.5517578125,0.001,0.5024722814559937,,
18792,326,10506.821255330002,2480,809552,27.78,4.410229206085205,213916.859375,101181,-4933.5341796875,0.001,0.3440876007080078,,
18796,326,10497.286853110001,2480,809744,28.18,4.41567850112915,172448.4375,101205,-5113.5087890625,0.001,0.08619165420532227,,
18800,326,10498.552958430002,2481,809864,28.06,4.421292781829834,128603.8671875,101220,-5080.3974609375,0.001,0.1362534761428833,,
18804,326,10503.65028834,2481,809936,27.97,4.423069953918457,365545.21875,101229,-5201.2138671875,0.001,0.41051235795021057,,
18805,326,10503.648319799999,2481,810000,27.96,4.423580646514893,127692.296875,101237,-5004.0849609375,0.001,-0.5130897760391235,,
,,,,810000,,,,,,,,31.4,10708.972515200001
18808,326,10504.94702693,2481,810064,28.01,4.424385070800781,500760.625,101245,-5125.0009765625,0.001,0.37587374448776245,,
18812,326,10507.931550510002,2482,810168,27.9,4.424620628356934,288183.3125,101258,-5187.3369140625,0.001,0.07375311851501465,,
18816,326,10510.165247920002,2482,810280,28.01,4.4271721839904785,329421.8125,101272,-5415.611328125,0.001,-0.18505924940109253,,
18820,326,10505.898902120001,2483,810400,28.13,4.434075355529785,176653.84375,101287,-4953.5078125,0.001,-0.1507517397403717,,
18824,326,10226.787207870002,2483,810480,29.74,4.441093444824219,139926.640625,101297,-4942.7080078125,0.001,-0.45127466320991516,,
18828,326,10229.842825000002,2483,810608,29.88,4.457553386688232,130044.71875,101313,-5368.712890625,0.001,-0.27480441331863403,,
18832,326,10244.80999311,2484,810744,29.68,4.471839427947998,143607.375,101330,-5266.521484375,0.001,-0.26023030281066895,,
18836,326,10242.361248000003,2484,810864,30.02,4.476056098937988,195580.5625,101345,-5054.3935546875,0.001,0.7784160375595093,,
18840,326,10243.62706141,2485,811048,30.24,4.465017318725586,140807.9375,101368,-4989.3544921875,0.001,0.007802367210388184,,
18844,326,10243.37475485,2485,811256,30.42,4.443537712097168,161769.125,101394,-5052.67236328125,0.001,0.7285297513008118,,
18848,326,10236.44962095,2486,811448,30.84,4.407406806945801,122426.90625,101418,-5037.3310546875,0.001,0.6464477777481079,,
18852,326,10234.96648548,2487,811640,30.91,4.356464385986328,160038.359375,101442,-5211.2099609375,0.001,0.6718742251396179,,
18856,326,10240.89863632,2487,811808,31.02,4.301515579223633,120496.421875,101463,-4982.4140625,0.001,1.0805811882019043,,
18860,326,10247.65459807,2488,812008,30.95,4.231322288513184,437034.46875,101488,-5152.732421875,0.001,1.1885292530059814,,
18864,326,10249.206541180001,2488,812232,31.11,4.173554420471191,194125.34375,101516,-4859.203125,0.001,0.5729964971542358,,
18868,326,10249.922090329997,2489,812448,31.19,4.127734661102295,179119.5,101543,-4836.5556640625,0.001,0.7344805598258972,,
18872,326,10251.09920778,2490,812648,31.29,4.087379455566406,216916.296875,101568,-4742.7119140625,0.001,0.14555689692497253,,
18876,326,10254.246366480002,2491,812928,31.38,4.022189617156982,227686.03125,101603,-4746.91796875,0.001,0.8236106038093567,,
18880,326,10244.97653583,2491,813096,31.38,3.990339756011963,155764.171875,101624,-5059.3466796875,0.001,0.49804842472076416,,
18884,326,10152.6121265,2491,813168,34.06,3.977083921432495,215968.3125,101633,-5138.38134765625,0.001,0.20933188498020172,,
18888,326,10277.645274289998,2492,813368,31.82,3.948969602584839,212232.75,101658,-4633.466796875,0.001,0.05096465349197388,,
18892,326,10463.21370489,2493,813544,31.23,3.9326558113098145,220757.375,101680,-5022.38671875,0.001,-0.33066612482070923,,
18896,326,9938.44565888,2493,813720,34.38,3.925778388977051,171379.21875,101702,-4822.15771484375,0.001,-0.31353145837783813,,
18900,326,9940.10365761,2494,813824,34.45,3.9260222911834717,192786.53125,101715,-4849.703125,0.001,-0.13216529786586761,,
18904,326,9944.3195488,2494,814000,34.42,3.9333295822143555,121946.1875,101737,-5095.3515625,0.001,0.15767648816108704,,
18908,326,9788.77227723,2495,814168,37.12,3.946725606918335,155621.34375,101758,-4852.86328125,0.001,-0.4632453918457031,,
18912,326,9787.675757340001,2495,814256,37.2,3.9563181400299072,211441.65625,101769,-5181.62060546875,0.001,-0.18620584905147552,,
18916,326,9775.963479040001,2496,814400,37.73,3.983969211578369,173805.90625,101787,-5182.23779296875,0.001,-0.18070735037326813,,
18920,326,9779.9268024,2496,814472,37.75,3.998955488204956,152977.71875,101796,-5051.296875,0.001,-0.25241518020629883,,
18924,326,10065.10249954,2497,814640,36.14,4.032198905944824,255422.34375,101817,-5015.2412109375,0.001,-0.5276114344596863,,
18928,326,10061.65042074,2497,814784,36.17,4.065178871154785,188142.890625,101835,-4853.2822265625,0.001,-0.4425685405731201,,
18932,326,10061.322070619999,2498,814976,36.06,4.107983589172363,194847.53125,101859,-4895.53564453125,0.001,-0.7708299160003662,,
18936,326,10032.781766549999,2498,815072,36.46,4.130597114562988,264561.3125,101871,-5192.68359375,0.001,-0.4648672938346863,,
18940,326,10016.027349040001,2499,815224,36.68,4.170717239379883,210559.09375,101890,-4879.115234375,0.001,-0.6285631060600281,,
18944,326,10010.395355699999,2499,815288,36.72,4.182186126708984,285653.5,101898,-5084.5029296875,0.001,-0.4079457223415375,,
18948,326,10018.96214569,2499,815464,36.23,4.220062255859375,215362.671875,101920,-4937.4560546875,0.001,-0.08469356596469879,,
18952,326,10014.40037877,2500,815600,36.19,4.243937969207764,201962.46875,101937,-5084.8125,0.001,-0.7713198661804199,,
18956,326,10008.604380829998,2500,815664,36.09,4.261750221252441,162424.34375,101945,-4773.0888671875,0.001,-0.6904030442237854,,
18960,326,10004.64698505,2501,815792,35.94,4.293828964233398,150442.578125,101961,-4762.43408203125,0.001,-0.879604160785675,,
18964,326,10000.85573373,2501,815944,35.89,4.341971397399902,321352.5625,101980,-4926.07470703125,0.001,-0.6906681656837463,,
18968,326,9999.03157475,2501,816040,35.79,4.368733882904053,288002.21875,101992,-5004.38330078125,0.001,-0.6251965165138245,,
18972,326,9997.1994548,2502,816208,35.62,4.4092183113098145,150717.65625,102013,-5093.48046875,0.001,-0.6592652797698975,,
18976,326,9994.068195270002,2502,816368,35.48,4.449594497680664,205113.25,102033,-4825.7939453125,0.001,-0.792959988117218,,
18980,326,9954.32134124,2503,816576,36.37,4.511985778808594,140642.515625,102059,-5089.44873046875,0.001,-0.21220450103282928,,
18984,326,10048.5963292,2504,816752,33.77,4.548933506011963,274924.03125,102081,-5114.580078125,0.001,-0.6191070079803467,,
18988,326,10050.85924064,2504,816952,33.92,4.5937700271606445,295045.53125,102106,-5322.15625,0.001,0.4490978717803955,,
18992,326,10053.458308730002,2505,817080,33.76,4.613696098327637,201899.046875,102122,-5053.3212890625,0.001,-0.035313963890075684,,
18996,326,10580.205494240001,2505,817232,30.4,4.6323065757751465,164718.5625,102141,-4940.5703125,0.001,0.07933466136455536,,
19000,326,8971.048067159998,2506,817392,38.96,4.638912200927734,81099.390625,102161,-4849.83984375,0.001,0.43228429555892944,,
19004,326,9121.565421309999,2506,817560,36.35,4.630075454711914,123203.359375,102182,-5293.568359375,0.001,0.33820757269859314,,
19008,326,8572.42193542,2506,817648,38.14,4.619263648986816,136259.46875,102193,-4910.11572265625,0.001,0.856956958770752,,
19012,326,8573.15008762,2507,817776,38.07,4.603623867034912,216581.21875,102209,-5099.564453125,0.001,0.824154257774353,,
19016,326,8585.05245061,2507,817960,37.59,4.578607082366943,243029.90625,102232,-5239.45166015625,0.001,0.12048201262950897,,
19020,326,8517.919919800002,2508,818048,39.84,4.568739414215088,155750.3125,102243,-5118.4482421875,0.001,0.7773382663726807,,
19024,326,8335.67311182,2508,818208,40.27,4.541534423828125,144751.484375,102263,-5351.171875,0.001,-0.05816159397363663,,
19028,326,8333.126115710002,2508,818264,40.34,4.533120632171631,339968.65625,102270,-5015.419921875,0.001,0.6160005331039429,,
19032,326,8274.99139712,2509,818448,41.28,4.496751308441162,258240.1875,102293,-4865.4609375,0.001,0.34528648853302,,
19036,326,8301.703566099999,2509,818472,40.77,4.492372989654541,431140.0625,102296,-5046.873046875,0.001,0.3796086609363556,,
19040,326,8320.077359230001,2510,818632,40.39,4.464786052703857,205569.015625,102316,-4748.5673828125,0.001,0.5211474895477295,,
19044,326,8208.84851364,2510,818728,40.39,4.453678607940674,171906.078125,102328,-5057.6220703125,0.001,-0.043445274233818054,,
19048,326,8204.296128490001,2510,818872,40.44,4.444289684295654,276000.25,102346,-5079.8427734375,0.001,-0.08708938956260681,,
19052,326,8210.212041010001,2511,818976,40.7,4.447607040405273,157893.75,102359,-5067.11328125,0.001,-0.32659077644348145,,
19056,326,8212.373606090001,2511,819080,40.65,4.454993724822998,187175.25,102372,-4738.49365234375,0.001,-0.2815796434879303,,
19060,326,8211.817680040002,2512,819216,40.68,4.466556549072266,184429.703125,102389,-5215.20849609375,0.001,-0.3762321472167969,,
19064,326,8210.823371980001,2512,819296,40.71,4.470864295959473,183360.453125,102399,-5189.11474609375,0.001,-0.6271567344665527,,
19068,326,8208.849557840002,2512,819392,40.69,4.477734088897705,187187.03125,102411,-4860.078125,0.001,0.01592501997947693,,
19072,326,8202.042935340001,2512,819456,40.96,4.4812541007995605,161273.3125,102419,-4691.5498046875,0.001,0.1906030774116516,,
19076,326,8193.79397706,2513,819640,41.07,4.4852190017700195,151493.3125,102442,-4867.30419921875,0.001,-0.10040298104286194,,
19080,326,8233.45931299,2513,819744,40.33,4.486884593963623,289648.40625,102455,-5167.05859375,0.001,-0.5545026063919067,,
19084,326,8229.269761729998,2514,819832,40.18,4.489344120025635,171615.71875,102466,-5081.22314453125,0.001,-0.5104671716690063,,
19086,326,8226.385713699998,2514,820000,40.12,4.501123428344727,142805.546875,102487,-4799.23291015625,0.001,-0.16655787825584412,,
,,,,820000,,,,,,,,45.2,10284.518917800002
19088,326,8215.513691400001,2514,820016,40.22,4.501123428344727,163447.65625,102489,-4962.9970703125,0.001,-0.4281655251979828,,
19092,326,8206.15685481,2515,820104,40.46,4.509322166442871,232347.578125,102500,-4885.5205078125,0.001,-0.008776679635047913,,
19096,326,8211.93255826,2515,820184,40.25,4.512767791748047,172636.03125,102510,-4691.9130859375,0.001,0.06194604933261871,,
19100,326,9821.50479229,2516,820336,31.61,4.522294998168945,305125.21875,102529,-5118.0849609375,0.001,-0.4743208885192871,,
19104,326,9829.20640459,2516,820400,31.43,4.527048110961914,275718.59375,102537,-4691.2763671875,0.001,-0.13169947266578674,,
19108,326,10376.18902226,2516,820528,29.41,4.537938117980957,176762.765625,102553,-4855.2578125,0.001,-0.07932876795530319,,
19112,326,10375.243740900001,2516,820608,29.32,4.540462970733643,198244.0625,102563,-5027.39794921875,0.001,0.5110362768173218,,
19116,326,10370.00535921,2517,820768,29.25,4.543022632598877,195051.3125,102583,-4856.8720703125,0.001,-0.058211058378219604,,
19120,326,10413.09992395,2517,820816,28.42,4.5439653396606445,188154.1875,102589,-5054.48291015625,0.001,-0.23227545619010925,,
19124,326,10588.486527059998,2517,820936,28.01,4.546901226043701,186905.09375,102604,-5179.97705078125,0.001,0.19608774781227112,,
19128,326,10592.03085281,2517,820984,27.85,4.548374652862549,179187.359375,102610,-5079.62353515625,0.001,-0.39722055196762085,,
